,Zones,Value,Occupancy Type,Unit
306,Zone 3,576.73854945,Non-working Hours,CO2 [ppm]
307,Zone 3,577.452090842,Non-working Hours,CO2 [ppm]
308,Zone 3,578.736465348,Non-working Hours,CO2 [ppm]
309,Zone 3,579.021881905,Non-working Hours,CO2 [ppm]
310,Zone 3,579.878131575,Non-working Hours,CO2 [ppm]
311,Zone 3,580.877089524,Non-working Hours,CO2 [ppm]
312,Zone 3,580.484641758,Non-working Hours,CO2 [ppm]
313,Zone 3,580.425179975,Non-working Hours,CO2 [ppm]
314,Zone 3,579.235944322,Non-working Hours,CO2 [ppm]
315,Zone 3,580.734381245,Non-working Hours,CO2 [ppm]
316,Zone 3,580.020839853,Non-working Hours,CO2 [ppm]
317,Zone 3,580.591672967,Non-working Hours,CO2 [ppm]
318,Zone 3,580.163548132,Non-working Hours,CO2 [ppm]
319,Zone 3,581.876047472,Non-working Hours,CO2 [ppm]
320,Zone 3,583.303130256,Non-working Hours,CO2 [ppm]
321,Zone 3,583.445838535,Non-working Hours,CO2 [ppm]
322,Zone 3,583.731255092,Non-working Hours,CO2 [ppm]
323,Zone 3,584.587504762,Non-working Hours,CO2 [ppm]
324,Zone 3,585.301046154,Non-working Hours,CO2 [ppm]
325,Zone 3,586.300004103,Non-working Hours,CO2 [ppm]
326,Zone 3,583.303130256,Non-working Hours,CO2 [ppm]
327,Zone 3,586.157295824,Non-working Hours,CO2 [ppm]
328,Zone 3,586.157295824,Non-working Hours,CO2 [ppm]
329,Zone 3,585.158337876,Non-working Hours,CO2 [ppm]
330,Zone 3,587.298962051,Non-working Hours,CO2 [ppm]
331,Zone 3,587.727086887,Non-working Hours,CO2 [ppm]
332,Zone 3,589.296877949,Non-working Hours,CO2 [ppm]
333,Zone 3,589.15416967,Non-working Hours,CO2 [ppm]
334,Zone 3,589.439586227,Non-working Hours,CO2 [ppm]
335,Zone 3,591.152085567,Non-working Hours,CO2 [ppm]
336,Zone 3,594.041928205,Non-working Hours,CO2 [ppm]
337,Zone 3,625.544780659,Non-working Hours,CO2 [ppm]
338,Zone 3,627.399988278,Non-working Hours,CO2 [ppm]
339,Zone 3,628.256237948,Non-working Hours,CO2 [ppm]
340,Zone 3,628.470300366,Non-working Hours,CO2 [ppm]
341,Zone 3,630.539570403,Non-working Hours,CO2 [ppm]
342,Zone 3,630.682278681,Non-working Hours,CO2 [ppm]
343,Zone 3,632.632625153,Non-working Hours,CO2 [ppm]
344,Zone 3,634.249985641,Non-working Hours,CO2 [ppm]
345,Zone 3,635.724637851,Non-working Hours,CO2 [ppm]
346,Zone 3,634.678110476,Non-working Hours,CO2 [ppm]
347,Zone 3,635.677068425,Non-working Hours,CO2 [ppm]
348,Zone 3,636.913873504,Non-working Hours,CO2 [ppm]
349,Zone 3,636.96144293,Non-working Hours,CO2 [ppm]
350,Zone 3,642.098940952,Non-working Hours,CO2 [ppm]
351,Zone 3,642.86005177,Non-working Hours,CO2 [ppm]
352,Zone 3,643.573593162,Non-working Hours,CO2 [ppm]
353,Zone 3,643.954148571,Non-working Hours,CO2 [ppm]
354,Zone 3,643.811440293,Non-working Hours,CO2 [ppm]
355,Zone 3,642.812482344,Non-working Hours,CO2 [ppm]
356,Zone 3,643.811440293,Non-working Hours,CO2 [ppm]
357,Zone 3,644.40605812,Non-working Hours,CO2 [ppm]
358,Zone 3,644.09685685,Non-working Hours,CO2 [ppm]
359,Zone 3,645.476370208,Non-working Hours,CO2 [ppm]
360,Zone 3,643.526023736,Non-working Hours,CO2 [ppm]
361,Zone 3,646.053998954,Non-working Hours,CO2 [ppm]
362,Zone 3,648.925153602,Non-working Hours,CO2 [ppm]
363,Zone 3,644.239565128,Non-working Hours,CO2 [ppm]
364,Zone 3,645.952064469,Non-working Hours,CO2 [ppm]
365,Zone 3,645.238523077,Non-working Hours,CO2 [ppm]
366,Zone 3,643.526023736,Non-working Hours,CO2 [ppm]
367,Zone 3,646.308835165,Non-working Hours,CO2 [ppm]
368,Zone 3,645.833140904,Non-working Hours,CO2 [ppm]
369,Zone 3,644.95310652,Non-working Hours,CO2 [ppm]
370,Zone 3,647.379147253,Non-working Hours,CO2 [ppm]
371,Zone 3,646.808314139,Non-working Hours,CO2 [ppm]
372,Zone 3,647.141300122,Non-working Hours,CO2 [ppm]
373,Zone 3,644.64390525,Non-working Hours,CO2 [ppm]
374,Zone 3,647.66456381,Non-working Hours,CO2 [ppm]
375,Zone 3,648.449459341,Non-working Hours,CO2 [ppm]
376,Zone 3,647.807272088,Non-working Hours,CO2 [ppm]
377,Zone 3,647.022376557,Non-working Hours,CO2 [ppm]
378,Zone 3,647.97376508,Non-working Hours,CO2 [ppm]
379,Zone 3,649.947896264,Non-working Hours,CO2 [ppm]
380,Zone 3,649.519771429,Non-working Hours,CO2 [ppm]
381,Zone 3,649.519771429,Non-working Hours,CO2 [ppm]
382,Zone 3,648.092688645,Non-working Hours,CO2 [ppm]
383,Zone 3,647.97376508,Non-working Hours,CO2 [ppm]
384,Zone 3,648.52081348,Non-working Hours,CO2 [ppm]
385,Zone 3,651.898242735,Non-working Hours,CO2 [ppm]
386,Zone 3,649.805187985,Non-working Hours,CO2 [ppm]
387,Zone 3,692.807949206,Non-working Hours,CO2 [ppm]
388,Zone 3,693.045796337,Non-working Hours,CO2 [ppm]
389,Zone 3,696.756211575,Non-working Hours,CO2 [ppm]
390,Zone 3,697.921662515,Non-working Hours,CO2 [ppm]
391,Zone 3,697.445968254,Non-working Hours,CO2 [ppm]
392,Zone 3,699.467668865,Non-working Hours,CO2 [ppm]
393,Zone 3,701.251522344,Non-working Hours,CO2 [ppm]
394,Zone 3,700.300133821,Non-working Hours,CO2 [ppm]
395,Zone 3,702.892667546,Non-working Hours,CO2 [ppm]
396,Zone 3,702.083987302,Non-working Hours,CO2 [ppm]
397,Zone 3,702.892667546,Non-working Hours,CO2 [ppm]
398,Zone 3,704.105687912,Non-working Hours,CO2 [ppm]
399,Zone 3,703.154299389,Non-working Hours,CO2 [ppm]
400,Zone 3,709.457248352,Non-working Hours,CO2 [ppm]
401,Zone 3,708.624783394,Non-working Hours,CO2 [ppm]
402,Zone 3,707.792318437,Non-working Hours,CO2 [ppm]
403,Zone 3,709.029123517,Non-working Hours,CO2 [ppm]
404,Zone 3,710.646484005,Non-working Hours,CO2 [ppm]
405,Zone 3,711.027039414,Non-working Hours,CO2 [ppm]
406,Zone 3,713.024955311,Non-working Hours,CO2 [ppm]
407,Zone 3,711.883289084,Non-working Hours,CO2 [ppm]
408,Zone 3,711.597872528,Non-working Hours,CO2 [ppm]
409,Zone 3,713.143878877,Non-working Hours,CO2 [ppm]
410,Zone 3,714.452038095,Non-working Hours,CO2 [ppm]
411,Zone 3,713.619573138,Non-working Hours,CO2 [ppm]
412,Zone 3,715.641273748,Non-working Hours,CO2 [ppm]
413,Zone 3,714.88016293,Non-working Hours,CO2 [ppm]
414,Zone 3,718.13866862,Non-working Hours,CO2 [ppm]
415,Zone 3,717.448911941,Non-working Hours,CO2 [ppm]
416,Zone 3,718.257592186,Non-working Hours,CO2 [ppm]
417,Zone 3,719.090057143,Non-working Hours,CO2 [ppm]
418,Zone 3,720.160369231,Non-working Hours,CO2 [ppm]
419,Zone 3,720.992834188,Non-working Hours,CO2 [ppm]
420,Zone 3,721.825299146,Non-working Hours,CO2 [ppm]
421,Zone 3,722.729118242,Non-working Hours,CO2 [ppm]
422,Zone 3,722.419916972,Non-working Hours,CO2 [ppm]
423,Zone 3,721.825299146,Non-working Hours,CO2 [ppm]
424,Zone 3,721.872868572,Non-working Hours,CO2 [ppm]
425,Zone 3,724.322694017,Non-working Hours,CO2 [ppm]
426,Zone 3,725.297867253,Non-working Hours,CO2 [ppm]
427,Zone 3,723.728076191,Non-working Hours,CO2 [ppm]
428,Zone 3,725.51192967,Non-working Hours,CO2 [ppm]
429,Zone 3,727.29578315,Non-working Hours,CO2 [ppm]
430,Zone 3,726.344394627,Non-working Hours,CO2 [ppm]
431,Zone 3,726.582241758,Non-working Hours,CO2 [ppm]
432,Zone 3,730.149948718,Non-working Hours,CO2 [ppm]
433,Zone 3,728.009324542,Non-working Hours,CO2 [ppm]
434,Zone 3,727.866616264,Non-working Hours,CO2 [ppm]
435,Zone 3,729.198560195,Non-working Hours,CO2 [ppm]
436,Zone 3,731.458107936,Non-working Hours,CO2 [ppm]
437,Zone 3,714.33311453,Non-working Hours,CO2 [ppm]
438,Zone 3,714.594746373,Non-working Hours,CO2 [ppm]
439,Zone 3,713.881204981,Non-working Hours,CO2 [ppm]
440,Zone 3,715.046655922,Non-working Hours,CO2 [ppm]
441,Zone 3,717.163495385,Non-working Hours,CO2 [ppm]
442,Zone 3,717.306203663,Non-working Hours,CO2 [ppm]
443,Zone 3,715.736412601,Non-working Hours,CO2 [ppm]
444,Zone 3,716.711585836,Non-working Hours,CO2 [ppm]
445,Zone 3,718.162453333,Non-working Hours,CO2 [ppm]
446,Zone 3,716.164537436,Non-working Hours,CO2 [ppm]
447,Zone 3,716.735370549,Non-working Hours,CO2 [ppm]
448,Zone 3,718.257592186,Non-working Hours,CO2 [ppm]
449,Zone 3,717.163495385,Non-working Hours,CO2 [ppm]
450,Zone 4,1100.2063426,Non-working Hours,CO2 [ppm]
451,Zone 4,1105.4925403,Non-working Hours,CO2 [ppm]
452,Zone 4,1107.01595423,Non-working Hours,CO2 [ppm]
453,Zone 4,1108.56010176,Non-working Hours,CO2 [ppm]
454,Zone 4,1117.37626471,Non-working Hours,CO2 [ppm]
455,Zone 4,1107.77986525,Non-working Hours,CO2 [ppm]
456,Zone 4,1113.14685805,Non-working Hours,CO2 [ppm]
457,Zone 4,1115.85505351,Non-working Hours,CO2 [ppm]
458,Zone 4,1110.83105362,Non-working Hours,CO2 [ppm]
459,Zone 4,1116.6923087,Non-working Hours,CO2 [ppm]
460,Zone 4,1118.9061573,Non-working Hours,CO2 [ppm]
461,Zone 4,1121.21754305,Non-working Hours,CO2 [ppm]
462,Zone 4,1125.5481522,Non-working Hours,CO2 [ppm]
463,Zone 4,1123.94880568,Non-working Hours,CO2 [ppm]
464,Zone 4,1131.79218516,Non-working Hours,CO2 [ppm]
465,Zone 4,1128.27728743,Non-working Hours,CO2 [ppm]
466,Zone 4,1127.47918328,Non-working Hours,CO2 [ppm]
467,Zone 4,1136.1428052,Non-working Hours,CO2 [ppm]
468,Zone 4,1134.94234554,Non-working Hours,CO2 [ppm]
469,Zone 4,1138.52038376,Non-working Hours,CO2 [ppm]
470,Zone 4,1136.16498577,Non-working Hours,CO2 [ppm]
471,Zone 4,1142.50305422,Non-working Hours,CO2 [ppm]
472,Zone 4,1142.90431827,Non-working Hours,CO2 [ppm]
473,Zone 4,1140.90019941,Non-working Hours,CO2 [ppm]
474,Zone 4,1140.90019941,Non-working Hours,CO2 [ppm]
475,Zone 4,1156.65169281,Non-working Hours,CO2 [ppm]
476,Zone 4,1139.3284656,Non-working Hours,CO2 [ppm]
477,Zone 4,1150.54862638,Non-working Hours,CO2 [ppm]
478,Zone 4,1148.93793184,Non-working Hours,CO2 [ppm]
479,Zone 4,1152.61999142,Non-working Hours,CO2 [ppm]
480,Zone 4,1153.39222035,Non-working Hours,CO2 [ppm]
481,Zone 4,1154.63420031,Non-working Hours,CO2 [ppm]
482,Zone 4,1158.3004932,Non-working Hours,CO2 [ppm]
483,Zone 4,1158.27240997,Non-working Hours,CO2 [ppm]
484,Zone 4,1166.10536712,Non-working Hours,CO2 [ppm]
485,Zone 4,1162.47175748,Non-working Hours,CO2 [ppm]
486,Zone 4,1166.55529625,Non-working Hours,CO2 [ppm]
487,Zone 4,1317.02917975,Non-working Hours,CO2 [ppm]
488,Zone 4,1334.48633829,Non-working Hours,CO2 [ppm]
489,Zone 4,1335.36187206,Non-working Hours,CO2 [ppm]
490,Zone 4,1350.85013477,Non-working Hours,CO2 [ppm]
491,Zone 4,1353.52736114,Non-working Hours,CO2 [ppm]
492,Zone 4,1359.13348231,Non-working Hours,CO2 [ppm]
493,Zone 4,1358.47896303,Non-working Hours,CO2 [ppm]
494,Zone 4,1385.04624201,Non-working Hours,CO2 [ppm]
495,Zone 4,1393.12061458,Non-working Hours,CO2 [ppm]
496,Zone 4,1409.45760626,Non-working Hours,CO2 [ppm]
497,Zone 4,1426.25943625,Non-working Hours,CO2 [ppm]
498,Zone 4,1433.94068574,Non-working Hours,CO2 [ppm]
499,Zone 4,1450.38114176,Non-working Hours,CO2 [ppm]
500,Zone 4,1534.22266695,Non-working Hours,CO2 [ppm]
501,Zone 4,1535.22849483,Non-working Hours,CO2 [ppm]
502,Zone 4,1520.71975418,Non-working Hours,CO2 [ppm]
503,Zone 4,1502.52346523,Non-working Hours,CO2 [ppm]
504,Zone 4,1494.78679862,Non-working Hours,CO2 [ppm]
505,Zone 4,1479.61585423,Non-working Hours,CO2 [ppm]
506,Zone 4,1479.51170344,Non-working Hours,CO2 [ppm]
507,Zone 4,1474.50126396,Non-working Hours,CO2 [ppm]
508,Zone 4,1483.31686415,Non-working Hours,CO2 [ppm]
509,Zone 4,1470.07015978,Non-working Hours,CO2 [ppm]
510,Zone 4,1473.3720363,Non-working Hours,CO2 [ppm]
511,Zone 4,1467.30216173,Non-working Hours,CO2 [ppm]
512,Zone 4,1446.82845865,Non-working Hours,CO2 [ppm]
513,Zone 4,1447.24058791,Non-working Hours,CO2 [ppm]
514,Zone 4,1437.67532078,Non-working Hours,CO2 [ppm]
515,Zone 4,1420.23972094,Non-working Hours,CO2 [ppm]
516,Zone 4,1410.88728878,Non-working Hours,CO2 [ppm]
517,Zone 4,1406.42429268,Non-working Hours,CO2 [ppm]
518,Zone 4,1403.60921713,Non-working Hours,CO2 [ppm]
519,Zone 4,1395.33840025,Non-working Hours,CO2 [ppm]
520,Zone 4,1391.87568118,Non-working Hours,CO2 [ppm]
521,Zone 4,1388.29407728,Non-working Hours,CO2 [ppm]
522,Zone 4,1384.85286079,Non-working Hours,CO2 [ppm]
523,Zone 4,1383.49919342,Non-working Hours,CO2 [ppm]
524,Zone 4,1365.28810319,Non-working Hours,CO2 [ppm]
525,Zone 4,1371.49995812,Non-working Hours,CO2 [ppm]
526,Zone 4,1355.04276895,Non-working Hours,CO2 [ppm]
527,Zone 4,1360.60296736,Non-working Hours,CO2 [ppm]
528,Zone 4,1357.11516277,Non-working Hours,CO2 [ppm]
529,Zone 4,1353.36394461,Non-working Hours,CO2 [ppm]
530,Zone 4,1349.10855037,Non-working Hours,CO2 [ppm]
531,Zone 4,1355.07713319,Non-working Hours,CO2 [ppm]
532,Zone 4,1350.41338757,Non-working Hours,CO2 [ppm]
533,Zone 4,1345.90911782,Non-working Hours,CO2 [ppm]
534,Zone 4,1355.04071087,Non-working Hours,CO2 [ppm]
535,Zone 4,1352.92178402,Non-working Hours,CO2 [ppm]
536,Zone 4,1358.15780891,Non-working Hours,CO2 [ppm]
537,Zone 4,1596.50286403,Non-working Hours,CO2 [ppm]
538,Zone 4,1596.47256044,Non-working Hours,CO2 [ppm]
539,Zone 4,1596.75481747,Non-working Hours,CO2 [ppm]
540,Zone 4,1602.6855003,Non-working Hours,CO2 [ppm]
541,Zone 4,1605.5061621,Non-working Hours,CO2 [ppm]
542,Zone 4,1591.80270038,Non-working Hours,CO2 [ppm]
543,Zone 4,1595.42991347,Non-working Hours,CO2 [ppm]
544,Zone 4,1589.98759136,Non-working Hours,CO2 [ppm]
545,Zone 4,1611.55191539,Non-working Hours,CO2 [ppm]
546,Zone 4,1612.03870888,Non-working Hours,CO2 [ppm]
547,Zone 4,1618.07082382,Non-working Hours,CO2 [ppm]
548,Zone 4,1625.21824211,Non-working Hours,CO2 [ppm]
549,Zone 4,1637.080506,Non-working Hours,CO2 [ppm]
550,Zone 4,1689.33179774,Non-working Hours,CO2 [ppm]
551,Zone 4,1682.78843234,Non-working Hours,CO2 [ppm]
552,Zone 4,1696.31055752,Non-working Hours,CO2 [ppm]
553,Zone 4,1704.29468402,Non-working Hours,CO2 [ppm]
554,Zone 4,1720.37882612,Non-working Hours,CO2 [ppm]
555,Zone 4,1708.72753067,Non-working Hours,CO2 [ppm]
556,Zone 4,1724.40384052,Non-working Hours,CO2 [ppm]
557,Zone 4,1729.12960883,Non-working Hours,CO2 [ppm]
558,Zone 4,1726.13241629,Non-working Hours,CO2 [ppm]
559,Zone 4,1733.88793863,Non-working Hours,CO2 [ppm]
560,Zone 4,1721.60256199,Non-working Hours,CO2 [ppm]
561,Zone 4,1740.24975218,Non-working Hours,CO2 [ppm]
562,Zone 4,1741.39093481,Non-working Hours,CO2 [ppm]
563,Zone 4,1749.91950308,Non-working Hours,CO2 [ppm]
564,Zone 4,1741.37162333,Non-working Hours,CO2 [ppm]
565,Zone 4,1751.70642538,Non-working Hours,CO2 [ppm]
566,Zone 4,1766.58044164,Non-working Hours,CO2 [ppm]
567,Zone 4,1766.01366972,Non-working Hours,CO2 [ppm]
568,Zone 4,1769.63394789,Non-working Hours,CO2 [ppm]
569,Zone 4,1783.98924197,Non-working Hours,CO2 [ppm]
570,Zone 4,1784.22158798,Non-working Hours,CO2 [ppm]
571,Zone 4,1793.96787569,Non-working Hours,CO2 [ppm]
572,Zone 4,1793.37269066,Non-working Hours,CO2 [ppm]
573,Zone 4,1775.17988703,Non-working Hours,CO2 [ppm]
574,Zone 4,1792.74761023,Non-working Hours,CO2 [ppm]
575,Zone 4,1787.4868648,Non-working Hours,CO2 [ppm]
576,Zone 4,1791.99593749,Non-working Hours,CO2 [ppm]
577,Zone 4,1802.14529081,Non-working Hours,CO2 [ppm]
578,Zone 4,1792.03306861,Non-working Hours,CO2 [ppm]
579,Zone 4,1798.71329288,Non-working Hours,CO2 [ppm]
580,Zone 4,1798.62146825,Non-working Hours,CO2 [ppm]
581,Zone 4,1803.24470626,Non-working Hours,CO2 [ppm]
582,Zone 4,1799.79408039,Non-working Hours,CO2 [ppm]
583,Zone 4,1818.12916892,Non-working Hours,CO2 [ppm]
584,Zone 4,1811.73779189,Non-working Hours,CO2 [ppm]
585,Zone 4,1803.40526119,Non-working Hours,CO2 [ppm]
586,Zone 4,1794.55247492,Non-working Hours,CO2 [ppm]
587,Zone 4,733.600266721,Non-working Hours,CO2 [ppm]
588,Zone 4,736.009959822,Non-working Hours,CO2 [ppm]
589,Zone 4,728.609715678,Non-working Hours,CO2 [ppm]
590,Zone 4,732.633552354,Non-working Hours,CO2 [ppm]
591,Zone 4,733.291251575,Non-working Hours,CO2 [ppm]
592,Zone 4,728.939176856,Non-working Hours,CO2 [ppm]
593,Zone 4,733.299701181,Non-working Hours,CO2 [ppm]
594,Zone 4,738.701440686,Non-working Hours,CO2 [ppm]
595,Zone 4,744.106978237,Non-working Hours,CO2 [ppm]
596,Zone 4,738.74300783,Non-working Hours,CO2 [ppm]
597,Zone 4,744.155145069,Non-working Hours,CO2 [ppm]
598,Zone 4,742.115202809,Non-working Hours,CO2 [ppm]
599,Zone 4,750.378759463,Non-working Hours,CO2 [ppm]
