,B10_Area3for2_A_Ahu1_DOAS_FanSuEh_MdltSu,B10_Area3for2_A_Ahu2_DOAS_FanSuEh_MdltSu,B10_Area3for2_A_Ahu3_DOAS_FanSuEh_MdltSu,B10_Area3for2_A_Ahu4_DOAS_FanSuEh_MdltSu
2017-02-14 13:30:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 13:35:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 13:40:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 13:45:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 13:50:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 13:55:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:00:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:05:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:10:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:15:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:20:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:25:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:30:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:35:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:40:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:45:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:50:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 14:55:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 15:00:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 15:05:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 15:10:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 15:15:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 15:20:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 15:25:00+08:00,20.0,70.0,65.0,63.0
2017-02-14 15:30:00+08:00,20.0,69.8241233825,65.0,63.0
2017-02-14 15:35:00+08:00,20.0,67.674235026,65.0,63.0
2017-02-14 15:40:00+08:00,20.0,64.3317832946,65.0,63.0
2017-02-14 15:45:00+08:00,20.0,59.2547251383,65.0,63.0
2017-02-14 15:50:00+08:00,20.0,55.651676178,65.0,63.0
2017-02-14 15:55:00+08:00,20.0,52.6673418681,65.0,63.0
2017-02-14 16:00:00+08:00,20.0,50.7845916748,65.0,63.0
2017-02-14 16:05:00+08:00,20.0,50.2726427714,65.0,63.0
2017-02-14 16:10:00+08:00,20.0,50.3046150208,65.0,63.0
2017-02-14 16:15:00+08:00,20.0,47.7550010681,65.0,63.0
2017-02-14 16:20:00+08:00,20.0,45.1764621734,65.0,63.0
2017-02-14 16:25:00+08:00,20.0,44.9022534688,65.0,63.0
2017-02-14 16:30:00+08:00,20.0,44.1874923706,65.0,63.0
2017-02-14 16:35:00+08:00,20.0,43.5834414164,65.0,63.0
2017-02-14 16:40:00+08:00,20.0,43.4992141723,65.0,63.0
2017-02-14 16:45:00+08:00,20.0,42.2077884674,65.0,63.0
2017-02-14 16:55:00+08:00,20.0,44.8962643941,65.0,63.0
2017-02-14 17:00:00+08:00,20.0,46.6798725128,65.0,63.0
2017-02-14 17:05:00+08:00,20.0,47.1856778463,65.0,63.0
2017-02-14 17:10:00+08:00,20.0,51.5517921447,65.0,63.0
2017-02-14 17:15:00+08:00,20.0,53.1649462382,65.0,63.0
2017-02-14 17:20:00+08:00,20.0,54.1981163025,65.0,63.0
2017-02-14 17:25:00+08:00,20.0,53.2817090352,65.0,63.0
2017-02-14 17:30:00+08:00,20.0,49.8468494415,65.0,63.0
2017-02-14 17:35:00+08:00,20.0,44.6950251261,65.0,63.0
2017-02-14 17:40:00+08:00,20.0,40.2572250366,65.0,63.0
2017-02-14 17:45:00+08:00,20.0,38.4336077372,65.0,63.0
2017-02-14 17:50:00+08:00,20.0,36.8459434509,65.0,63.0
2017-02-14 17:55:00+08:00,20.0,35.960202535,65.0,63.0
2017-02-14 18:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 18:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 18:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 18:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 18:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 18:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 18:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 18:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 18:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 18:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 18:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 18:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 19:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 20:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 21:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 22:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-14 23:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 00:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 01:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 02:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 03:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 04:00:00+08:00,0.0,0.0,65.0,0.0
2017-02-15 04:05:00+08:00,0.0,0.0,65.0,0.0
2017-02-15 04:10:00+08:00,0.0,0.0,65.0,0.0
2017-02-15 04:15:00+08:00,0.0,0.0,65.0,0.0
2017-02-15 04:20:00+08:00,0.0,0.0,65.0,31.5
2017-02-15 04:25:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 04:30:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 04:35:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 04:40:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 04:45:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 04:50:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 04:55:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 05:00:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 05:05:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 05:10:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 05:15:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 05:20:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 05:25:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 05:30:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 05:35:00+08:00,0.0,0.0,65.0,63.0
2017-02-15 05:40:00+08:00,0.0,35.0,65.0,63.0
2017-02-15 05:45:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 05:50:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 05:55:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:00:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:05:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:10:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:15:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:20:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:25:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:30:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:35:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:40:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:45:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:50:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 06:55:00+08:00,0.0,70.0,65.0,63.0
2017-02-15 07:00:00+08:00,0.0,20.0,20.0,20.0
2017-02-15 07:05:00+08:00,0.0,20.0,20.0,20.0
2017-02-15 07:10:00+08:00,0.0,20.0,20.0,20.0
2017-02-15 07:15:00+08:00,0.0,20.0,20.0,20.0
2017-02-15 07:20:00+08:00,0.0,20.0,20.0,20.0
2017-02-15 07:25:00+08:00,0.0,20.0,20.0,20.0
2017-02-15 07:30:00+08:00,0.0,20.0,20.0,20.0
2017-02-15 07:35:00+08:00,0.0,20.2642618815,20.0,20.0
2017-02-15 07:40:00+08:00,0.0,26.1486358643,20.0,20.0
2017-02-15 07:45:00+08:00,0.0,32.0670331319,20.0,20.0
2017-02-15 07:50:00+08:00,0.0,38.8734912872,20.0,20.0
2017-02-15 07:55:00+08:00,0.0,45.6944173177,20.0,20.0
2017-02-15 08:00:00+08:00,62.0,50.734287262,20.0,20.0
2017-02-15 08:05:00+08:00,62.0,58.0247217814,20.0,20.0
2017-02-15 08:10:00+08:00,62.0,63.372127533,20.0,20.0237808227
2017-02-15 08:15:00+08:00,62.0,69.0423329671,20.0,36.8111534119
2017-02-15 08:20:00+08:00,62.0,70.0,20.0,60.9925670624
2017-02-15 08:25:00+08:00,62.0,70.0,20.0,63.0
2017-02-15 08:30:00+08:00,62.0,70.0,20.0,63.0
2017-02-15 08:35:00+08:00,62.0,70.0,21.1384824117,63.0
2017-02-15 08:40:00+08:00,62.0,70.0,31.4091920852,63.0
2017-02-15 08:45:00+08:00,62.0,70.0,43.3270187378,63.0
2017-02-15 08:50:00+08:00,62.0,70.0,54.9747638703,63.0
2017-02-15 08:55:00+08:00,62.0,70.0,63.7931950887,63.0
2017-02-15 09:00:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 09:05:00+08:00,20.0,69.7627385457,65.0,63.0
2017-02-15 09:10:00+08:00,20.0,67.5043563843,65.0,63.0
2017-02-15 09:15:00+08:00,20.0,63.3595759074,65.0,63.0
2017-02-15 09:20:00+08:00,20.0,58.7263450623,65.0,63.0
2017-02-15 09:25:00+08:00,20.0,55.266969045,65.0,63.0
2017-02-15 09:30:00+08:00,20.0,50.6615829468,65.0,63.0
2017-02-15 09:35:00+08:00,20.0,45.4511655172,65.0,63.0
2017-02-15 09:40:00+08:00,20.0,42.0302696228,65.0,63.0
2017-02-15 09:45:00+08:00,20.0,38.5506706238,65.0,63.0
2017-02-15 09:50:00+08:00,20.0,39.936794281,65.0,63.0
2017-02-15 09:55:00+08:00,20.0,45.0159606934,65.0,63.0
2017-02-15 10:00:00+08:00,20.0,50.694065094,65.0,63.0
2017-02-15 10:05:00+08:00,20.0,50.9229990641,65.0,63.0
2017-02-15 10:10:00+08:00,20.0,49.4636535644,65.0,63.0
2017-02-15 10:15:00+08:00,20.0,49.1939938863,65.0,63.0
2017-02-15 10:20:00+08:00,20.0,50.6227989197,65.0,63.0
2017-02-15 10:25:00+08:00,20.0,52.7329444885,65.0,63.0
2017-02-15 10:30:00+08:00,20.0,55.2069206238,65.0,63.0
2017-02-15 10:35:00+08:00,20.0,58.7453269959,65.0,63.0
2017-02-15 10:40:00+08:00,20.0,61.2926158905,65.0,63.0
2017-02-15 10:45:00+08:00,20.0,62.6799952189,65.0,63.0
2017-02-15 10:50:00+08:00,20.0,60.8712902069,65.0,63.0
2017-02-15 10:55:00+08:00,20.0,59.8488222758,65.0,63.0
2017-02-15 11:00:00+08:00,20.0,58.6512966156,65.0,63.0
2017-02-15 11:05:00+08:00,20.0,59.2054519654,65.0,63.0
2017-02-15 11:10:00+08:00,20.0,61.1367778779,65.0,63.0
2017-02-15 11:15:00+08:00,20.0,63.5946350098,65.0,63.0
2017-02-15 11:20:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 11:25:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 11:30:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 11:35:00+08:00,20.0,67.5793457031,65.0,63.0
2017-02-15 11:40:00+08:00,20.0,64.2646446228,65.0,63.0
2017-02-15 11:45:00+08:00,20.0,61.7817764282,65.0,63.0
2017-02-15 11:50:00+08:00,20.0,57.4054934184,65.0,63.0
2017-02-15 11:55:00+08:00,20.0,55.7168254852,65.0,63.0
2017-02-15 12:00:00+08:00,20.0,55.5433247884,65.0,63.0
2017-02-15 12:05:00+08:00,20.0,51.8918279012,65.0,63.0
2017-02-15 12:10:00+08:00,20.0,52.1394710541,65.0,63.0
2017-02-15 12:15:00+08:00,20.0,52.354259491,65.0,63.0
2017-02-15 12:20:00+08:00,20.0,50.874917984,65.0,63.0
2017-02-15 12:25:00+08:00,20.0,48.7635103862,65.0,63.0
2017-02-15 12:30:00+08:00,20.0,45.8524665833,65.0,63.0
2017-02-15 12:35:00+08:00,20.0,43.9176673889,65.0,63.0
2017-02-15 12:40:00+08:00,20.0,44.2801990509,65.0,63.0
2017-02-15 12:45:00+08:00,20.0,44.6749127706,65.0,63.0
2017-02-15 12:50:00+08:00,20.0,43.8282756806,65.0,63.0
2017-02-15 12:55:00+08:00,20.0,44.1600990296,65.0,63.0
2017-02-15 13:00:00+08:00,20.0,44.3272399902,65.0,63.0
2017-02-15 13:05:00+08:00,20.0,44.5521748861,65.0,63.0
2017-02-15 13:10:00+08:00,20.0,46.0123634338,65.0,63.0
2017-02-15 13:15:00+08:00,20.0,46.4926961263,65.0,63.0
2017-02-15 13:20:00+08:00,20.0,45.788312912,65.0,63.0
2017-02-15 13:25:00+08:00,20.0,46.7430051168,65.0,63.0
2017-02-15 13:30:00+08:00,20.0,47.2111759186,65.0,63.0
2017-02-15 13:35:00+08:00,20.0,48.6046409607,65.0,63.0
2017-02-15 13:40:00+08:00,20.0,50.1546516418,65.0,63.0
2017-02-15 13:45:00+08:00,20.0,52.3698832194,65.0,63.0
2017-02-15 13:50:00+08:00,20.0,54.7140045166,65.0,63.0
2017-02-15 13:55:00+08:00,20.0,55.7304089864,65.0,63.0
2017-02-15 14:00:00+08:00,20.0,57.4859580994,65.0,63.0
2017-02-15 14:05:00+08:00,20.0,59.0096817017,65.0,63.0
2017-02-15 14:10:00+08:00,20.0,63.629032135,65.0,63.0
2017-02-15 14:15:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 14:20:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 14:25:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 14:30:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 14:35:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 14:40:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 14:45:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 14:50:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 14:55:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:00:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:05:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:10:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:15:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:20:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:25:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:30:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:35:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:40:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:45:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:50:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 15:55:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:00:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:05:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:10:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:15:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:20:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:25:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:30:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:35:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:40:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:45:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:50:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 16:55:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:00:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:05:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:10:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:15:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:20:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:25:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:30:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:35:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:40:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:45:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:50:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 17:55:00+08:00,20.0,70.0,65.0,63.0
2017-02-15 18:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 18:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 18:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 18:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 18:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 18:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 18:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 18:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 18:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 18:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 18:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 18:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 19:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 20:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 21:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:40:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:45:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:50:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 22:55:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 23:00:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 23:05:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 23:10:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 23:15:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 23:20:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 23:25:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 23:30:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 23:35:00+08:00,0.0,0.0,0.0,0.0
2017-02-15 23:40:00+08:00,0.0,0.0,0.0,0.0
