Location,BoardRoom,BoardRoom,BoardRoom,BoardRoom,BoardRoom,BoardRoom,FinanceOffice1,FinanceOffice1,FinanceOffice1,FinanceOffice2,FinanceOffice2,FinanceOffice2,FinanceOffice3,FinanceOffice3,FinanceOffice3,FinanceSecretary,FinanceSecretary,HRDirector,HRDirector,HRDirector,HRMeeting,HRMeeting,HRMeeting,HROffice1,HROffice1,HROffice2,HROffice2,HeadofSchool,HeadofSchool,HeadofSchool,HeadofSchoolSecretary,HeadofSchoolSecretary,HeadofSchoolSecretary,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,Pantry,Pantry,Pantry,Pantry,Pantry
2017-02-11 00:45:00+08:00,73.0,71.0,74.0,69.6666666667,70.0,63.3333333333,59.0,59.0,58.0,59.0,59.0,56.0,57.0,56.0,56.0,61.0,58.0,63.0,63.0,61.0,63.0,63.0,61.0,63.0,59.3333333333,61.3333333333,60.0,64.0,63.0,61.6666666667,63.0,64.0,61.0,66.0,66.6666666667,68.0,63.0,63.0,63.0,62.0,66.0,65.0,64.0,66.0,65.0
2017-02-11 00:50:00+08:00,73.0,71.0,74.0,70.0,70.0,64.5,59.0,59.0,58.0,59.0,59.0,56.0,57.0,56.5,56.0,61.0,58.0,63.0,63.0,61.0,63.0,63.0,61.0,63.0,59.0,62.0,60.0,64.0,63.0,61.0,63.0,64.0,61.0,66.0,67.0,68.0,63.0,62.0,63.0,62.0,66.0,65.0,64.0,66.0,65.0
2017-02-11 00:55:00+08:00,73.0,71.0,74.0,70.0,70.3333333333,64.0,59.0,59.0,58.0,59.0,59.0,56.0,57.0,56.6666666667,55.3333333333,61.0,58.0,63.0,63.0,61.0,63.0,63.0,61.0,63.0,59.3333333333,62.0,60.3333333333,64.0,63.0,61.3333333333,63.0,64.0,61.0,66.0,67.0,68.0,63.3333333333,62.6666666667,63.0,62.0,66.0,65.0,64.0,66.0,65.0
2017-02-11 01:00:00+08:00,73.0,71.0,74.0,70.0,70.0,63.5,59.0,59.0,58.0,59.0,59.0,56.0,57.0,56.0,55.0,61.0,58.0,63.0,63.0,61.0,63.0,63.0,61.0,63.0,59.5,62.0,60.0,64.0,64.0,62.0,63.0,64.0,61.0,67.0,67.0,68.0,63.5,63.0,63.0,62.0,66.0,65.0,64.0,66.0,65.0
2017-02-11 01:05:00+08:00,73.0,71.0,74.0,70.0,70.0,65.0,59.0,59.0,59.0,59.0,59.0,56.0,57.0,56.0,56.0,61.0,59.0,63.0,63.0,61.0,63.0,63.0,61.0,63.0,60.0,62.0,60.3333333333,64.0,64.0,62.0,63.3333333333,64.0,61.0,67.0,67.0,68.0,63.0,62.0,63.0,62.0,66.0,65.0,64.0,66.0,65.0
2017-02-11 01:10:00+08:00,73.5,71.0,74.0,70.0,70.0,65.0,59.0,59.0,58.5,59.0,59.0,56.0,57.0,57.0,56.0,61.0,59.0,63.0,63.0,62.0,63.0,63.0,61.0,63.0,59.0,62.0,60.5,64.0,64.0,62.0,63.5,64.0,61.0,67.0,67.0,68.0,63.0,62.0,62.5,62.0,66.0,65.0,64.0,66.0,65.0
2017-02-11 01:15:00+08:00,73.0,71.0,74.0,70.0,70.6666666667,65.0,59.0,59.0,59.0,59.0,59.0,56.0,57.0,57.0,56.0,61.0,59.0,63.0,63.0,62.0,63.0,63.0,61.0,63.0,59.6666666667,62.0,60.6666666667,64.0,64.0,62.0,64.0,64.0,61.0,67.0,67.0,68.0,63.0,62.3333333333,63.0,62.0,66.0,65.0,64.0,66.0,65.0
2017-02-11 01:20:00+08:00,73.0,71.0,74.0,70.0,70.5,65.0,59.0,59.0,59.0,59.0,59.0,56.0,57.0,57.0,56.0,61.0,58.5,63.0,63.0,62.0,63.0,63.0,61.0,63.0,60.0,62.0,61.0,64.0,64.0,62.0,64.0,64.0,61.0,67.0,67.0,68.0,64.0,62.5,63.0,62.0,66.0,65.0,64.0,66.0,65.0
2017-02-11 01:25:00+08:00,74.0,72.0,74.0,70.0,70.0,64.3333333333,59.0,59.0,58.6666666667,59.0,59.0,56.0,57.0,57.0,56.0,61.0,58.0,63.0,63.0,62.0,63.0,63.0,61.0,63.0,60.0,62.0,61.0,64.0,64.0,62.0,64.0,64.0,61.3333333333,67.0,67.0,68.0,64.0,63.0,63.0,62.0,66.0,65.0,64.3333333333,66.0,65.0
2017-02-11 01:30:00+08:00,73.5,72.0,74.0,70.0,70.0,65.0,59.0,59.0,59.0,59.0,59.0,56.0,57.0,57.0,56.0,61.0,59.0,63.0,63.0,62.0,63.0,63.0,61.0,63.0,60.0,62.0,61.0,64.0,64.0,62.0,64.0,64.0,61.5,67.0,67.0,68.0,64.0,62.5,63.0,62.0,66.0,65.0,64.5,66.0,65.0
2017-02-11 01:35:00+08:00,73.6666666667,72.0,74.0,70.0,71.0,65.0,59.0,59.0,59.0,59.0,59.0,56.0,57.0,57.0,56.0,61.0,59.0,63.0,63.0,62.0,63.0,63.0,61.0,63.0,60.3333333333,62.0,61.0,64.0,64.0,62.0,64.0,64.0,62.0,67.0,67.0,68.0,64.0,62.6666666667,63.0,62.0,66.0,65.0,64.0,66.0,65.0
2017-02-11 01:40:00+08:00,73.5,72.0,74.0,70.0,70.0,65.0,59.0,59.0,58.5,59.0,59.0,56.0,57.0,57.0,56.0,61.0,59.0,63.0,63.0,62.0,63.0,63.0,61.0,63.0,60.0,62.0,61.0,64.0,64.0,62.5,64.0,64.0,62.0,67.0,67.0,68.0,64.0,63.0,63.0,62.0,66.0,65.0,64.0,66.0,65.0
2017-02-11 01:45:00+08:00,74.0,72.0,74.6666666667,70.0,70.6666666667,64.6666666667,59.0,59.0,59.0,59.0,59.0,56.0,57.0,57.0,56.0,61.0,59.0,63.0,63.0,62.0,63.0,63.0,61.0,63.0,60.0,62.0,61.0,64.0,64.0,62.0,64.0,64.0,61.3333333333,67.0,67.0,68.0,64.0,63.0,63.0,62.0,66.0,65.0,65.0,66.0,65.0
2017-02-11 01:50:00+08:00,74.0,72.0,74.5,71.0,70.0,64.5,59.0,59.0,59.0,59.0,59.0,56.0,57.0,57.0,56.0,61.0,59.0,63.0,63.0,62.0,63.0,63.0,61.0,63.0,60.0,62.0,61.0,64.0,64.0,62.5,64.0,64.0,62.0,67.0,67.0,68.0,64.0,63.5,63.0,62.0,66.0,65.5,65.0,66.0,65.0
2017-02-11 01:55:00+08:00,74.0,72.0,74.3333333333,71.0,70.3333333333,65.0,59.0,59.0,59.0,59.0,59.0,56.0,57.0,57.0,56.0,61.0,59.0,63.0,63.0,62.0,63.0,63.0,61.0,63.0,60.0,62.0,61.0,64.0,64.0,62.6666666667,64.0,64.0,61.3333333333,67.0,67.0,68.0,64.0,63.0,63.3333333333,62.0,66.0,66.0,65.0,66.0,65.6666666667
2017-02-11 02:00:00+08:00,74.0,72.0,74.5,71.0,70.0,66.0,59.0,59.0,59.0,59.0,59.0,56.0,57.0,57.0,56.0,61.0,59.0,63.0,63.0,62.0,63.0,63.0,61.0,63.0,60.0,62.0,61.0,64.0,64.0,62.5,64.0,64.0,62.0,67.0,67.0,68.0,64.0,63.0,63.0,62.0,66.0,66.0,65.0,66.0,66.0
2017-02-11 02:05:00+08:00,74.0,72.0,74.0,71.0,70.0,64.3333333333,60.0,59.0,59.0,59.0,59.0,56.0,57.0,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,63.0,60.0,62.0,61.0,64.0,64.0,63.0,64.0,64.0,62.0,67.0,67.0,68.0,64.0,63.0,63.3333333333,62.0,66.0,66.0,65.0,66.0,66.0
2017-02-11 02:10:00+08:00,74.0,72.0,74.5,71.0,70.0,65.0,60.0,59.0,59.0,59.0,59.0,56.0,57.5,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,63.0,60.5,62.0,61.0,64.0,64.0,63.0,64.0,64.0,62.0,67.0,67.0,68.0,64.0,63.5,63.0,62.0,66.0,66.0,65.0,66.0,66.0
2017-02-11 02:15:00+08:00,74.0,72.3333333333,74.0,71.0,70.0,64.0,59.3333333333,59.0,59.0,59.0,59.0,56.0,58.0,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,63.0,60.3333333333,62.0,61.0,64.6666666667,64.0,63.0,64.0,64.0,62.0,67.0,67.0,68.0,64.0,63.6666666667,63.0,62.0,66.0,66.0,65.0,66.0,66.0
2017-02-11 02:20:00+08:00,74.0,73.0,74.0,71.0,70.0,63.0,60.0,59.0,59.0,59.0,59.0,56.0,58.0,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,63.0,60.5,62.0,61.0,65.0,64.0,63.0,64.0,64.0,62.0,67.0,67.0,68.0,64.0,64.0,63.0,62.5,66.0,66.0,65.0,66.0,66.0
2017-02-11 02:25:00+08:00,74.0,72.6666666667,74.0,71.0,70.0,65.0,60.0,59.0,59.0,59.0,59.0,56.0,58.0,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,63.0,60.3333333333,62.0,61.0,65.0,64.0,63.0,64.0,64.0,62.0,67.0,67.0,68.0,64.0,63.6666666667,63.0,62.3333333333,66.0,66.0,65.0,66.0,66.0
2017-02-11 02:30:00+08:00,74.0,72.0,74.0,71.0,70.0,64.0,60.0,59.0,59.0,59.0,59.0,56.0,58.0,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,63.0,60.5,62.0,61.0,65.0,64.0,63.0,64.0,64.0,62.0,67.0,67.0,68.0,64.0,63.5,63.0,62.5,66.0,66.0,65.0,66.0,66.0
2017-02-11 02:35:00+08:00,74.0,72.0,74.0,71.0,70.0,64.6666666667,60.0,59.3333333333,59.0,59.0,59.0,56.0,58.0,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,63.6666666667,60.3333333333,62.0,61.0,65.0,64.0,63.0,64.0,64.6666666667,62.0,67.0,67.0,68.0,64.0,63.6666666667,63.6666666667,63.0,66.0,66.0,65.0,66.0,66.0
2017-02-11 02:40:00+08:00,74.0,72.5,74.5,71.0,70.0,66.0,60.0,60.0,59.0,59.0,59.0,56.0,58.0,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,63.5,61.0,62.0,61.0,65.0,64.0,63.0,64.0,65.0,62.0,67.0,67.0,68.0,64.0,63.5,63.5,63.0,66.0,66.0,65.0,66.0,66.0
2017-02-11 02:45:00+08:00,74.0,73.0,74.6666666667,71.0,70.0,65.0,60.0,60.0,59.0,59.0,59.0,56.0,58.0,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,64.0,61.0,62.0,61.0,65.0,64.0,63.0,64.0,65.0,62.0,67.0,67.0,68.0,64.0,64.0,63.0,63.0,66.3333333333,66.0,65.0,66.0,66.0
2017-02-11 02:50:00+08:00,74.0,73.0,74.0,71.0,70.0,64.0,60.0,60.0,59.0,59.0,59.0,56.5,58.0,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.5,63.0,61.0,64.0,61.0,62.0,61.0,65.0,64.0,63.0,64.0,65.0,62.0,67.0,67.0,68.0,64.0,64.0,64.0,63.0,66.0,66.0,65.0,66.0,66.0
2017-02-11 02:55:00+08:00,74.0,73.0,74.0,71.0,70.0,64.6666666667,60.0,60.0,59.0,59.0,59.0,56.3333333333,58.0,57.0,56.0,61.3333333333,59.0,63.0,64.0,62.0,63.6666666667,63.0,61.0,63.3333333333,61.0,62.0,61.0,65.0,64.0,63.0,64.0,65.0,62.0,67.0,67.0,68.0,64.0,63.3333333333,63.6666666667,63.0,66.0,66.0,65.0,66.0,66.0
2017-02-11 03:00:00+08:00,74.0,73.0,74.0,71.0,71.0,65.5,60.0,60.0,59.0,59.0,59.0,56.0,58.0,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,63.0,61.0,62.0,61.0,65.0,64.0,63.0,64.0,65.0,62.0,67.0,67.0,68.0,64.0,63.5,64.0,63.0,67.0,66.0,65.0,66.0,66.0
2017-02-11 03:05:00+08:00,74.0,73.0,74.0,71.0,70.0,65.6666666667,60.0,60.0,59.0,59.0,59.0,56.0,58.0,57.0,56.0,61.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,63.6666666667,61.0,62.0,61.0,65.0,64.0,63.0,64.0,65.0,62.0,67.0,67.0,68.0,64.0,63.6666666667,63.6666666667,63.0,66.6666666667,66.0,65.0,66.0,66.0
2017-02-11 03:10:00+08:00,74.0,73.0,74.0,71.0,70.0,65.0,60.0,60.0,59.0,59.0,59.0,56.5,58.0,57.0,56.0,62.0,59.0,63.0,64.0,62.0,63.0,63.0,61.0,63.5,61.0,62.0,61.0,65.0,64.0,63.0,64.0,65.0,62.0,67.0,67.0,68.0,64.0,64.0,63.5,63.0,67.0,66.0,65.0,66.0,66.0
2017-02-11 03:15:00+08:00,74.0,73.0,74.0,71.0,70.3333333333,64.6666666667,60.0,60.0,59.0,59.0,59.0,56.6666666667,58.0,57.0,56.0,61.6666666667,59.0,63.6666666667,64.0,62.0,63.0,63.0,61.0,64.0,61.0,62.0,61.0,65.0,64.0,63.0,64.0,65.0,62.0,67.0,67.0,68.0,64.0,64.0,63.3333333333,63.0,66.6666666667,66.0,65.0,66.0,66.0
2017-02-11 03:20:00+08:00,74.0,73.0,74.5,71.0,70.0,66.0,60.0,60.0,59.0,59.0,59.0,57.0,58.0,57.0,56.0,61.5,59.0,64.0,64.0,62.0,63.0,63.0,61.0,64.0,61.0,62.0,61.0,65.0,65.0,63.0,64.0,65.0,62.0,67.0,67.0,68.0,64.0,63.0,64.0,63.0,67.0,66.0,65.0,66.0,66.0
2017-02-11 03:25:00+08:00,74.3333333333,73.0,74.3333333333,71.0,70.6666666667,66.0,60.0,60.0,59.0,59.0,59.0,57.0,58.0,57.0,56.0,61.6666666667,59.0,64.0,64.0,62.0,63.0,63.6666666667,61.0,64.0,61.0,62.0,61.0,65.0,65.0,63.0,64.0,65.0,62.0,67.0,67.0,68.0,64.0,63.6666666667,64.0,63.0,67.0,66.0,65.0,66.3333333333,66.0
2017-02-11 03:30:00+08:00,74.0,73.0,75.0,72.0,71.0,66.0,60.0,60.0,59.0,59.0,59.0,57.0,58.0,57.0,56.0,62.0,59.0,64.0,64.0,62.0,63.0,63.5,61.0,64.0,61.0,62.0,61.0,65.0,65.0,63.0,64.0,65.0,62.0,67.0,68.0,68.0,64.0,63.5,64.0,63.0,67.0,66.0,65.0,66.0,66.0
2017-02-11 03:35:00+08:00,74.6666666667,73.0,75.0,71.3333333333,71.0,65.3333333333,60.0,60.0,59.0,59.0,59.0,57.0,58.0,57.0,56.0,61.6666666667,59.0,64.0,64.0,62.6666666667,64.0,64.0,61.0,64.0,61.0,63.0,61.0,65.0,65.0,63.0,64.0,65.0,62.0,67.3333333333,68.0,68.0,64.0,63.6666666667,64.0,63.0,67.0,66.0,65.0,67.0,66.0
2017-02-11 03:40:00+08:00,75.0,73.0,75.0,71.0,71.0,66.5,60.0,60.0,59.0,59.0,59.0,56.5,58.0,57.5,56.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,62.5,61.0,65.0,65.0,63.0,64.5,65.0,62.0,68.0,68.0,68.0,64.5,64.5,64.0,63.0,67.0,66.0,65.0,66.0,66.0
2017-02-11 03:45:00+08:00,75.0,73.0,75.0,71.3333333333,71.0,66.3333333333,60.0,60.0,59.0,59.0,59.0,56.3333333333,58.0,58.0,56.3333333333,62.0,59.0,64.0,64.0,63.0,64.0,63.3333333333,61.0,64.0,61.0,62.0,61.3333333333,65.0,65.0,63.0,64.0,65.0,62.0,68.0,68.0,68.0,64.3333333333,64.0,64.0,63.0,67.0,66.0,65.0,66.0,66.0
2017-02-11 03:50:00+08:00,75.0,73.0,75.0,72.0,70.5,65.5,60.0,60.0,59.5,59.0,59.0,57.0,58.0,58.0,56.5,62.0,59.0,64.0,64.0,62.0,64.0,63.5,61.0,64.0,61.0,62.5,61.0,65.0,65.0,63.0,64.5,65.0,62.0,68.0,68.0,69.0,64.0,64.0,64.0,63.0,67.0,66.0,65.0,66.5,66.0
2017-02-11 03:55:00+08:00,75.0,73.0,75.0,72.0,71.0,65.3333333333,60.0,60.0,59.3333333333,59.0,59.0,56.6666666667,58.0,58.0,56.0,62.0,59.0,64.0,64.0,62.3333333333,64.0,63.0,61.0,64.0,61.0,62.6666666667,61.3333333333,65.0,65.0,63.0,65.0,65.0,62.0,68.0,68.0,69.0,64.3333333333,64.0,64.0,63.0,67.0,66.0,65.0,67.0,66.0
2017-02-11 04:00:00+08:00,75.0,73.0,75.0,71.5,70.5,66.5,60.0,60.0,60.0,59.0,59.0,57.0,58.0,58.0,56.0,62.0,59.0,64.0,64.0,62.5,64.0,64.0,61.0,64.0,61.0,63.0,61.0,65.0,65.0,63.0,65.0,65.0,62.0,68.0,68.0,69.0,64.5,64.5,64.0,63.0,67.0,66.0,65.5,67.0,66.0
2017-02-11 04:05:00+08:00,75.0,73.0,75.0,72.0,71.0,66.0,60.0,60.0,59.6666666667,59.0,59.0,57.0,58.0,58.0,56.3333333333,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,63.0,61.0,65.0,65.0,63.0,65.0,65.0,62.0,68.0,68.0,69.0,64.0,64.0,64.0,63.0,67.0,66.0,65.0,67.0,66.0
2017-02-11 04:10:00+08:00,75.0,73.0,75.0,72.0,71.0,66.0,60.0,60.0,60.0,59.0,59.0,57.0,58.0,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,63.0,61.0,65.0,65.0,63.5,65.0,65.0,62.0,68.0,68.0,69.0,64.0,63.5,64.0,63.0,67.0,66.0,65.0,67.0,66.0
2017-02-11 04:15:00+08:00,75.0,73.0,75.0,72.0,71.0,66.3333333333,60.0,60.0,60.0,59.0,59.0,57.0,58.0,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.3333333333,63.0,61.3333333333,66.0,65.0,63.6666666667,65.0,65.0,62.0,68.0,68.0,69.0,64.6666666667,63.6666666667,64.0,63.0,67.0,66.0,65.0,67.0,66.0
2017-02-11 04:20:00+08:00,75.0,73.0,75.0,72.0,71.0,65.0,60.0,60.0,60.0,59.5,59.0,57.0,58.0,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,63.0,61.0,66.0,65.0,64.0,65.0,65.0,62.5,68.0,68.0,69.0,65.0,64.5,64.0,63.0,67.0,66.0,65.0,67.0,66.0
2017-02-11 04:25:00+08:00,75.0,73.6666666667,75.0,72.0,71.0,67.3333333333,60.0,60.0,60.0,60.0,59.0,57.0,58.0,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,63.0,62.0,66.0,65.0,63.6666666667,65.0,65.0,63.0,68.0,68.0,69.0,65.0,64.0,64.0,63.0,67.0,66.0,65.3333333333,67.0,66.0
2017-02-11 04:30:00+08:00,75.0,74.0,75.0,72.0,71.0,64.5,60.0,60.0,60.0,60.0,59.0,57.0,58.0,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,63.0,62.0,66.0,65.0,63.5,65.0,65.0,63.0,68.0,68.0,69.0,65.0,64.5,64.0,63.0,67.0,66.0,65.5,67.0,66.0
2017-02-11 04:35:00+08:00,75.0,74.0,75.0,72.0,71.0,65.3333333333,60.0,60.0,60.0,60.0,59.0,57.0,58.0,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,63.0,62.0,66.0,65.0,63.3333333333,65.0,65.0,62.0,68.0,68.0,69.0,65.0,64.3333333333,64.0,63.0,67.0,66.0,66.0,67.0,66.0
2017-02-11 04:40:00+08:00,75.0,74.0,75.0,72.0,71.0,67.0,60.0,60.0,60.0,60.0,59.0,57.0,58.0,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,63.0,62.0,65.0,65.0,64.0,65.0,65.0,62.0,68.0,68.0,69.0,65.0,64.0,64.0,63.0,67.0,66.0,66.0,67.0,66.0
2017-02-11 04:45:00+08:00,75.0,74.0,75.0,72.0,71.0,66.3333333333,60.0,60.0,60.0,60.0,59.0,57.0,58.6666666667,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,63.0,62.0,65.0,65.0,64.0,65.0,65.6666666667,62.0,68.0,68.0,69.0,65.0,64.0,64.0,63.0,67.0,66.0,66.0,67.0,66.0
2017-02-11 04:50:00+08:00,75.0,74.0,75.5,72.0,71.0,67.0,60.0,60.0,60.0,60.0,59.5,57.0,58.0,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,63.0,62.0,65.5,65.0,64.0,65.0,66.0,62.5,68.0,68.0,69.0,64.5,64.5,64.0,63.0,67.0,66.0,66.0,67.0,66.0
2017-02-11 04:55:00+08:00,75.0,74.0,75.0,72.0,71.0,66.6666666667,60.0,60.0,60.0,60.0,59.6666666667,57.0,59.0,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,63.0,62.0,66.0,65.0,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.0,64.0,63.0,67.0,66.0,66.0,67.0,66.0
2017-02-11 05:00:00+08:00,75.0,74.0,75.5,72.0,71.0,66.5,60.0,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.5,63.0,62.0,66.0,65.0,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.0,64.0,63.0,67.0,66.5,66.0,67.0,66.0
2017-02-11 05:05:00+08:00,75.0,74.0,75.6666666667,72.0,71.3333333333,66.3333333333,61.0,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,59.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,62.0,63.0,62.0,66.0,65.3333333333,64.0,65.0,65.3333333333,63.0,68.0,68.0,69.0,65.0,64.3333333333,64.0,63.0,67.0,66.0,66.0,67.0,67.0
2017-02-11 05:10:00+08:00,75.0,74.0,75.0,72.0,71.0,66.0,61.0,60.0,60.0,60.0,60.0,57.0,58.5,58.0,57.0,62.0,59.5,64.0,64.0,63.0,64.0,64.0,61.0,64.0,61.0,63.0,62.0,66.0,66.0,64.0,65.0,65.5,63.0,68.0,68.0,69.0,65.0,64.5,64.0,63.5,67.0,66.0,66.0,67.0,67.0
2017-02-11 05:15:00+08:00,75.6666666667,74.0,75.3333333333,72.0,71.0,65.6666666667,61.0,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,64.0,63.0,64.0,64.0,61.0,64.0,62.0,63.0,62.0,66.0,65.3333333333,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.3333333333,64.0,63.6666666667,67.0,66.0,66.0,67.0,66.3333333333
2017-02-11 05:20:00+08:00,75.5,74.0,75.5,72.0,71.5,67.0,60.0,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,64.5,63.0,64.0,64.0,61.0,64.0,61.5,63.0,62.0,66.0,65.0,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.5,64.0,63.0,67.0,66.0,66.0,67.0,66.0
2017-02-11 05:25:00+08:00,75.3333333333,74.0,76.0,72.0,71.3333333333,66.3333333333,60.0,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,65.0,63.0,64.0,64.0,61.0,64.0,61.3333333333,63.0,62.0,66.0,65.0,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.0,64.0,63.0,67.0,66.0,66.0,67.0,66.0
2017-02-11 05:30:00+08:00,76.0,74.0,75.5,72.0,71.5,67.5,60.5,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,65.0,63.0,64.0,64.0,61.0,64.0,61.5,63.0,62.0,66.0,65.0,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.0,64.0,63.0,67.0,66.0,66.0,67.0,66.0
2017-02-11 05:35:00+08:00,76.0,74.0,76.0,72.0,71.6666666667,67.6666666667,60.6666666667,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,65.0,63.0,64.0,64.0,61.0,64.0,61.3333333333,63.0,62.0,66.0,65.3333333333,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.3333333333,64.0,63.6666666667,67.0,66.0,66.0,67.0,66.0
2017-02-11 05:40:00+08:00,75.5,74.0,76.0,73.0,72.0,67.0,61.0,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,65.0,63.0,64.0,64.0,61.0,64.0,62.0,63.0,62.0,66.0,66.0,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.0,64.0,63.5,67.0,67.0,66.0,67.0,66.0
2017-02-11 05:45:00+08:00,75.6666666667,74.0,76.0,72.3333333333,72.0,67.0,61.0,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,65.0,63.0,64.0,64.0,61.0,64.0,61.3333333333,63.0,62.0,66.0,66.0,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.3333333333,64.0,63.0,67.0,67.0,66.0,67.0,66.3333333333
2017-02-11 05:50:00+08:00,76.0,74.0,76.0,72.5,72.0,67.5,61.0,60.5,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,65.0,63.0,64.0,64.0,61.0,64.0,62.0,63.0,62.0,66.0,66.0,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.5,64.0,64.0,67.0,67.0,66.0,67.0,66.5
2017-02-11 05:55:00+08:00,76.0,74.0,76.0,72.3333333333,71.3333333333,67.3333333333,61.0,60.3333333333,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,65.0,63.0,64.0,64.0,61.0,64.0,62.0,63.0,62.0,66.0,66.0,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.3333333333,64.0,63.3333333333,67.0,67.0,66.0,67.0,67.0
2017-02-11 06:00:00+08:00,76.0,74.0,76.0,72.0,72.0,68.0,61.0,60.5,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,65.0,63.0,64.0,64.0,61.0,65.0,62.0,63.0,62.0,66.0,66.0,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.5,64.0,64.0,67.0,67.0,66.0,67.0,67.0
2017-02-11 06:05:00+08:00,76.0,74.0,76.0,72.3333333333,71.6666666667,67.0,61.0,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,65.0,63.0,64.0,64.0,61.0,64.6666666667,62.0,63.0,62.0,66.0,66.0,64.0,65.0,66.0,63.0,68.0,68.0,69.0,65.0,64.3333333333,64.0,63.6666666667,67.0,67.0,66.0,67.0,67.0
2017-02-11 06:10:00+08:00,76.0,74.0,75.5,73.0,71.5,67.0,61.0,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,62.0,60.0,64.0,65.0,63.0,64.0,64.0,61.0,65.0,62.0,63.0,62.0,66.0,66.0,64.0,66.0,66.0,63.0,68.0,68.0,69.0,65.0,64.0,64.5,64.0,67.0,67.0,66.0,67.0,67.0
