Location,BoardRoom,BoardRoom,BoardRoom,FinanceOffice1,FinanceOffice2,FinanceOffice3,FinanceSecretary,HRDirector,HRMeeting,HROffice1,HROffice2,HeadofSchool,HeadofSchoolSecretary,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,Pantry,Pantry
DeviceNum,Num0,Num1,Num2,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num1,Num2,Num3,Num4,Num0,Num1
,,,,,,,,,,,,,,,,,,,,
2017-01-10 02:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 02:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 02:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 02:30:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 02:35:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 02:40:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 02:45:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 02:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 02:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 03:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 03:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 03:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 03:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 03:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 03:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 03:30:00+08:00,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4427566528,99.4427566528,99.4427566528,99.4427566528,99.4427566528,100.0,100.0
2017-01-10 03:35:00+08:00,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2017-01-10 03:40:00+08:00,0.0,0.0,0.0,99.6045913696,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2017-01-10 03:45:00+08:00,0.0,0.0,0.0,93.6007130941,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2017-01-10 03:50:00+08:00,0.0,0.0,0.0,85.5396385193,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2017-01-10 03:55:00+08:00,0.0,0.0,0.0,76.0934371948,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.8197580973,99.8197580973
2017-01-10 04:00:00+08:00,0.0,0.0,0.0,68.5696792602,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,94.5240440369,94.5240440369
2017-01-10 04:05:00+08:00,0.0,0.0,0.0,60.6876869202,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,92.369661967,92.369661967
2017-01-10 04:10:00+08:00,0.0,0.0,0.0,57.3659553528,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,89.1971168518,89.1971168518
2017-01-10 04:15:00+08:00,0.0,0.0,0.0,51.7989883423,96.9040400187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,86.2798817952,86.2798817952
2017-01-10 04:20:00+08:00,0.0,0.0,0.0,45.4801177979,95.0892829895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,83.9248046875,83.9248046875
2017-01-10 04:25:00+08:00,0.0,0.0,0.0,45.4801177979,89.906384786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,80.8841425578,80.8841425578
2017-01-10 04:30:00+08:00,0.0,0.0,0.0,45.4801177979,88.3660202026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0097122193,80.0097122193
2017-01-10 04:35:00+08:00,0.0,0.0,0.0,39.9488843282,83.4260584514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,77.0661214193,77.0661214193
2017-01-10 04:40:00+08:00,0.0,0.0,0.0,36.8145275116,81.2396697998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,75.0033340454,75.0033340454
2017-01-10 04:45:00+08:00,0.0,0.0,0.0,33.276521047,82.5649261475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,76.1258748373,76.1258748373
2017-01-10 04:50:00+08:00,0.0,0.0,0.0,32.2709541321,83.8566055297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,77.266960144,77.266960144
2017-01-10 04:55:00+08:00,0.0,0.0,0.0,27.6637611389,81.4679616292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,74.8019510905,74.8019510905
2017-01-10 05:00:00+08:00,0.0,0.0,0.0,24.5011940003,80.54895401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,73.76978302,73.76978302
2017-01-10 05:05:00+08:00,0.0,0.0,0.0,22.9884249369,79.2933476766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,72.7674865723,72.7674865723
2017-01-10 05:10:00+08:00,0.0,0.0,0.0,21.5263481141,75.376159668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,69.5597381592,69.5597381592
2017-01-10 05:15:00+08:00,0.0,0.0,0.0,20.0659370422,75.376159668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,69.5597381592,69.5597381592
2017-01-10 05:20:00+08:00,0.0,0.0,0.0,18.6038398743,75.376159668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,69.5597381592,69.5597381592
2017-01-10 05:25:00+08:00,0.0,0.0,0.0,13.3902880351,75.376159668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1389465332,99.1389465332,99.1389465332,99.1389465332,99.1389465332,69.5597381592,69.5597381592
2017-01-10 05:30:00+08:00,0.0,0.0,0.0,9.69835853578,69.8451080322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6129989624,99.6129989624,99.6129989624,99.6129989624,99.6129989624,66.9610328675,66.9610328675
2017-01-10 05:35:00+08:00,0.0,0.0,0.0,7.78073692322,69.3441314697,96.7746302287,77.5498809814,0.0,0.0,0.0,0.0,0.0,61.3305931091,100.0,100.0,100.0,100.0,100.0,63.8612594605,63.8612594605
2017-01-10 05:40:00+08:00,0.0,0.0,0.0,5.91355514527,68.7928237915,77.1710662842,69.2965545655,0.0,0.0,0.0,0.0,0.0,63.5781860351,98.3261680603,98.3261680603,98.3261680603,98.3261680603,98.3261680603,63.3100090027,63.3100090027
2017-01-10 05:45:00+08:00,0.0,0.0,0.0,9.66694959003,68.2415517171,65.5974171956,51.0512364705,0.0,0.0,0.0,0.0,0.0,55.869720459,97.1199391683,97.1199391683,97.1199391683,97.1199391683,97.1199391683,62.7585652669,62.7585652669
2017-01-10 05:50:00+08:00,0.0,0.0,0.0,8.20725727081,67.7399139404,58.0980815887,44.7083549499,40.1704216003,50.0,49.4944381714,50.0,50.0,51.5147476196,97.755317688,97.755317688,97.755317688,97.755317688,97.755317688,62.1560287475,62.1560287475
2017-01-10 05:55:00+08:00,0.0,0.0,0.0,6.74712562561,65.4250144958,52.2887598674,40.1211662293,79.7681325277,100.0,97.6662114461,100.0,91.7605539958,48.8937886556,98.3910140991,98.3910140991,98.3910140991,98.3910140991,98.3910140991,61.6212387085,61.6212387085
2017-01-10 06:00:00+08:00,0.0,0.0,0.0,7.97328281402,61.0962562561,52.721075058,40.1202926636,71.6400527955,100.0,91.5411186219,100.0,72.3769950866,45.9365634918,99.009803772,99.009803772,99.009803772,99.009803772,99.009803772,61.0525360107,61.0525360107
2017-01-10 06:05:00+08:00,0.0,0.0,0.0,9.57048416136,60.0922915141,53.3388532003,37.5939496358,62.6686312357,100.0,87.2788263957,100.0,65.8098907471,46.3190587362,99.6622772217,99.6622772217,99.6622772217,99.6622772217,99.6622772217,60.4838867187,60.4838867187
2017-01-10 06:10:00+08:00,0.0,0.0,0.0,8.49862575531,59.087928772,49.5303630829,36.7555580139,59.1016921997,100.0,84.8040046692,99.4933815002,61.1255531311,44.8197212219,100.0,100.0,100.0,100.0,100.0,59.9485588074,59.9485588074
2017-01-10 06:15:00+08:00,0.0,0.0,0.0,7.49458885193,58.1497917175,48.4820518494,32.6636098226,54.3666025797,100.0,84.8570709229,98.8256225586,53.7484575907,42.5790290833,97.1258443197,97.1258443197,97.1258443197,97.1258443197,97.1258443197,59.3461558024,59.3461558024
2017-01-10 06:20:00+08:00,0.0,0.0,0.0,6.48818778992,54.1147975921,44.3146629334,30.310544014,50.4330444335,100.0,78.0267448425,98.4385223389,48.1640815735,36.4731445312,95.6887664795,95.6887664795,95.6887664795,95.6887664795,95.6887664795,58.8445129394,58.8445129394
2017-01-10 06:25:00+08:00,0.0,0.0,0.0,5.4843381246,49.644627889,45.3186581929,27.4224414825,46.1127217611,100.0,77.3122990926,98.393506368,46.2686767578,37.1919059753,95.6887664795,95.6887664795,95.6887664795,95.6887664795,95.6887664795,58.2419484457,58.2419484457
2017-01-10 06:30:00+08:00,0.0,0.0,0.0,4.42857456207,48.1348228455,46.2219867706,27.4224414825,43.1096954346,100.0,74.2621307373,97.4013671875,42.931049347,32.3673171997,95.6887664795,95.6887664795,95.6887664795,95.6887664795,95.6887664795,54.8733825683,54.8733825683
2017-01-10 06:35:00+08:00,0.0,0.0,0.0,8.6533759435,43.0455080668,43.7508366903,27.4224414825,37.6856892904,98.1695988973,69.8814697266,97.7774047852,40.9844729105,32.3673171997,90.1138102214,90.1138102214,90.1138102214,90.1138102214,90.1138102214,51.1029752095,51.1029752095
2017-01-10 06:40:00+08:00,0.0,0.0,0.0,8.05139875412,33.516204834,42.6152477264,27.4224414825,36.4945011139,96.1368484497,67.3804473877,100.0,36.2123947144,32.3673171997,84.1379699707,84.1379699707,84.1379699707,84.1379699707,84.1379699707,49.9976711273,49.9976711273
2017-01-10 06:45:00+08:00,0.0,0.0,0.0,7.44995752971,31.2042210897,43.1833572388,27.4224414825,31.4545955658,92.3584518432,63.070892334,95.4998194377,42.2375043233,32.3673171997,79.4221165975,79.4221165975,79.4221165975,79.4221165975,79.4221165975,48.9920056661,48.9920056661
2017-01-10 06:50:00+08:00,0.0,0.0,0.0,6.84832715989,28.8101787567,43.7178077697,24.6230611801,31.4545955658,91.3921546936,62.5982284546,96.7363929748,60.6896629334,32.3673171997,70.5333404541,70.5333404541,70.5333404541,70.5333404541,70.5333404541,47.9882335663,47.9882335663
2017-01-10 06:55:00+08:00,0.0,0.0,0.0,6.21265602112,28.2289148967,38.2346076965,21.2890669505,31.4545955658,88.2698287964,63.7905387878,99.3540395101,44.431485494,28.9018554688,68.5122070312,68.5122070312,68.5122070312,68.5122070312,68.5122070312,46.9835942587,46.9835942587
2017-01-10 07:00:00+08:00,0.0,0.0,0.0,5.64434337616,24.2733802796,35.2351932526,23.1110706329,31.4545955658,84.7244949341,50.5600414276,83.7379379273,38.3772888184,26.7187595367,63.7393703461,63.7393703461,63.7393703461,63.7393703461,63.7393703461,45.9269485474,45.9269485474
2017-01-10 07:05:00+08:00,0.0,0.0,0.0,5.00885264079,21.926545461,31.9019152324,25.5012779236,31.4545955658,79.6413675944,38.3634757996,72.0187988281,38.3772888184,26.1346460978,55.1270840963,55.1270840963,55.1270840963,55.1270840963,55.1270840963,44.8733418783,44.8733418783
2017-01-10 07:10:00+08:00,0.0,0.0,0.0,4.39053249359,19.5075588227,28.9380130768,25.5012779236,31.4545955658,75.1189651489,35.2186946869,72.0187988281,38.3772888184,25.5668506622,50.5728569031,50.5728569031,50.5728569031,50.5728569031,50.5728569031,43.8691177369,43.8691177369
2017-01-10 07:15:00+08:00,0.0,0.0,0.0,9.02747821808,17.1621983846,25.6388740539,25.5012779236,31.4545955658,70.0593338013,28.9270693461,64.1541252136,32.8139508565,30.6738052368,47.7468109131,47.7468109131,47.7468109131,47.7468109131,47.7468109131,42.8646901448,42.8646901448
2017-01-10 07:20:00+08:00,0.0,0.0,0.0,9.02747821808,14.7486591339,24.7867088318,25.5012779236,25.9721317292,70.0593338013,21.6996574402,63.3660926819,32.2452507019,30.6738052368,39.7569694519,39.7569694519,39.7569694519,39.7569694519,39.7569694519,41.859178543,41.859178543
2017-01-10 07:25:00+08:00,0.0,0.0,0.0,9.02747821808,14.2713190714,24.0007095337,25.5012779236,25.2171579997,70.0593338013,16.4420458476,59.1718432109,27.7463518778,30.6738052368,36.4882164001,36.4882164001,36.4882164001,36.4882164001,36.4882164001,40.7540537516,40.7540537516
2017-01-10 07:30:00+08:00,0.0,0.0,0.0,9.02747821808,16.0100975037,23.180721283,25.5012779236,24.4129943848,67.1268386841,13.8982505799,56.2935943603,24.7900066376,30.6738052368,33.2491073608,33.2491073608,33.2491073608,33.2491073608,33.2491073608,39.7486495971,39.7486495971
2017-01-10 07:35:00+08:00,0.0,0.0,0.0,9.02747821808,15.9318173726,22.3276723226,25.5012779236,23.6094589233,63.5902379354,15.0922813415,55.136311849,23.7475662231,30.6738052368,35.3080177307,35.3080177307,35.3080177307,35.3080177307,35.3080177307,38.7426795959,38.7426795959
2017-01-10 07:40:00+08:00,0.0,0.0,0.0,9.02747821808,17.8951892852,21.4747972489,31.1995668411,22.8054599762,62.8363685608,14.8304080963,53.9250793457,22.6728954315,30.6738052368,32.4870414734,32.4870414734,32.4870414734,32.4870414734,32.4870414734,37.7363128663,37.7363128663
2017-01-10 07:45:00+08:00,0.0,0.0,0.0,9.02747821808,18.1867726644,24.1534964243,31.7676887512,22.0013796488,63.9721806844,8.74055608113,35.5917689005,14.5102920532,30.6738052368,31.3511644999,31.3511644999,31.3511644999,31.3511644999,31.3511644999,42.1812426249,42.1812426249
2017-01-10 07:50:00+08:00,0.0,0.0,0.0,9.02747821808,20.2861118317,25.4181861878,32.4026889801,21.1977014541,67.450302124,0.0,0.0,0.0,15.3369026184,32.2262783051,32.2262783051,32.2262783051,32.2262783051,32.2262783051,41.5622348786,41.5622348786
2017-01-10 07:55:00+08:00,0.0,0.0,0.0,9.02747821808,19.2819086711,30.2570781708,33.0374018351,20.3932247162,67.450302124,0.0,0.449838002523,0.0,0.0,31.5121498108,31.5121498108,31.5121498108,31.5121498108,31.5121498108,40.9774398804,40.9774398804
2017-01-10 08:00:00+08:00,0.0,0.0,0.0,14.1759319306,23.7541589737,30.2570781708,33.655166626,24.7327651978,67.450302124,0.0,4.25258255005,0.0,0.0,32.8323516846,32.8323516846,32.8323516846,32.8323516846,32.8323516846,45.6578903198,45.6578903198
2017-01-10 08:05:00+08:00,0.0,0.0,0.0,14.8288002014,26.9153111775,30.2570781708,34.2731272379,24.7327651978,67.450302124,0.0,14.2843284607,0.0,0.0,30.8112996419,30.8112996419,30.8112996419,30.8112996419,30.8112996419,45.6578903198,45.6578903198
2017-01-10 08:10:00+08:00,0.0,0.0,0.0,15.4818196297,28.671546936,30.2570781708,34.9079341888,24.7327651978,67.450302124,0.0,18.7449684143,0.0,17.5671405792,31.4633045197,31.4633045197,31.4633045197,31.4633045197,31.4633045197,45.6578903198,45.6578903198
2017-01-10 08:15:00+08:00,0.0,0.0,0.0,16.2342116038,28.671546936,30.2570781708,35.5424702962,24.7327651978,67.450302124,0.0,33.4409497579,0.0,37.9558105469,32.5213559469,32.5213559469,32.5213559469,32.5213559469,32.5213559469,45.6578903198,45.6578903198
2017-01-10 08:20:00+08:00,0.0,0.0,0.0,16.8867044449,28.671546936,30.2570781708,36.1611423492,24.7327651978,67.450302124,0.0,67.6548156739,0.0,43.1525859833,30.9075202942,30.9075202942,30.9075202942,30.9075202942,30.9075202942,45.6578903198,45.6578903198
2017-01-10 08:25:00+08:00,0.0,0.0,0.0,17.5725816091,28.671546936,30.2570781708,36.7456830342,24.7327651978,67.450302124,0.0,69.4245707194,0.0,41.3978970845,29.3936602275,29.3936602275,29.3936602275,29.3936602275,29.3936602275,45.6578903198,45.6578903198
2017-01-10 08:30:00+08:00,0.0,0.0,0.0,18.2914972306,28.671546936,30.2570781708,37.4139938355,24.7327651978,67.450302124,0.0,71.295249939,0.0,38.1411972046,27.7813491822,27.7813491822,27.7813491822,27.7813491822,27.7813491822,45.6578903198,45.6578903198
2017-01-10 08:35:00+08:00,0.0,0.0,0.0,18.9773782095,28.671546936,30.2570781708,37.9822807312,24.7327651978,67.450302124,0.0,73.0974680583,0.0,36.1713294983,29.8883997599,29.8883997599,29.8883997599,29.8883997599,29.8883997599,45.6578903198,45.6578903198
2017-01-10 08:40:00+08:00,0.0,0.0,0.0,19.6963014602,28.671546936,30.2570781708,38.6167869568,24.7327651978,67.450302124,0.0,74.937385559,0.0,36.9915332794,30.4890842438,30.4890842438,30.4890842438,30.4890842438,30.4890842438,45.6578903198,45.6578903198
2017-01-10 08:45:00+08:00,0.0,0.0,0.0,20.3484764099,28.671546936,30.2570781708,39.2522443136,24.7327651978,67.450302124,0.0,76.7753677368,0.0,37.8106943766,29.3652483622,29.3652483622,29.3652483622,29.3652483622,29.3652483622,45.6578903198,45.6578903198
2017-01-10 08:50:00+08:00,0.0,0.0,0.0,21.0514287948,28.671546936,30.2570781708,39.8704719544,24.7327651978,67.450302124,0.0,78.5783538819,0.0,38.6464424134,28.2243022919,28.2243022919,28.2243022919,28.2243022919,28.2243022919,45.6578903198,45.6578903198
2017-01-10 08:55:00+08:00,0.0,0.0,0.0,21.7547105154,28.671546936,30.2570781708,40.4885063172,24.7327651978,67.450302124,0.0,80.453859965,0.0,39.481648763,27.1516278585,27.1516278585,27.1516278585,27.1516278585,27.1516278585,45.6578903198,45.6578903198
2017-01-10 09:00:00+08:00,0.0,0.0,0.0,22.406952858,28.671546936,30.2570781708,41.1234073639,24.7327651978,64.5648612976,0.0,76.903213501,0.0,40.3005752564,26.0107574463,26.0107574463,26.0107574463,26.0107574463,26.0107574463,45.6578903198,45.6578903198
2017-01-10 09:05:00+08:00,0.0,0.0,0.0,23.1264928182,28.671546936,30.2570781708,41.7251014709,24.7327651978,61.0761744181,0.0,55.9323031108,0.0,41.119450887,24.9374860128,24.9374860128,24.9374860128,24.9374860128,24.9374860128,45.6578903198,45.6578903198
2017-01-10 09:10:00+08:00,0.0,0.0,0.0,23.8123826981,28.671546936,30.2570781708,42.326499939,24.7327651978,60.3221855164,0.0,23.5938072204,0.0,41.9551734925,23.7960567474,23.7960567474,23.7960567474,23.7960567474,23.7960567474,45.6578903198,45.6578903198
2017-01-10 09:15:00+08:00,0.0,0.0,0.0,24.4976577759,28.671546936,30.2570781708,42.961198171,24.7327651978,59.5701370239,0.0,76.1686147054,0.0,42.7911376953,26.2654863993,26.2654863993,26.2654863993,26.2654863993,26.2654863993,45.6578903198,45.6578903198
2017-01-10 09:20:00+08:00,0.0,0.0,0.0,22.4971847535,28.671546936,30.2570781708,43.5791301727,24.7327651978,58.8161582947,0.0,77.6150894165,0.0,21.7297801971,27.350440979,27.350440979,27.350440979,27.350440979,27.350440979,45.6578903198,45.6578903198
2017-01-10 09:25:00+08:00,0.0,0.0,0.0,19.927936554,28.671546936,30.2570781708,44.1971384684,24.7327651978,58.1614939372,0.0,78.9954477946,0.0,28.3552360535,26.6655235291,26.6655235291,26.6655235291,26.6655235291,26.6655235291,45.6578903198,45.6578903198
2017-01-10 09:30:00+08:00,0.0,0.0,0.0,19.927936554,28.671546936,30.2570781708,44.8319530487,24.7327651978,57.4069824219,0.0,80.4418411255,2.25008392334,43.184501648,25.9471054078,25.9471054078,25.9471054078,25.9471054078,25.9471054078,45.6578903198,45.6578903198
2017-01-10 09:35:00+08:00,0.0,0.0,0.0,19.927936554,28.671546936,30.2570781708,43.7720692952,24.7327651978,56.6527709961,52.6101137797,81.8205159505,2.25008392334,42.3133328756,25.2954483032,25.2954483032,25.2954483032,25.2954483032,25.2954483032,45.6578903198,45.6578903198
2017-01-10 09:40:00+08:00,0.0,0.0,0.0,19.927936554,28.671546936,30.2570781708,40.6492576599,24.7327651978,55.8984031677,46.2552490235,83.2186508179,2.25008392334,39.2671051025,24.6434574127,24.6434574127,24.6434574127,24.6434574127,24.6434574127,45.6578903198,45.6578903198
2017-01-10 09:45:00+08:00,0.0,0.0,0.0,19.927936554,28.671546936,30.2570781708,40.6492576599,24.7327651978,55.1449076335,42.7652320862,84.6485799154,2.25008392334,39.2671051025,27.5157559713,27.5157559713,27.5157559713,27.5157559713,27.5157559713,45.6578903198,45.6578903198
2017-01-10 09:50:00+08:00,0.0,0.0,0.0,19.927936554,28.671546936,30.2570781708,40.6492576599,24.7327651978,54.3919353485,43.3509445191,86.0432357789,2.25008392334,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,50.7562961578,50.7562961578
2017-01-10 09:55:00+08:00,0.0,0.0,0.0,18.1510531108,28.671546936,28.556848526,40.6492576599,24.7327651978,53.6383374532,0.0,87.4727884928,2.25008392334,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,51.4251937866,51.4251937866
2017-01-10 10:00:00+08:00,0.0,0.0,0.0,14.1962223053,28.671546936,24.9560852051,40.6492576599,24.7327651978,55.6036968232,0.0,88.9211654663,2.25008392334,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,52.1104679108,52.1104679108
2017-01-10 10:05:00+08:00,0.0,0.0,0.0,13.6276098887,28.671546936,24.5219573975,40.6492576599,24.7327651978,58.1718902588,0.0,78.3174794515,2.25008392334,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,52.7964032491,52.7964032491
2017-01-10 10:10:00+08:00,0.0,0.0,0.0,0.0,31.4378166199,24.1044044495,40.6492576599,24.7327651978,58.1718902588,0.0,76.2265930176,2.25008392334,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,53.4661808014,53.4661808014
2017-01-10 10:15:00+08:00,0.0,0.0,0.0,0.0,34.8062566121,23.6873601278,40.6492576599,24.7327651978,58.1718902588,0.0,76.2265930176,7.88092215856,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,54.1354878743,54.1354878743
2017-01-10 10:20:00+08:00,0.0,0.0,0.0,0.0,35.5094833374,25.7888813019,40.6492576599,24.7327651978,58.1718902588,0.0,76.2265930176,8.43345403672,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,54.8206272126,54.8206272126
2017-01-10 10:25:00+08:00,0.0,0.0,0.0,0.0,36.2118428548,28.2242183685,40.6492576599,24.7327651978,58.1718902588,0.0,76.2265930176,8.98513444265,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,55.50659434,55.50659434
2017-01-10 10:30:00+08:00,0.0,0.0,0.0,0.0,36.9643821717,28.2242183685,40.6492576599,24.7327651978,58.1718902588,0.0,76.2265930176,9.5877995491,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,56.1757297516,56.1757297516
2017-01-10 10:35:00+08:00,0.0,0.0,0.0,0.0,37.6831334432,28.2242183685,40.6492576599,24.7327651978,58.1718902588,0.0,76.2265930176,10.0891647339,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,56.8785820007,56.8785820007
2017-01-10 10:40:00+08:00,0.0,0.0,0.0,0.0,38.3699550629,28.2242183685,40.6492576599,24.7327651978,52.2507667541,0.0,76.2265930176,5.22569179535,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,57.5311508178,57.5311508178
2017-01-10 10:45:00+08:00,0.0,0.0,0.0,0.0,39.1226552327,28.2242183685,40.6492576599,24.7327651978,51.4977722168,0.0,72.3948516846,5.22569179535,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,58.2165959676,58.2165959676
2017-01-10 10:50:00+08:00,0.0,0.0,0.0,0.0,45.0835266113,28.2242183685,40.6492576599,24.7327651978,50.8953590393,0.0,70.1273651123,5.22569179535,39.2671051025,29.1775512695,29.1775512695,29.1775512695,29.1775512695,29.1775512695,58.7856559753,58.7856559753
2017-02-11 10:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-11 10:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-11 11:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-11 11:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-11 11:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
