,Zones,Value,Occupancy Type,Unit
2650,Zone 3,59.6666666667,Working Hours,Rel. Humidity [%]
2670,Zone 3,58.619047619,Working Hours,Rel. Humidity [%]
2672,Zone 3,58.619047619,Working Hours,Rel. Humidity [%]
2694,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2684,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2693,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2692,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2691,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2690,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2651,Zone 3,59.5,Working Hours,Rel. Humidity [%]
2689,Zone 3,59.0714285714,Working Hours,Rel. Humidity [%]
2687,Zone 3,59.2380952381,Working Hours,Rel. Humidity [%]
2686,Zone 3,59.2857142857,Working Hours,Rel. Humidity [%]
2685,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2683,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2673,Zone 3,58.5714285714,Working Hours,Rel. Humidity [%]
2682,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2681,Zone 3,59.3571428571,Working Hours,Rel. Humidity [%]
2680,Zone 3,59.2857142857,Working Hours,Rel. Humidity [%]
2679,Zone 3,59.2142857143,Working Hours,Rel. Humidity [%]
2688,Zone 3,59.1904761905,Working Hours,Rel. Humidity [%]
2652,Zone 3,59.5714285714,Working Hours,Rel. Humidity [%]
2653,Zone 3,59.5714285714,Working Hours,Rel. Humidity [%]
2654,Zone 3,59.4761904762,Working Hours,Rel. Humidity [%]
2724,Zone 3,59.1904761905,Working Hours,Rel. Humidity [%]
2723,Zone 3,59.2857142857,Working Hours,Rel. Humidity [%]
2697,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2696,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2695,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2660,Zone 3,58.9523809524,Working Hours,Rel. Humidity [%]
2669,Zone 3,58.6428571429,Working Hours,Rel. Humidity [%]
2668,Zone 3,58.6666666667,Working Hours,Rel. Humidity [%]
2667,Zone 3,58.7142857143,Working Hours,Rel. Humidity [%]
2666,Zone 3,58.8571428571,Working Hours,Rel. Humidity [%]
2665,Zone 3,58.9285714286,Working Hours,Rel. Humidity [%]
2664,Zone 3,58.7619047619,Working Hours,Rel. Humidity [%]
2663,Zone 3,58.7142857143,Working Hours,Rel. Humidity [%]
2662,Zone 3,58.8095238095,Working Hours,Rel. Humidity [%]
2661,Zone 3,59.0,Working Hours,Rel. Humidity [%]
2659,Zone 3,58.9285714286,Working Hours,Rel. Humidity [%]
2671,Zone 3,58.5714285714,Working Hours,Rel. Humidity [%]
2658,Zone 3,59.0,Working Hours,Rel. Humidity [%]
2657,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2656,Zone 3,59.3333333333,Working Hours,Rel. Humidity [%]
2655,Zone 3,59.3571428571,Working Hours,Rel. Humidity [%]
2726,Zone 3,61.5714285714,Working Hours,Rel. Humidity [%]
2678,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2580,Zone 3,60.0,Working Hours,Rel. Humidity [%]
2582,Zone 3,59.8571428571,Working Hours,Rel. Humidity [%]
2603,Zone 3,59.0952380952,Working Hours,Rel. Humidity [%]
2602,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2601,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2622,Zone 3,59.7857142857,Working Hours,Rel. Humidity [%]
2623,Zone 3,60.0,Working Hours,Rel. Humidity [%]
2624,Zone 3,59.8571428571,Working Hours,Rel. Humidity [%]
2636,Zone 3,60.4761904762,Working Hours,Rel. Humidity [%]
2645,Zone 3,59.7142857143,Working Hours,Rel. Humidity [%]
2644,Zone 3,59.7142857143,Working Hours,Rel. Humidity [%]
2604,Zone 3,59.0,Working Hours,Rel. Humidity [%]
2643,Zone 3,59.7857142857,Working Hours,Rel. Humidity [%]
2641,Zone 3,59.8571428571,Working Hours,Rel. Humidity [%]
2640,Zone 3,60.2380952381,Working Hours,Rel. Humidity [%]
2639,Zone 3,60.2142857143,Working Hours,Rel. Humidity [%]
2638,Zone 3,60.2380952381,Working Hours,Rel. Humidity [%]
2637,Zone 3,60.2857142857,Working Hours,Rel. Humidity [%]
2635,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2625,Zone 3,59.8095238095,Working Hours,Rel. Humidity [%]
2634,Zone 3,60.7142857143,Working Hours,Rel. Humidity [%]
2633,Zone 3,60.8571428571,Working Hours,Rel. Humidity [%]
2642,Zone 3,59.9523809524,Working Hours,Rel. Humidity [%]
2605,Zone 3,59.0476190476,Working Hours,Rel. Humidity [%]
2606,Zone 3,59.0,Working Hours,Rel. Humidity [%]
2607,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
3139,Zone 3,61.5714285714,Non-working Hours,Rel. Humidity [%]
2357,Zone 3,61.2142857143,Working Hours,Rel. Humidity [%]
2339,Zone 3,62.2857142857,Working Hours,Rel. Humidity [%]
2338,Zone 3,62.3333333333,Working Hours,Rel. Humidity [%]
2340,Zone 3,62.1428571428,Working Hours,Rel. Humidity [%]
2358,Zone 3,61.0476190476,Working Hours,Rel. Humidity [%]
2647,Zone 3,59.7857142857,Working Hours,Rel. Humidity [%]
2621,Zone 3,59.8095238095,Working Hours,Rel. Humidity [%]
2620,Zone 3,59.8571428571,Working Hours,Rel. Humidity [%]
2619,Zone 3,59.7619047619,Working Hours,Rel. Humidity [%]
2618,Zone 3,59.7142857143,Working Hours,Rel. Humidity [%]
2617,Zone 3,59.5714285714,Working Hours,Rel. Humidity [%]
2616,Zone 3,59.9285714286,Working Hours,Rel. Humidity [%]
2615,Zone 3,59.7619047619,Working Hours,Rel. Humidity [%]
2614,Zone 3,59.9285714286,Working Hours,Rel. Humidity [%]
2613,Zone 3,59.7619047619,Working Hours,Rel. Humidity [%]
2612,Zone 3,59.6428571429,Working Hours,Rel. Humidity [%]
2611,Zone 3,59.5714285714,Working Hours,Rel. Humidity [%]
2610,Zone 3,59.5,Working Hours,Rel. Humidity [%]
2609,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2608,Zone 3,59.2857142857,Working Hours,Rel. Humidity [%]
2632,Zone 3,60.9047619048,Working Hours,Rel. Humidity [%]
2581,Zone 3,60.0476190476,Working Hours,Rel. Humidity [%]
2631,Zone 3,61.2857142857,Working Hours,Rel. Humidity [%]
2629,Zone 3,61.6428571429,Working Hours,Rel. Humidity [%]
2554,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2553,Zone 3,60.619047619,Working Hours,Rel. Humidity [%]
2573,Zone 3,60.1428571429,Working Hours,Rel. Humidity [%]
2575,Zone 3,60.1428571429,Working Hours,Rel. Humidity [%]
2597,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2587,Zone 3,59.5714285714,Working Hours,Rel. Humidity [%]
2596,Zone 3,59.2142857143,Working Hours,Rel. Humidity [%]
2595,Zone 3,59.2857142857,Working Hours,Rel. Humidity [%]
2594,Zone 3,59.2857142857,Working Hours,Rel. Humidity [%]
2555,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2593,Zone 3,59.3333333333,Working Hours,Rel. Humidity [%]
2591,Zone 3,59.5238095238,Working Hours,Rel. Humidity [%]
2590,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2589,Zone 3,59.4761904762,Working Hours,Rel. Humidity [%]
2588,Zone 3,59.5,Working Hours,Rel. Humidity [%]
2586,Zone 3,59.6428571429,Working Hours,Rel. Humidity [%]
2576,Zone 3,60.1428571429,Working Hours,Rel. Humidity [%]
2585,Zone 3,59.7619047619,Working Hours,Rel. Humidity [%]
2584,Zone 3,59.8571428571,Working Hours,Rel. Humidity [%]
2583,Zone 3,59.8571428571,Working Hours,Rel. Humidity [%]
2592,Zone 3,59.3571428571,Working Hours,Rel. Humidity [%]
2556,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2557,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2558,Zone 3,60.5,Working Hours,Rel. Humidity [%]
2628,Zone 3,59.8571428571,Working Hours,Rel. Humidity [%]
2627,Zone 3,59.9047619048,Working Hours,Rel. Humidity [%]
2626,Zone 3,59.8571428571,Working Hours,Rel. Humidity [%]
2600,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2599,Zone 3,59.0952380952,Working Hours,Rel. Humidity [%]
2598,Zone 3,59.1428571429,Working Hours,Rel. Humidity [%]
2563,Zone 3,60.2380952381,Working Hours,Rel. Humidity [%]
2572,Zone 3,60.0714285714,Working Hours,Rel. Humidity [%]
2571,Zone 3,60.1428571429,Working Hours,Rel. Humidity [%]
2570,Zone 3,60.1428571429,Working Hours,Rel. Humidity [%]
2569,Zone 3,60.1428571429,Working Hours,Rel. Humidity [%]
2568,Zone 3,60.1428571429,Working Hours,Rel. Humidity [%]
2567,Zone 3,60.0476190476,Working Hours,Rel. Humidity [%]
2566,Zone 3,60.0714285714,Working Hours,Rel. Humidity [%]
2565,Zone 3,60.2857142857,Working Hours,Rel. Humidity [%]
2564,Zone 3,60.2142857143,Working Hours,Rel. Humidity [%]
2562,Zone 3,60.2857142857,Working Hours,Rel. Humidity [%]
2574,Zone 3,60.2142857143,Working Hours,Rel. Humidity [%]
2561,Zone 3,60.3333333333,Working Hours,Rel. Humidity [%]
2560,Zone 3,60.4285714286,Working Hours,Rel. Humidity [%]
2559,Zone 3,60.4285714286,Working Hours,Rel. Humidity [%]
2630,Zone 3,61.5238095238,Working Hours,Rel. Humidity [%]
2481,Zone 3,61.5,Working Hours,Rel. Humidity [%]
2677,Zone 3,59.0,Working Hours,Rel. Humidity [%]
2675,Zone 3,58.7857142857,Working Hours,Rel. Humidity [%]
2525,Zone 3,59.0,Working Hours,Rel. Humidity [%]
2526,Zone 3,58.9523809524,Working Hours,Rel. Humidity [%]
2527,Zone 3,59.0,Working Hours,Rel. Humidity [%]
2539,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2548,Zone 3,60.7142857143,Working Hours,Rel. Humidity [%]
2547,Zone 3,60.8571428571,Working Hours,Rel. Humidity [%]
2546,Zone 3,60.7142857143,Working Hours,Rel. Humidity [%]
2545,Zone 3,60.6190476191,Working Hours,Rel. Humidity [%]
2544,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2504,Zone 3,59.7142857143,Working Hours,Rel. Humidity [%]
2543,Zone 3,60.4761904762,Working Hours,Rel. Humidity [%]
2541,Zone 3,60.4761904762,Working Hours,Rel. Humidity [%]
2540,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2538,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2528,Zone 3,58.8095238095,Working Hours,Rel. Humidity [%]
2537,Zone 3,60.619047619,Working Hours,Rel. Humidity [%]
2536,Zone 3,61.0,Working Hours,Rel. Humidity [%]
2535,Zone 3,61.0,Working Hours,Rel. Humidity [%]
2534,Zone 3,61.0,Working Hours,Rel. Humidity [%]
2533,Zone 3,61.0952380952,Working Hours,Rel. Humidity [%]
2542,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2505,Zone 3,59.7142857143,Working Hours,Rel. Humidity [%]
2506,Zone 3,59.6666666667,Working Hours,Rel. Humidity [%]
2507,Zone 3,59.5714285714,Working Hours,Rel. Humidity [%]
2452,Zone 3,61.9047619048,Working Hours,Rel. Humidity [%]
2454,Zone 3,61.9047619048,Working Hours,Rel. Humidity [%]
2549,Zone 3,60.7142857143,Working Hours,Rel. Humidity [%]
2455,Zone 3,61.8571428571,Working Hours,Rel. Humidity [%]
2524,Zone 3,59.0952380952,Working Hours,Rel. Humidity [%]
2523,Zone 3,59.0714285714,Working Hours,Rel. Humidity [%]
2522,Zone 3,58.9523809524,Working Hours,Rel. Humidity [%]
2521,Zone 3,59.0,Working Hours,Rel. Humidity [%]
2520,Zone 3,58.9523809524,Working Hours,Rel. Humidity [%]
2519,Zone 3,59.0,Working Hours,Rel. Humidity [%]
2518,Zone 3,59.0952380952,Working Hours,Rel. Humidity [%]
2517,Zone 3,59.0714285714,Working Hours,Rel. Humidity [%]
2516,Zone 3,59.1904761905,Working Hours,Rel. Humidity [%]
2515,Zone 3,59.0,Working Hours,Rel. Humidity [%]
2514,Zone 3,59.0952380952,Working Hours,Rel. Humidity [%]
2513,Zone 3,59.2142857143,Working Hours,Rel. Humidity [%]
2512,Zone 3,59.380952381,Working Hours,Rel. Humidity [%]
2511,Zone 3,59.3571428571,Working Hours,Rel. Humidity [%]
2510,Zone 3,59.2857142857,Working Hours,Rel. Humidity [%]
2509,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2508,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2532,Zone 3,61.2142857143,Working Hours,Rel. Humidity [%]
2383,Zone 3,59.9285714286,Working Hours,Rel. Humidity [%]
2531,Zone 3,58.7142857143,Working Hours,Rel. Humidity [%]
2529,Zone 3,58.8571428571,Working Hours,Rel. Humidity [%]
2478,Zone 3,61.5714285714,Working Hours,Rel. Humidity [%]
2500,Zone 3,59.8571428571,Working Hours,Rel. Humidity [%]
2490,Zone 3,60.9523809524,Working Hours,Rel. Humidity [%]
2499,Zone 3,60.0714285714,Working Hours,Rel. Humidity [%]
2498,Zone 3,60.4285714286,Working Hours,Rel. Humidity [%]
2497,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2496,Zone 3,60.7142857143,Working Hours,Rel. Humidity [%]
2495,Zone 3,60.8571428571,Working Hours,Rel. Humidity [%]
2494,Zone 3,60.8095238095,Working Hours,Rel. Humidity [%]
2476,Zone 3,61.6666666667,Working Hours,Rel. Humidity [%]
2493,Zone 3,60.7142857143,Working Hours,Rel. Humidity [%]
2491,Zone 3,61.0,Working Hours,Rel. Humidity [%]
2489,Zone 3,61.0,Working Hours,Rel. Humidity [%]
2479,Zone 3,61.5714285714,Working Hours,Rel. Humidity [%]
2488,Zone 3,61.2380952381,Working Hours,Rel. Humidity [%]
2487,Zone 3,61.2857142857,Working Hours,Rel. Humidity [%]
2486,Zone 3,61.3333333333,Working Hours,Rel. Humidity [%]
2485,Zone 3,61.3571428571,Working Hours,Rel. Humidity [%]
2484,Zone 3,61.4285714286,Working Hours,Rel. Humidity [%]
2483,Zone 3,61.4285714286,Working Hours,Rel. Humidity [%]
2492,Zone 3,60.8571428571,Working Hours,Rel. Humidity [%]
2456,Zone 3,62.0,Working Hours,Rel. Humidity [%]
2457,Zone 3,62.0,Working Hours,Rel. Humidity [%]
2458,Zone 3,61.619047619,Working Hours,Rel. Humidity [%]
2503,Zone 3,59.7142857143,Working Hours,Rel. Humidity [%]
2502,Zone 3,59.7619047619,Working Hours,Rel. Humidity [%]
2501,Zone 3,60.0,Working Hours,Rel. Humidity [%]
2466,Zone 3,61.9047619048,Working Hours,Rel. Humidity [%]
2475,Zone 3,61.5714285714,Working Hours,Rel. Humidity [%]
2474,Zone 3,61.7142857143,Working Hours,Rel. Humidity [%]
2473,Zone 3,61.7857142857,Working Hours,Rel. Humidity [%]
2472,Zone 3,61.7619047619,Working Hours,Rel. Humidity [%]
2471,Zone 3,61.8571428571,Working Hours,Rel. Humidity [%]
2470,Zone 3,61.9523809524,Working Hours,Rel. Humidity [%]
2469,Zone 3,62.1428571429,Working Hours,Rel. Humidity [%]
2468,Zone 3,62.1428571429,Working Hours,Rel. Humidity [%]
2467,Zone 3,62.0714285714,Working Hours,Rel. Humidity [%]
2465,Zone 3,62.0,Working Hours,Rel. Humidity [%]
2477,Zone 3,61.7857142857,Working Hours,Rel. Humidity [%]
2464,Zone 3,62.0,Working Hours,Rel. Humidity [%]
2463,Zone 3,62.0,Working Hours,Rel. Humidity [%]
2462,Zone 3,62.0,Working Hours,Rel. Humidity [%]
2461,Zone 3,61.7857142857,Working Hours,Rel. Humidity [%]
2460,Zone 3,61.5714285714,Working Hours,Rel. Humidity [%]
2459,Zone 3,61.2857142857,Working Hours,Rel. Humidity [%]
2530,Zone 3,58.5714285714,Working Hours,Rel. Humidity [%]
2676,Zone 3,58.9523809524,Working Hours,Rel. Humidity [%]
2384,Zone 3,60.1904761905,Working Hours,Rel. Humidity [%]
2386,Zone 3,60.0476190476,Working Hours,Rel. Humidity [%]
2407,Zone 3,59.7857142857,Working Hours,Rel. Humidity [%]
2428,Zone 3,59.3333333333,Working Hours,Rel. Humidity [%]
2429,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2430,Zone 3,59.5714285714,Working Hours,Rel. Humidity [%]
2442,Zone 3,62.1428571428,Working Hours,Rel. Humidity [%]
2451,Zone 3,61.8571428571,Working Hours,Rel. Humidity [%]
2450,Zone 3,61.9523809524,Working Hours,Rel. Humidity [%]
2449,Zone 3,61.8571428571,Working Hours,Rel. Humidity [%]
2448,Zone 3,61.9523809524,Working Hours,Rel. Humidity [%]
2408,Zone 3,59.6666666667,Working Hours,Rel. Humidity [%]
2447,Zone 3,61.5714285714,Working Hours,Rel. Humidity [%]
2445,Zone 3,61.7142857143,Working Hours,Rel. Humidity [%]
2444,Zone 3,61.9047619048,Working Hours,Rel. Humidity [%]
2443,Zone 3,61.8571428571,Working Hours,Rel. Humidity [%]
2441,Zone 3,62.2142857143,Working Hours,Rel. Humidity [%]
2431,Zone 3,59.3333333333,Working Hours,Rel. Humidity [%]
2440,Zone 3,62.380952381,Working Hours,Rel. Humidity [%]
2439,Zone 3,62.5714285714,Working Hours,Rel. Humidity [%]
2438,Zone 3,62.5714285714,Working Hours,Rel. Humidity [%]
2437,Zone 3,62.5714285714,Working Hours,Rel. Humidity [%]
2446,Zone 3,61.6666666667,Working Hours,Rel. Humidity [%]
2409,Zone 3,59.5,Working Hours,Rel. Humidity [%]
2410,Zone 3,59.5714285714,Working Hours,Rel. Humidity [%]
2411,Zone 3,59.3571428571,Working Hours,Rel. Humidity [%]
2674,Zone 3,58.7142857143,Working Hours,Rel. Humidity [%]
2552,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2550,Zone 3,60.7142857143,Working Hours,Rel. Humidity [%]
2744,Zone 3,59.9285714286,Working Hours,Rel. Humidity [%]
2453,Zone 3,61.7142857143,Working Hours,Rel. Humidity [%]
2427,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2426,Zone 3,59.4761904762,Working Hours,Rel. Humidity [%]
2425,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2424,Zone 3,59.380952381,Working Hours,Rel. Humidity [%]
2423,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2422,Zone 3,59.4761904762,Working Hours,Rel. Humidity [%]
2421,Zone 3,59.6428571429,Working Hours,Rel. Humidity [%]
2420,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2419,Zone 3,59.3571428571,Working Hours,Rel. Humidity [%]
2418,Zone 3,59.3333333333,Working Hours,Rel. Humidity [%]
2417,Zone 3,59.5,Working Hours,Rel. Humidity [%]
2416,Zone 3,59.5238095238,Working Hours,Rel. Humidity [%]
2415,Zone 3,59.6428571429,Working Hours,Rel. Humidity [%]
2414,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2413,Zone 3,59.4285714286,Working Hours,Rel. Humidity [%]
2412,Zone 3,59.3333333333,Working Hours,Rel. Humidity [%]
2436,Zone 3,62.619047619,Working Hours,Rel. Humidity [%]
2385,Zone 3,60.0714285714,Working Hours,Rel. Humidity [%]
2435,Zone 3,62.7142857143,Working Hours,Rel. Humidity [%]
2433,Zone 3,59.3333333333,Working Hours,Rel. Humidity [%]
2379,Zone 3,60.4285714286,Working Hours,Rel. Humidity [%]
2381,Zone 3,60.1428571429,Working Hours,Rel. Humidity [%]
2403,Zone 3,59.7142857143,Working Hours,Rel. Humidity [%]
2393,Zone 3,60.2142857143,Working Hours,Rel. Humidity [%]
2402,Zone 3,59.7619047619,Working Hours,Rel. Humidity [%]
2401,Zone 3,59.9285714286,Working Hours,Rel. Humidity [%]
2400,Zone 3,60.1904761905,Working Hours,Rel. Humidity [%]
2399,Zone 3,60.0714285714,Working Hours,Rel. Humidity [%]
2398,Zone 3,60.0,Working Hours,Rel. Humidity [%]
2359,Zone 3,60.8571428571,Working Hours,Rel. Humidity [%]
2397,Zone 3,60.1428571429,Working Hours,Rel. Humidity [%]
2395,Zone 3,60.2857142857,Working Hours,Rel. Humidity [%]
2394,Zone 3,60.2857142857,Working Hours,Rel. Humidity [%]
2392,Zone 3,60.2380952381,Working Hours,Rel. Humidity [%]
2382,Zone 3,60.0,Working Hours,Rel. Humidity [%]
2391,Zone 3,60.2142857143,Working Hours,Rel. Humidity [%]
2390,Zone 3,60.0952380952,Working Hours,Rel. Humidity [%]
2389,Zone 3,60.1428571429,Working Hours,Rel. Humidity [%]
2388,Zone 3,60.1428571429,Working Hours,Rel. Humidity [%]
2387,Zone 3,60.0714285714,Working Hours,Rel. Humidity [%]
2396,Zone 3,60.2380952381,Working Hours,Rel. Humidity [%]
2360,Zone 3,60.9047619048,Working Hours,Rel. Humidity [%]
2361,Zone 3,60.7857142857,Working Hours,Rel. Humidity [%]
2362,Zone 3,60.8571428571,Working Hours,Rel. Humidity [%]
2432,Zone 3,59.3571428571,Working Hours,Rel. Humidity [%]
2406,Zone 3,59.9047619048,Working Hours,Rel. Humidity [%]
2405,Zone 3,59.7857142857,Working Hours,Rel. Humidity [%]
2404,Zone 3,59.8095238095,Working Hours,Rel. Humidity [%]
2369,Zone 3,60.6428571429,Working Hours,Rel. Humidity [%]
2378,Zone 3,60.5238095238,Working Hours,Rel. Humidity [%]
2377,Zone 3,60.4285714286,Working Hours,Rel. Humidity [%]
2376,Zone 3,60.4761904762,Working Hours,Rel. Humidity [%]
2375,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2374,Zone 3,60.5238095238,Working Hours,Rel. Humidity [%]
2373,Zone 3,60.6428571429,Working Hours,Rel. Humidity [%]
2372,Zone 3,60.619047619,Working Hours,Rel. Humidity [%]
2371,Zone 3,60.5,Working Hours,Rel. Humidity [%]
2370,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2368,Zone 3,60.7142857143,Working Hours,Rel. Humidity [%]
2380,Zone 3,60.380952381,Working Hours,Rel. Humidity [%]
2367,Zone 3,60.7142857143,Working Hours,Rel. Humidity [%]
2366,Zone 3,60.7142857143,Working Hours,Rel. Humidity [%]
2365,Zone 3,60.6428571429,Working Hours,Rel. Humidity [%]
2364,Zone 3,60.5714285714,Working Hours,Rel. Humidity [%]
2363,Zone 3,60.9285714286,Working Hours,Rel. Humidity [%]
2434,Zone 3,59.5,Working Hours,Rel. Humidity [%]
2355,Zone 3,75.4285714286,Non-working Hours,Rel. Humidity [%]
2743,Zone 3,59.9047619048,Working Hours,Rel. Humidity [%]
2622,Zone 3,61.619047619,Non-working Hours,Rel. Humidity [%]
2749,Zone 3,61.3571428571,Non-working Hours,Rel. Humidity [%]
3129,Zone 3,60.6666666667,Non-working Hours,Rel. Humidity [%]
3128,Zone 3,60.5,Non-working Hours,Rel. Humidity [%]
3131,Zone 3,60.6666666667,Non-working Hours,Rel. Humidity [%]
3132,Zone 3,60.8571428571,Non-working Hours,Rel. Humidity [%]
3133,Zone 3,60.9523809524,Non-working Hours,Rel. Humidity [%]
3134,Zone 3,61.0,Non-working Hours,Rel. Humidity [%]
3135,Zone 3,60.8571428571,Non-working Hours,Rel. Humidity [%]
3136,Zone 3,60.8571428571,Non-working Hours,Rel. Humidity [%]
3137,Zone 3,60.8571428571,Non-working Hours,Rel. Humidity [%]
3127,Zone 3,60.380952381,Non-working Hours,Rel. Humidity [%]
3126,Zone 3,60.3571428571,Non-working Hours,Rel. Humidity [%]
3125,Zone 3,60.380952381,Non-working Hours,Rel. Humidity [%]
3124,Zone 3,60.2857142857,Non-working Hours,Rel. Humidity [%]
3123,Zone 3,60.0952380952,Non-working Hours,Rel. Humidity [%]
3122,Zone 3,60.0714285714,Non-working Hours,Rel. Humidity [%]
3121,Zone 3,60.0476190476,Non-working Hours,Rel. Humidity [%]
3120,Zone 3,60.0714285714,Non-working Hours,Rel. Humidity [%]
3119,Zone 3,60.1428571429,Non-working Hours,Rel. Humidity [%]
3118,Zone 3,60.1428571429,Non-working Hours,Rel. Humidity [%]
3117,Zone 3,59.9523809524,Non-working Hours,Rel. Humidity [%]
3116,Zone 3,59.7857142857,Non-working Hours,Rel. Humidity [%]
3115,Zone 3,59.9047619048,Non-working Hours,Rel. Humidity [%]
3114,Zone 3,59.8571428571,Non-working Hours,Rel. Humidity [%]
3113,Zone 3,62.3571428571,Non-working Hours,Rel. Humidity [%]
3112,Zone 3,62.4285714286,Non-working Hours,Rel. Humidity [%]
3111,Zone 3,62.3571428571,Non-working Hours,Rel. Humidity [%]
3110,Zone 3,62.2380952381,Non-working Hours,Rel. Humidity [%]
3109,Zone 3,62.0714285714,Non-working Hours,Rel. Humidity [%]
3108,Zone 3,61.9523809524,Non-working Hours,Rel. Humidity [%]
3107,Zone 3,61.9285714286,Non-working Hours,Rel. Humidity [%]
3106,Zone 3,62.0476190476,Non-working Hours,Rel. Humidity [%]
3105,Zone 3,62.1428571429,Non-working Hours,Rel. Humidity [%]
3104,Zone 3,62.1904761905,Non-working Hours,Rel. Humidity [%]
3103,Zone 3,62.2142857143,Non-working Hours,Rel. Humidity [%]
3102,Zone 3,62.2857142857,Non-working Hours,Rel. Humidity [%]
3101,Zone 3,62.5,Non-working Hours,Rel. Humidity [%]
3100,Zone 3,62.7142857143,Non-working Hours,Rel. Humidity [%]
3099,Zone 3,62.8571428571,Non-working Hours,Rel. Humidity [%]
3098,Zone 3,62.8095238095,Non-working Hours,Rel. Humidity [%]
3097,Zone 3,62.7857142857,Non-working Hours,Rel. Humidity [%]
3096,Zone 3,62.8571428571,Non-working Hours,Rel. Humidity [%]
3095,Zone 3,62.8571428571,Non-working Hours,Rel. Humidity [%]
3094,Zone 3,62.8571428571,Non-working Hours,Rel. Humidity [%]
3093,Zone 3,62.8571428571,Non-working Hours,Rel. Humidity [%]
3092,Zone 3,62.8571428571,Non-working Hours,Rel. Humidity [%]
3091,Zone 3,62.8571428571,Non-working Hours,Rel. Humidity [%]
3090,Zone 3,62.8095238095,Non-working Hours,Rel. Humidity [%]
3089,Zone 3,62.6428571429,Non-working Hours,Rel. Humidity [%]
3088,Zone 3,62.8095238095,Non-working Hours,Rel. Humidity [%]
3087,Zone 3,62.7857142857,Non-working Hours,Rel. Humidity [%]
3086,Zone 3,62.8571428571,Non-working Hours,Rel. Humidity [%]
3085,Zone 3,62.7857142857,Non-working Hours,Rel. Humidity [%]
3084,Zone 3,62.6666666667,Non-working Hours,Rel. Humidity [%]
3083,Zone 3,62.5,Non-working Hours,Rel. Humidity [%]
3082,Zone 3,62.3809523809,Non-working Hours,Rel. Humidity [%]
3081,Zone 3,62.3571428571,Non-working Hours,Rel. Humidity [%]
3080,Zone 3,62.3809523809,Non-working Hours,Rel. Humidity [%]
3079,Zone 3,62.2857142857,Non-working Hours,Rel. Humidity [%]
3078,Zone 3,62.380952381,Non-working Hours,Rel. Humidity [%]
3077,Zone 3,62.5,Non-working Hours,Rel. Humidity [%]
3076,Zone 3,62.3809523809,Non-working Hours,Rel. Humidity [%]
3075,Zone 3,62.5,Non-working Hours,Rel. Humidity [%]
3074,Zone 3,62.5714285714,Non-working Hours,Rel. Humidity [%]
3073,Zone 3,62.4285714286,Non-working Hours,Rel. Humidity [%]
3072,Zone 3,62.380952381,Non-working Hours,Rel. Humidity [%]
3071,Zone 3,62.5,Non-working Hours,Rel. Humidity [%]
3070,Zone 3,62.380952381,Non-working Hours,Rel. Humidity [%]
