,Zones,Value,Occupancy Type,Unit
382,Zone 3,13.387316,Non-working Hours,Particles [micrograms/m3]
383,Zone 3,13.72548,Non-working Hours,Particles [micrograms/m3]
384,Zone 3,13.12872,Non-working Hours,Particles [micrograms/m3]
385,Zone 3,13.12872,Non-working Hours,Particles [micrograms/m3]
386,Zone 3,14.043752,Non-working Hours,Particles [micrograms/m3]
387,Zone 3,14.043752,Non-working Hours,Particles [micrograms/m3]
388,Zone 3,13.785156,Non-working Hours,Particles [micrograms/m3]
389,Zone 3,13.486776,Non-working Hours,Particles [micrograms/m3]
390,Zone 3,13.864724,Non-working Hours,Particles [micrograms/m3]
391,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
392,Zone 3,13.72548,Non-working Hours,Particles [micrograms/m3]
393,Zone 3,13.466884,Non-working Hours,Particles [micrograms/m3]
394,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
395,Zone 3,13.685696,Non-working Hours,Particles [micrograms/m3]
396,Zone 3,13.466884,Non-working Hours,Particles [micrograms/m3]
397,Zone 3,12.949692,Non-working Hours,Particles [micrograms/m3]
398,Zone 3,13.287856,Non-working Hours,Particles [micrograms/m3]
399,Zone 3,13.606128,Non-working Hours,Particles [micrograms/m3]
400,Zone 3,13.287856,Non-working Hours,Particles [micrograms/m3]
401,Zone 3,13.02926,Non-working Hours,Particles [micrograms/m3]
402,Zone 3,12.949692,Non-working Hours,Particles [micrograms/m3]
403,Zone 3,13.168504,Non-working Hours,Particles [micrograms/m3]
404,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
405,Zone 3,13.586236,Non-working Hours,Particles [micrograms/m3]
406,Zone 3,13.02926,Non-working Hours,Particles [micrograms/m3]
407,Zone 3,13.486776,Non-working Hours,Particles [micrograms/m3]
408,Zone 3,13.387316,Non-working Hours,Particles [micrograms/m3]
409,Zone 3,13.347532,Non-working Hours,Particles [micrograms/m3]
410,Zone 3,12.591636,Non-working Hours,Particles [micrograms/m3]
411,Zone 3,12.890016,Non-working Hours,Particles [micrograms/m3]
412,Zone 3,13.287856,Non-working Hours,Particles [micrograms/m3]
413,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
414,Zone 3,12.611528,Non-working Hours,Particles [micrograms/m3]
415,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
416,Zone 3,12.770664,Non-working Hours,Particles [micrograms/m3]
417,Zone 3,12.571744,Non-working Hours,Particles [micrograms/m3]
418,Zone 3,12.472284,Non-working Hours,Particles [micrograms/m3]
419,Zone 3,12.73088,Non-working Hours,Particles [micrograms/m3]
420,Zone 3,13.486776,Non-working Hours,Particles [micrograms/m3]
421,Zone 3,12.909908,Non-working Hours,Particles [micrograms/m3]
422,Zone 3,12.710988,Non-working Hours,Particles [micrograms/m3]
423,Zone 3,13.009368,Non-working Hours,Particles [micrograms/m3]
424,Zone 3,12.452392,Non-working Hours,Particles [micrograms/m3]
425,Zone 3,13.009368,Non-working Hours,Particles [micrograms/m3]
426,Zone 3,12.671204,Non-working Hours,Particles [micrograms/m3]
427,Zone 3,12.73088,Non-working Hours,Particles [micrograms/m3]
428,Zone 3,13.22818,Non-working Hours,Particles [micrograms/m3]
429,Zone 3,12.492176,Non-working Hours,Particles [micrograms/m3]
430,Zone 3,12.949692,Non-working Hours,Particles [micrograms/m3]
431,Zone 3,11.915308,Non-working Hours,Particles [micrograms/m3]
432,Zone 3,12.710988,Non-working Hours,Particles [micrograms/m3]
433,Zone 3,12.492176,Non-working Hours,Particles [micrograms/m3]
434,Zone 3,12.969584,Non-working Hours,Particles [micrograms/m3]
435,Zone 3,13.108828,Non-working Hours,Particles [micrograms/m3]
436,Zone 3,12.452392,Non-working Hours,Particles [micrograms/m3]
437,Zone 3,12.571744,Non-working Hours,Particles [micrograms/m3]
438,Zone 3,13.347532,Non-working Hours,Particles [micrograms/m3]
439,Zone 3,13.108828,Non-working Hours,Particles [micrograms/m3]
440,Zone 3,12.890016,Non-working Hours,Particles [micrograms/m3]
441,Zone 3,13.267964,Non-working Hours,Particles [micrograms/m3]
442,Zone 3,13.407208,Non-working Hours,Particles [micrograms/m3]
443,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
444,Zone 3,13.586236,Non-working Hours,Particles [micrograms/m3]
445,Zone 3,13.72548,Non-working Hours,Particles [micrograms/m3]
446,Zone 3,13.805048,Non-working Hours,Particles [micrograms/m3]
447,Zone 3,13.546452,Non-working Hours,Particles [micrograms/m3]
448,Zone 3,13.566344,Non-working Hours,Particles [micrograms/m3]
449,Zone 3,13.586236,Non-working Hours,Particles [micrograms/m3]
450,Zone 3,13.645912,Non-working Hours,Particles [micrograms/m3]
451,Zone 3,12.949692,Non-working Hours,Particles [micrograms/m3]
452,Zone 3,13.685696,Non-working Hours,Particles [micrograms/m3]
453,Zone 3,13.62602,Non-working Hours,Particles [micrograms/m3]
454,Zone 3,13.645912,Non-working Hours,Particles [micrograms/m3]
455,Zone 3,13.546452,Non-working Hours,Particles [micrograms/m3]
456,Zone 3,13.665804,Non-working Hours,Particles [micrograms/m3]
457,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
458,Zone 3,13.984076,Non-working Hours,Particles [micrograms/m3]
459,Zone 3,13.805048,Non-working Hours,Particles [micrograms/m3]
460,Zone 3,14.242672,Non-working Hours,Particles [micrograms/m3]
461,Zone 3,13.864724,Non-working Hours,Particles [micrograms/m3]
462,Zone 3,13.864724,Non-working Hours,Particles [micrograms/m3]
463,Zone 3,13.248072,Non-working Hours,Particles [micrograms/m3]
464,Zone 3,13.367424,Non-working Hours,Particles [micrograms/m3]
465,Zone 3,13.884616,Non-working Hours,Particles [micrograms/m3]
466,Zone 3,12.949692,Non-working Hours,Particles [micrograms/m3]
467,Zone 3,13.367424,Non-working Hours,Particles [micrograms/m3]
468,Zone 3,13.964184,Non-working Hours,Particles [micrograms/m3]
469,Zone 3,13.506668,Non-working Hours,Particles [micrograms/m3]
470,Zone 3,13.208288,Non-working Hours,Particles [micrograms/m3]
471,Zone 3,14.282456,Non-working Hours,Particles [micrograms/m3]
472,Zone 3,13.407208,Non-working Hours,Particles [micrograms/m3]
473,Zone 3,13.606128,Non-working Hours,Particles [micrograms/m3]
474,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
475,Zone 3,13.188396,Non-working Hours,Particles [micrograms/m3]
476,Zone 3,12.949692,Non-working Hours,Particles [micrograms/m3]
477,Zone 3,13.009368,Non-working Hours,Particles [micrograms/m3]
478,Zone 3,12.651312,Non-working Hours,Particles [micrograms/m3]
479,Zone 3,12.710988,Non-working Hours,Particles [micrograms/m3]
480,Zone 3,12.671204,Non-working Hours,Particles [micrograms/m3]
481,Zone 3,13.12872,Non-working Hours,Particles [micrograms/m3]
482,Zone 3,13.108828,Non-working Hours,Particles [micrograms/m3]
483,Zone 3,12.63142,Non-working Hours,Particles [micrograms/m3]
484,Zone 3,12.611528,Non-working Hours,Particles [micrograms/m3]
485,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
486,Zone 3,12.691096,Non-working Hours,Particles [micrograms/m3]
487,Zone 3,12.492176,Non-working Hours,Particles [micrograms/m3]
488,Zone 3,12.551852,Non-working Hours,Particles [micrograms/m3]
