Location,Zone 1,Zone 2,Zone 3,Zone 4
2017-02-13 04:20:00,26.2500009537,26.2340393066,21.5000009537,20.7500009537
2017-02-13 04:25:00,26.2000007629,26.2268263499,19.7666676839,19.5666675568
2017-02-13 04:30:00,26.3000011444,26.2193756104,19.1500005722,18.7500009537
2017-02-13 04:35:00,26.2000007629,26.2119261424,18.9000008901,18.3000005086
2017-02-13 04:40:00,26.2000007629,26.2040042877,18.9500007629,18.1000003815
2017-02-13 04:45:00,26.2666676839,26.1921087901,18.6000003815,17.9666671753
2017-02-13 04:50:00,26.2000007629,26.1816272735,18.7000007629,18.0
2017-02-13 04:55:00,26.2000007629,26.156718572,18.6333344777,18.1000003815
2017-02-13 05:00:00,26.2000007629,26.1407604218,18.8000001907,18.0500001907
2017-02-13 05:05:00,26.2000007629,26.1264197032,18.7666670482,18.0333334605
2017-02-13 05:10:00,26.2000007629,26.1134929657,18.9000015259,18.1000003815
2017-02-13 05:15:00,26.2000007629,26.0889396668,18.7666670481,18.066666921
2017-02-13 05:20:00,26.2000007629,26.0761327744,18.4000015259,18.1000003815
2017-02-13 05:25:00,26.2000007629,26.0584373474,18.3000005086,17.9000008901
2017-02-13 05:30:00,26.2000007629,26.0380620956,18.2000007629,17.6500005722
2017-02-13 05:35:00,26.1666673024,26.0204842885,18.0333340963,17.4666671753
2017-02-13 05:40:00,26.2000007629,26.0076789856,18.1500005722,17.3000011444
2017-02-13 05:45:00,19.7666676839,25.9804757436,18.0666675568,17.3333346049
2017-02-13 05:50:00,17.8500003815,25.9699926377,18.1500005722,17.5000009537
2017-02-13 05:55:00,17.8000011444,25.9502086639,18.0333340963,17.566666921
2017-02-13 06:00:00,17.6000003815,21.9088449478,18.0500001907,17.3500013351
2017-02-13 06:05:00,19.1000003815,18.2092208862,19.0333340963,18.4333343506
2017-02-13 06:10:00,18.3500003815,17.9157524109,18.6500005722,18.3000011444
2017-02-13 06:15:00,18.1666673025,17.7126878103,18.5666675568,18.0000006358
2017-02-13 06:20:00,17.9000005722,17.3998861313,18.3500013351,17.8000011444
2017-02-13 06:25:00,17.5666675568,16.9895502726,17.9000008901,17.4333337148
2017-02-13 06:30:00,17.2000007629,16.7355527878,17.5,17.0500001907
2017-02-13 06:35:00,16.9666678111,16.5388813019,17.3666674296,16.8000011444
2017-02-13 06:40:00,16.9500007629,16.5274238586,17.2500009537,16.7500009537
2017-02-13 06:45:00,17.066666921,16.6930224101,17.6333344778,16.8333346049
2017-02-13 06:50:00,17.2000007629,16.9432182312,17.8000011444,17.0500001907
2017-02-13 06:55:00,17.4000015259,16.9758256276,17.9666671753,17.133333842
2017-02-13 07:00:00,17.4000015259,17.0031480789,18.2000007629,17.2000007629
2017-02-13 07:05:00,17.4000015259,17.0259901683,18.0333334605,17.2000007629
2017-02-13 07:10:00,17.4000015259,17.026968956,17.9000005722,17.2000007629
2017-02-13 07:15:00,17.4000015259,17.0178953806,17.7000007629,17.2000007629
2017-02-13 07:20:00,17.4000015259,16.9130535126,17.7000007629,17.1000003815
2017-02-13 07:25:00,17.3333346049,16.8828086853,17.9000008901,17.1000003815
2017-02-13 07:30:00,17.3000011444,16.9287509918,18.0000009537,17.1000003815
2017-02-13 07:35:00,17.3000011444,16.8835436503,17.7000007629,17.1000003815
2017-02-13 07:40:00,17.3000011444,16.8824911117,17.7500009537,17.1000003815
2017-02-13 07:45:00,17.3000011444,16.8910249074,17.5666675568,17.1000003815
2017-02-13 07:50:00,17.4000015259,16.9581775665,17.8000011444,17.1500005722
2017-02-13 07:55:00,17.3000011444,16.9494107565,17.8000011444,17.133333842
2017-02-13 08:00:00,17.3500013351,16.9698581696,17.8000011444,17.1500005722
2017-02-13 08:05:00,17.3666680654,16.9712791443,17.8666674296,17.2000007629
2017-02-13 08:10:00,17.4000015259,16.9595270157,17.9500007629,17.2000007629
2017-02-13 08:15:00,17.3666680654,16.9670797984,17.8000011444,17.2000007629
2017-02-13 08:20:00,17.4000015259,16.967376709,17.8000011444,17.2000007629
2017-02-13 08:25:00,17.4000015259,16.9867076874,17.7666676839,17.2000007629
2017-02-13 08:30:00,17.4000015259,17.0613498687,17.9000015259,17.2000007629
2017-02-13 08:35:00,17.4666671753,17.0539970398,17.9000008901,17.2333342234
2017-02-13 08:40:00,17.4500007629,17.0040102005,17.8500013351,17.2500009537
2017-02-13 08:45:00,17.4333343506,17.0352567037,17.8000011444,17.2000007629
2017-02-13 08:50:00,17.4000015259,17.0222177505,18.0500001907,17.2500009537
2017-02-13 08:55:00,17.4333343506,17.0213184357,17.7666676839,17.2333342234
2017-02-13 09:00:00,17.4500007629,17.044260025,18.0000009537,17.2500009537
2017-02-13 09:05:00,17.566666921,17.3314088186,18.2000013987,17.2666676839
2017-02-13 09:10:00,17.7500009537,17.2312679291,18.1500005722,17.5000009537
2017-02-13 09:15:00,17.566666921,17.0217787425,17.8000005086,17.4333343506
2017-02-13 09:20:00,17.4000015259,16.9509601593,18.0500001907,17.3000011444
2017-02-13 09:25:00,17.4000015259,16.9690202077,17.7000007629,17.2000007629
2017-02-13 09:30:00,17.4000015259,16.9008703232,17.9500007629,17.2000007629
2017-02-13 09:35:00,17.3000011444,16.8710676829,17.7000007629,17.066666921
2017-02-13 09:40:00,17.3500013351,16.8938951492,17.8500013351,17.1000003815
2017-02-13 09:45:00,17.3333346049,16.8837998708,17.700000763,17.1000003815
2017-02-13 09:50:00,17.3500013351,16.9626379013,17.8000011444,17.1000003815
2017-02-13 09:55:00,17.4000015259,16.9770927429,18.0000012716,17.1666673024
2017-02-13 10:00:00,17.4000015259,16.9626541138,17.9000005722,17.2000007629
2017-02-13 10:05:00,17.3666680654,16.9435456594,18.0333340962,17.2000007629
2017-02-13 10:10:00,17.4000015259,16.9700574875,17.9500007629,17.1500005722
2017-02-13 10:15:00,17.4333343506,17.0223611196,18.0000006358,17.2000007629
2017-02-13 10:20:00,17.4500007629,17.0451478958,18.1000003815,17.2000007629
2017-02-13 10:25:00,17.5,17.0604349772,17.7333342234,17.2000007629
2017-02-13 10:30:00,17.5,17.0631427765,18.0,17.2500009537
2017-02-13 10:35:00,17.5,17.0412553152,17.8333339691,17.2000007629
2017-02-13 10:40:00,17.5,17.0595417023,18.2000007629,17.2500009537
2017-02-13 10:45:00,17.5,17.0794830322,17.9666671753,17.2666676839
2017-02-13 10:50:00,17.4500007629,17.0303096772,18.0500001907,17.2500009537
2017-02-13 10:55:00,17.4666671753,17.0385475159,18.0,17.2333342234
2017-02-13 11:00:00,17.4500007629,17.0228929519,17.9500007629,17.2500009537
2017-02-13 11:05:00,17.4333343506,16.9883429209,17.8333339691,17.2333342234
2017-02-13 11:10:00,17.4000015259,16.9509592057,17.9500007629,17.2000007629
2017-02-13 11:15:00,17.3333346049,16.9281260173,17.7333342234,17.1666673024
2017-02-13 11:20:00,17.3000011444,16.9831323623,17.5,17.1000003815
2017-02-13 11:25:00,17.4666671753,17.0528125763,17.9000015259,17.1666673024
2017-02-13 11:30:00,17.4500007629,16.9903049469,18.0000009537,17.3000011444
2017-02-13 11:35:00,17.4000015259,16.9784514109,17.8333339691,17.2000007629
2017-02-13 11:40:00,17.4000015259,16.9615211487,17.9000005722,17.2000007629
2017-02-13 11:45:00,17.4000015259,16.9711144765,17.6000010173,17.1666673024
2017-02-13 11:50:00,17.4000015259,16.9903049469,17.9000005722,17.2000007629
2017-02-13 11:55:00,17.4000015259,16.9853496551,17.7000007629,17.2000007629
2017-02-13 12:00:00,17.4500007629,17.0444898606,18.2000007629,17.2000007629
2017-02-13 12:05:00,17.5,17.1102218628,18.0666675568,17.2666676839
2017-02-13 12:10:00,17.5,17.1162395477,17.9000005722,17.3000011444
2017-02-13 12:15:00,17.5,17.1051222483,17.9666671753,17.3000011444
2017-02-13 12:20:00,17.5,17.040643692,17.75,17.3000011444
2017-02-13 12:25:00,17.4666671753,17.0091787974,17.6666673024,17.2666676839
2017-02-13 12:30:00,17.4000015259,16.9327640533,17.8500013351,17.2000007629
2017-02-13 12:35:00,17.3666680654,16.9663232168,17.9000008901,17.1666673024
2017-02-13 12:40:00,17.4000015259,16.9905195236,17.8000011444,17.2000007629
2017-02-13 12:45:00,17.3666680654,16.9399592082,17.8000011444,17.1666673024
2017-02-13 12:50:00,17.4000015259,16.9581489563,18.0500011444,17.2000007629
2017-02-13 12:55:00,17.4000015259,16.981159846,17.8666674296,17.133333842
2017-02-13 13:00:00,17.4000015259,17.0626821518,18.1500005722,17.1500005722
2017-02-13 13:05:00,17.5,17.0698973338,17.9333343506,17.2666676839
2017-02-13 13:10:00,17.5,17.0876531601,18.3000011444,17.3000011444
2017-02-13 13:15:00,17.4333343506,17.0435028076,18.0000012716,17.2666676839
2017-02-13 13:20:00,17.5,17.1092510224,18.0500001907,17.2500009537
2017-02-13 13:25:00,17.5,17.1153297424,17.8666674296,17.3000011444
2017-02-13 13:30:00,17.5,17.1090354919,17.9000005722,17.3000011444
2017-02-13 13:35:00,17.5,17.1217899323,17.8666674296,17.3000011444
2017-02-13 13:40:00,17.5500001907,17.1159954071,17.9000005722,17.3000011444
2017-02-13 13:45:00,17.5,17.0451482137,17.9333337148,17.3000011444
2017-02-13 13:50:00,17.5,17.0512342453,17.9000005722,17.3000011444
2017-02-13 13:55:00,17.4666671753,16.9992879232,18.133333842,17.2666676839
2017-02-13 14:00:00,17.4000015259,17.0507745743,18.2000007629,17.2000007629
2017-02-13 14:05:00,17.4000015259,16.9702364604,17.7666676839,17.2333342234
2017-02-13 14:10:00,17.3500013351,16.8709955216,17.9000005722,17.1500005722
2017-02-13 14:15:00,17.3000011444,16.9032764435,17.7000007629,17.1000003815
2017-02-13 14:20:00,17.3000011444,16.8851737976,17.9000005722,17.0500001907
2017-02-13 14:25:00,17.3666680654,16.9655876159,17.7333335877,17.133333842
2017-02-13 14:30:00,17.4000015259,17.0037765503,18.1000003815,17.2000007629
2017-02-13 14:35:00,17.4333343506,17.0423069,17.7333342234,17.2000007629
2017-02-13 14:40:00,17.4500007629,17.0289621353,18.4000005722,17.2500009537
2017-02-13 14:45:00,17.4333343506,17.0183353424,18.0666675568,17.2333342234
2017-02-13 14:50:00,17.4000015259,16.989186287,17.9000015259,17.2000007629
2017-02-13 14:55:00,17.4000015259,16.9894161224,17.9000008901,17.2000007629
2017-02-13 15:00:00,17.4000015259,17.0105209351,18.3000001907,17.2000007629
2017-02-13 15:05:00,17.4000015259,17.0060424805,17.8333346049,17.2000007629
2017-02-13 15:10:00,17.4000015259,17.0899076462,17.8000011444,17.2000007629
2017-02-13 15:15:00,17.4666671753,17.0204181671,18.0333347321,17.2666676839
2017-02-13 15:20:00,17.4000015259,16.9894161224,17.8000011444,17.2000007629
2017-02-13 15:25:00,17.4000015259,17.0156262716,17.9666678111,17.2000007629
2017-02-13 15:30:00,17.4000015259,17.0181703567,18.1500005722,17.2000007629
2017-02-13 15:35:00,17.4000015259,17.0109767914,17.8333346049,17.2000007629
2017-02-13 15:40:00,17.4000015259,16.9855852127,17.8000011444,17.2000007629
2017-02-13 15:45:00,17.3333346049,16.9630330404,17.8000011444,17.2000007629
2017-02-13 15:50:00,17.4000015259,17.0467586517,18.2000007629,17.2000007629
2017-02-13 15:55:00,17.4666671753,17.0875867208,18.0000006358,17.2666676839
2017-02-13 16:00:00,17.5,17.0577468872,18.2500009537,17.2500009537
2017-02-13 16:05:00,17.4666671753,17.102127711,17.9000008901,17.3000011444
2017-02-13 16:10:00,17.5,17.0505571365,17.8000001907,17.3000011444
2017-02-13 16:15:00,17.4333343506,17.0444119771,18.0000006358,17.3000011444
2017-02-13 16:20:00,17.4500007629,17.0006351471,17.8500013351,17.2500009537
2017-02-13 16:25:00,17.4000015259,16.9826520284,17.9333343506,17.2333342234
2017-02-13 16:30:00,17.4000015259,16.9613056183,17.8000011444,17.2000007629
2017-02-13 16:35:00,17.3666680654,16.9441585541,17.9666671753,17.1666673024
2017-02-13 16:40:00,17.3500013351,16.8817853928,18.0000009537,17.2000007629
2017-02-13 16:45:00,17.3000011444,16.8867931366,17.7666676839,17.133333842
2017-02-13 16:50:00,17.3500013351,17.0330076218,17.8000011444,17.1000003815
2017-02-13 16:55:00,17.4000015259,17.0042330424,17.7666676839,17.2000007629
2017-02-13 17:00:00,17.4000015259,17.0152425766,17.8000011444,17.2000007629
2017-02-13 17:05:00,17.4000015259,17.0643698374,18.0333347321,17.2333342234
2017-02-13 17:10:00,17.4000015259,17.0294218064,18.1500005722,17.2500009537
2017-02-13 17:15:00,17.4333343506,17.0976320903,17.7666676839,17.2333342234
2017-02-13 17:20:00,17.5,17.0943975449,18.0500001907,17.3000011444
2017-02-13 17:25:00,17.4666671753,17.0566946665,17.7333342234,17.3000011444
2017-02-13 17:30:00,17.4000015259,16.9575052261,17.9500007629,17.3000011444
2017-02-13 17:35:00,17.2333342234,16.8751341502,17.8000005086,17.2000007629
2017-02-13 17:40:00,17.2500009537,16.8573093414,17.6500005722,17.1500005722
2017-02-13 17:45:00,17.3666680654,17.0027306874,17.8666667938,17.1666673024
2017-02-13 17:50:00,17.3500013351,16.9615345001,17.8000001907,17.2000007629
2017-02-13 17:55:00,17.3333346049,16.9618269602,17.7666676839,17.2000007629
2017-02-13 18:00:00,17.4000015259,16.969168663,17.6000003815,17.2000007629
2017-02-13 18:05:00,17.5333334605,17.0123259226,18.1000010173,17.3000011444
2017-02-13 18:10:00,17.6500005722,17.0698862075,17.9500007629,17.4000015259
2017-02-13 18:15:00,17.8000011444,17.1369222005,18.2333335876,17.4666671753
2017-02-13 18:20:00,17.8500013351,17.2165966034,18.1000003815,17.6000003815
2017-02-13 18:25:00,17.9333343506,17.2847646077,18.2666670481,17.6000003815
2017-02-13 18:30:00,18.0,17.3526573182,18.4000015259,17.7000007629
2017-02-13 18:35:00,18.066666921,17.4348494212,18.2666676839,17.7666676839
2017-02-13 18:40:00,18.2000007629,17.5100336075,18.2000007629,17.9000015259
2017-02-13 18:45:00,18.2666676839,17.5778681437,18.4333337148,17.9000015259
2017-02-13 18:50:00,18.3000011444,17.6461038589,18.6500005722,18.0
2017-02-13 18:55:00,18.4333343506,17.7095813751,18.9000008901,18.1000003815
2017-02-13 19:00:00,18.5,17.7791786193,18.7000007629,18.1500005722
2017-02-13 19:05:00,18.6000003815,17.8530101776,18.7666676839,18.2000007629
2017-02-13 19:10:00,18.6500005722,17.9191246032,18.7500009537,18.3000011444
2017-02-13 19:15:00,18.8000011444,17.9848136902,18.8666680654,18.3666680654
2017-02-13 19:20:00,18.8000011444,18.0555992127,18.9500007629,18.4000015259
2017-02-13 19:25:00,18.9666671753,18.1191692352,18.7000007629,18.5
2017-02-13 19:30:00,19.0,18.1817893982,19.0000009537,18.5500001907
2017-02-13 19:35:00,19.1000003815,18.2563705444,19.1333344777,18.7000007629
2017-02-13 19:40:00,19.2000007629,18.322350502,19.1500005722,18.7000007629
2017-02-13 19:45:00,19.2333342234,18.388701121,19.2666676839,18.8000011444
2017-02-13 19:50:00,19.3500013351,18.4596824646,19.2000007629,18.9000015259
2017-02-13 19:55:00,19.4000015259,18.5209967295,19.3333346049,18.9333343506
2017-02-13 20:00:00,19.5,18.5862255096,19.3000001907,19.0
2017-02-13 20:05:00,19.5333334605,18.6538988749,19.3333346049,19.1000003815
2017-02-13 20:10:00,19.6000003815,18.7240438461,19.4000015259,19.1500005722
2017-02-13 20:15:00,19.7000007629,18.7867774963,19.4666678111,19.2333342234
2017-02-13 20:20:00,19.7500009537,18.8508262635,19.5500001907,19.3000011444
2017-02-13 20:25:00,19.8333346049,18.9124736786,19.5666675568,19.3666680654
2017-02-13 20:30:00,19.9500007629,18.9813699722,19.8500013351,19.4000015259
2017-02-13 20:35:00,20.0,19.0455767314,19.4333343506,19.5333334605
2017-02-13 20:40:00,20.1000003815,19.1013221741,19.5,19.5
2017-02-13 20:45:00,20.133333842,19.1716798147,20.0000012716,19.633333842
2017-02-13 20:50:00,20.2000007629,19.2393760682,19.6500005722,19.7000007629
2017-02-13 20:55:00,20.3000011444,19.3025951385,19.7000007629,19.7666676839
2017-02-13 21:00:00,20.3500013351,19.3668680191,20.1500015259,19.8000011444
2017-02-13 21:05:00,20.4000015259,19.4215920766,19.9666671753,19.8666680654
2017-02-13 21:10:00,20.5000019073,19.4942264557,20.0500011444,19.9500007629
2017-02-13 21:15:00,20.5666675568,19.5480264028,20.066666921,20.0
2017-02-13 21:20:00,20.6000003815,19.6185379028,20.0500001907,20.0500001907
2017-02-13 21:25:00,20.6666673024,19.6675942739,20.2000007629,20.1666673024
2017-02-13 21:30:00,20.7000007629,19.7353668213,20.3500003815,20.2000007629
2017-02-13 21:35:00,20.8000011444,19.8012479146,20.4000008901,20.2666676839
2017-02-13 21:40:00,20.8500013351,19.8491315842,20.4500007629,20.3000011444
2017-02-13 21:45:00,20.9333349864,19.9204877218,20.466667811,20.3666680654
2017-02-13 21:50:00,21.0000019073,19.9769220352,20.2500009537,20.4000015259
2017-02-13 21:55:00,21.0000019073,20.0335528056,20.4666684468,20.5000019073
2017-02-13 22:00:00,21.1000003815,20.1016807556,20.4000015259,20.5000019073
2017-02-13 22:05:00,21.133333842,20.1554705302,20.600001653,20.6000003815
2017-02-13 22:10:00,21.2000007629,20.2115306855,20.9000005722,20.6500005722
2017-02-13 22:15:00,21.2333342234,20.2730960846,20.6333344777,20.7000007629
2017-02-13 22:20:00,21.3000011444,20.3333692551,20.5000009537,20.7500009537
2017-02-13 22:25:00,21.3333346049,20.3932933808,20.6666673024,20.8000011444
2017-02-13 22:30:00,21.4000015259,20.4547481537,21.0000009537,20.8500013351
2017-02-13 22:35:00,21.5000019073,20.5158774058,20.6666679382,20.9000015259
2017-02-13 22:40:00,21.5500011444,20.5685997009,21.0000009537,20.9000015259
2017-02-13 22:45:00,21.5666675568,20.6309986115,21.2333342234,21.0000019073
2017-02-13 22:50:00,21.6000003815,20.6899108887,21.1000013351,21.1000003815
2017-02-13 22:55:00,21.7000007629,20.7465750376,20.7000013987,21.1000003815
2017-02-13 23:00:00,21.7000007629,20.8050432205,20.8000011444,21.1500005722
2017-02-13 23:05:00,21.8000011444,20.8649171193,20.8666674296,21.2000007629
2017-02-13 23:10:00,21.8000011444,20.9265785217,21.2000017166,21.3000011444
2017-02-13 23:15:00,21.8666680654,20.9829641978,21.2000013987,21.3000011444
2017-02-13 23:20:00,21.9000015259,21.0479354858,20.9500017166,21.4000015259
2017-02-13 23:25:00,21.9666684468,21.100947698,21.166668574,21.4000015259
2017-02-13 23:30:00,22.0500011444,21.1516933441,21.4500007629,21.4500017166
2017-02-13 23:35:00,22.0666675568,21.2121817271,21.0000012716,21.5000019073
2017-02-13 23:40:00,22.1000003815,21.26638031,21.1000003815,21.5000019073
2017-02-13 23:45:00,22.133333842,21.321012497,21.1333344777,21.5666675568
2017-02-13 23:50:00,22.2000007629,21.3780355454,21.3000011444,21.6000003815
2017-02-13 23:55:00,22.2000007629,21.4369907379,21.2666683197,21.7000007629
2017-02-14 00:00:00,22.3000011444,21.4851932525,21.2500009537,21.7000007629
2017-02-14 00:05:00,22.3000011444,21.5481115977,21.5000006358,21.7333342234
2017-02-14 00:10:00,22.4000015259,21.6036090851,21.3500013351,21.8000011444
2017-02-14 00:15:00,22.4000015259,21.6566499074,21.6666679382,21.8000011444
2017-02-14 00:20:00,22.4500017166,21.7043743134,21.3500013351,21.8500013351
2017-02-14 00:25:00,22.5000019073,21.7559070587,21.6000010173,21.9000015259
2017-02-14 00:30:00,22.5500011444,21.8008909226,21.5000019073,22.0000019073
2017-02-14 00:35:00,22.5666675568,21.8602135976,21.3333346049,22.0000019073
2017-02-14 00:40:00,22.6000003815,21.9009275436,21.5500011444,22.0000019073
2017-02-14 00:45:00,22.6000003815,21.956551234,21.6666679382,22.0666675568
2017-02-14 00:50:00,22.6500005722,22.0016098023,21.6500005722,22.1000003815
2017-02-14 00:55:00,22.7000007629,22.0466791789,21.6333344778,22.1000003815
2017-02-14 01:00:00,22.7500009537,22.0946187974,22.0500011444,22.2000007629
2017-02-14 01:05:00,22.7666676839,22.1481291453,21.6666679382,22.2000007629
2017-02-14 01:10:00,22.8000011444,22.1879720688,21.8000011444,22.2500009537
2017-02-14 01:15:00,22.8000011444,22.2378031413,21.9666684468,22.3000011444
2017-02-14 01:20:00,22.9000015259,22.2848386765,21.6500005722,22.3000011444
2017-02-14 01:25:00,22.9000015259,22.3246320089,21.7666676839,22.3666680654
2017-02-14 01:30:00,22.9500017166,22.3596200943,21.9000005722,22.4000015259
2017-02-14 01:35:00,23.0000019073,22.4067160289,21.7333348592,22.4333349864
2017-02-14 01:40:00,23.0500011444,22.4453773498,21.8500013351,22.5000019073
2017-02-14 01:45:00,23.033334732,22.4936523437,21.9666678111,22.5000019073
2017-02-14 01:50:00,23.0500011444,22.5277462005,22.5500011444,22.5500011444
2017-02-14 01:55:00,23.0666675568,22.5714530945,22.0000012715,22.5666675568
2017-02-14 02:00:00,23.1000003815,22.6133098602,21.9000005722,22.6000003815
2017-02-14 02:05:00,23.2000007629,22.646203359,22.0000012716,22.6000003815
2017-02-14 02:10:00,23.2000007629,22.68857193,22.0000009537,22.6000003815
2017-02-14 02:15:00,23.2000007629,22.7211901347,22.1666679382,22.7000007629
2017-02-14 02:20:00,23.2000007629,22.7633018494,22.2500009537,22.7000007629
2017-02-14 02:25:00,23.2333342234,22.7933120727,22.0666675568,22.7666676839
2017-02-14 02:30:00,23.3000011444,22.8308439255,22.3500003815,22.8000011444
2017-02-14 02:35:00,23.3000011444,22.8654683431,22.6333344777,22.8000011444
2017-02-14 02:40:00,23.4000015259,22.8977890015,22.2500009537,22.8500013351
2017-02-14 02:45:00,23.3666680654,22.9355678558,22.600001653,22.9000015259
2017-02-14 02:50:00,23.3500013351,22.9691753387,22.3500013351,22.9000015259
2017-02-14 02:55:00,23.4000015259,22.9954732259,21.9666678111,22.9333349864
2017-02-14 03:00:00,23.4000015259,23.0365056991,22.0500011444,22.9500017166
2017-02-14 03:05:00,23.4666684468,23.0558293661,22.3666680654,22.9666684468
2017-02-14 03:10:00,23.5000019073,23.1038856506,22.4500007629,23.0000019073
2017-02-14 03:15:00,23.5000019073,23.122891744,22.7666683197,23.0000019073
2017-02-14 03:20:00,23.5000019073,23.152762413,22.2000007629,23.0500011444
2017-02-14 03:25:00,23.5000019073,23.1830972036,22.5000012716,23.1000003815
2017-02-14 03:30:00,23.6000003815,23.213604927,22.1000013351,23.1000003815
2017-02-14 03:35:00,23.6000003815,23.2408059438,22.5666681925,23.1000003815
2017-02-14 03:40:00,23.6000003815,23.2691488266,22.4500007629,23.2000007629
2017-02-14 03:45:00,23.6000003815,23.2983290355,22.6333344778,23.2000007629
2017-02-14 03:50:00,23.7000007629,23.3294057846,22.7000007629,23.2000007629
2017-02-14 03:55:00,23.6666673024,23.3006331126,21.3333346049,23.2333342234
2017-02-14 04:00:00,23.7000007629,23.3259525299,21.9500017166,22.4000005722
2017-02-14 04:05:00,23.7333342234,23.3579864502,21.4000008901,21.0000012716
2017-02-14 04:10:00,23.7500009537,23.3780727386,20.4500017166,19.9500007629
2017-02-14 04:15:00,23.8000011444,23.4032071432,19.3666674296,19.1666673024
2017-02-14 04:20:00,23.8000011444,23.4232997894,18.9000005722,18.3500003815
2017-02-14 04:25:00,23.8000011444,23.4386011759,18.3666674296,17.7666670481
2017-02-14 04:30:00,23.8000011444,23.4575433732,17.8500003815,17.4000005722
2017-02-14 04:35:00,23.8666680654,23.4758853912,18.0333340963,17.2000007629
2017-02-14 04:40:00,23.8000011444,23.4873991012,17.8000011444,17.1500005722
2017-02-14 04:45:00,23.8000011444,23.4936822256,17.6333338419,17.133333842
2017-02-14 04:50:00,23.9000015259,23.4990415574,17.9500007629,17.1500005722
2017-02-14 04:55:00,23.9000015259,23.5041745504,17.6666673024,17.2000007629
2017-02-14 05:00:00,23.9500017166,23.5141220093,17.8000011444,17.2000007629
2017-02-14 05:05:00,23.9000015259,23.5169645945,17.8000005086,17.2000007629
2017-02-14 05:10:00,23.9000015259,23.5251340866,17.9000005722,17.1500005722
2017-02-14 05:15:00,23.4333349864,23.5266081492,17.7666676839,17.133333842
2017-02-14 05:20:00,18.1500005722,23.5364341736,17.9000005722,17.1500005722
2017-02-14 05:25:00,17.7000007629,23.5416876475,18.2666676839,17.3000005086
2017-02-14 05:30:00,17.7500009537,23.5405359268,18.25,17.4500007629
2017-02-14 05:35:00,17.566666921,23.5471458435,18.0666675568,17.5000006358
2017-02-14 05:40:00,17.4000015259,23.5521621704,17.7000007629,17.4000015259
2017-02-14 05:45:00,17.3333346049,23.5599327087,17.7333348592,17.2666676839
2017-02-14 05:50:00,17.2500009537,23.5710382461,17.6500005722,17.1500005722
2017-02-14 05:55:00,17.2666676839,23.5727125804,17.633333842,17.133333842
2017-02-14 06:00:00,17.3000011444,23.5754451752,17.8500013351,17.1500005722
2017-02-14 06:05:00,17.4333343506,23.5804831187,18.0333340963,17.1666673024
2017-02-14 06:10:00,17.5,23.5795459748,18.1500005722,17.3500013351
2017-02-14 06:15:00,17.3666680654,23.5886624654,17.6666673025,17.3333346049
2017-02-14 06:20:00,17.2500009537,22.7848033905,17.4500007629,17.2500009537
2017-02-14 06:25:00,17.9000002543,17.86616834,18.8000011444,17.1000003815
2017-02-14 06:30:00,18.1500005722,17.6602277756,18.3000011444,17.5500001907
2017-02-14 06:35:00,17.8666674296,17.1391932169,18.2000007629,18.0333334605
2017-02-14 06:40:00,17.4500007629,16.9144945144,17.7500009537,17.7500009537
2017-02-14 06:45:00,17.3000011444,16.8721313476,17.7000007629,17.4333343506
2017-02-14 06:50:00,17.3000011444,16.8572177887,17.7500009537,17.2500009537
2017-02-14 06:55:00,17.2333342234,16.7466023763,17.7000007629,17.2000007629
2017-02-14 07:00:00,17.2000007629,16.7672014237,18.1000003815,17.1000003815
2017-02-14 07:05:00,17.1666673024,16.6465625763,17.6666679382,17.1000003815
2017-02-14 07:10:00,17.1000003815,16.6548271179,17.4500007629,17.1000003815
2017-02-14 07:15:00,17.1000003815,16.7393271128,17.7666670481,17.0333334605
2017-02-14 07:20:00,17.1500005722,16.7352752685,17.5500001907,17.0
2017-02-14 07:25:00,17.1666673024,16.7454586029,17.5666675568,17.0
2017-02-14 07:30:00,17.2000007629,16.8692321777,18.0000009537,17.0500001907
2017-02-14 07:35:00,17.2666676839,16.9281457265,17.7333335877,17.066666921
2017-02-14 07:40:00,17.3500013351,17.0062608719,17.8000011444,17.1500005722
2017-02-14 07:45:00,17.4333343506,17.0628465017,17.9000008901,17.133333842
2017-02-14 07:50:00,17.5,17.1040706635,18.0,17.2500009537
2017-02-14 07:55:00,17.5,17.1280848185,18.2333342234,17.3000011444
2017-02-14 08:00:00,17.5500001907,17.16933918,17.9500007629,17.4000015259
2017-02-14 08:05:00,17.566666921,17.1837368012,18.2000007629,17.4000015259
2017-02-14 08:10:00,17.6000003815,17.1981563568,18.2500009537,17.4000015259
2017-02-14 08:15:00,17.6666673024,17.2751471202,17.9666678111,17.4666671753
2017-02-14 08:20:00,17.6500005722,17.198586464,18.2500009537,17.5
2017-02-14 08:25:00,17.566666921,17.0787366231,18.0000012716,17.4666671753
2017-02-14 08:30:00,17.5,17.0480604171,18.0500001907,17.4000015259
2017-02-14 08:35:00,17.5,17.0096289317,17.9000008901,17.3000011444
2017-02-14 08:40:00,17.5,16.9941215515,17.9500007629,17.3000011444
2017-02-14 08:45:00,17.4333343506,16.971563975,17.8000005086,17.2666676839
2017-02-14 08:50:00,17.4000015259,16.9365978241,17.8000011444,17.3000011444
2017-02-14 08:55:00,17.3666680654,16.988793691,17.8666674296,17.2333342234
2017-02-14 09:00:00,17.4000015259,16.9947805405,17.7000007629,17.2000007629
