Location,DOAS1,DOAS3,DOAS4
2017-02-15 06:05:00,588.466674805,536.599975586,411.800028483
2017-02-15 06:10:00,589.200012207,535.400024414,408.500030518
2017-02-15 06:15:00,589.200012207,532.533325195,408.400024414
2017-02-15 06:20:00,590.600006103,533.0,408.400024414
2017-02-15 06:25:00,592.733337402,527.466674805,406.400024414
2017-02-15 06:30:00,592.600006103,524.900024414,406.400024414
2017-02-15 06:35:00,592.0,523.599975586,404.400024414
2017-02-15 06:40:00,,,
2017-02-15 06:45:00,,,
2017-02-15 06:50:00,,,
2017-02-15 06:55:00,596.200012207,539.133341471,399.733357747
2017-02-15 07:00:00,597.700012207,535.300048828,399.30001831
2017-02-15 07:05:00,596.866678874,537.199991862,401.600016276
2017-02-15 07:10:00,597.600006103,536.400024414,405.30001831
2017-02-15 07:15:00,595.200012207,533.933390299,408.933349609
2017-02-15 07:20:00,597.600006103,536.900024414,411.700012207
2017-02-15 07:25:00,599.466674805,544.133341471,411.333353678
2017-02-15 07:30:00,601.200012207,558.400024414,412.700012207
2017-02-15 07:35:00,599.866678874,558.066691081,417.066691081
2017-02-15 07:40:00,598.600006103,565.800048828,422.400024414
2017-02-15 07:45:00,598.800008138,580.666707357,434.733357747
2017-02-15 07:50:00,600.700012207,591.300048828,445.500030518
2017-02-15 07:55:00,602.200012207,630.600056966,453.133361816
2017-02-15 08:00:00,598.300018311,646.100036621,476.200012207
2017-02-15 08:05:00,591.600016276,664.866739909,488.800028483
2017-02-15 08:10:00,592.800018311,691.900024414,497.700012207
2017-02-15 08:15:00,596.266682943,706.266723633,515.46665446
2017-02-15 08:20:00,600.200012207,723.900024414,532.5
2017-02-15 08:25:00,606.933349609,727.800048828,550.333333333
2017-02-15 08:30:00,612.700012207,730.900024414,572.100006103
2017-02-15 08:35:00,619.400024414,721.733357747,583.866678874
2017-02-15 08:40:00,627.400024414,716.700012207,594.700012207
2017-02-15 08:45:00,635.400024414,717.066691081,603.400024414
2017-02-15 08:50:00,644.500030517,714.400024414,612.300018311
2017-02-15 08:55:00,653.800028483,714.066691081,615.733357747
2017-02-15 09:00:00,663.300018311,713.300048828,615.800018311
2017-02-15 09:05:00,665.800028483,714.066691081,628.400024414
2017-02-15 09:10:00,673.500030517,710.900024414,639.900024414
2017-02-15 09:15:00,675.600036621,732.333374023,645.400024414
2017-02-15 09:20:00,678.500030517,739.300048828,641.400024414
2017-02-15 09:25:00,680.46669515,742.866699219,648.533365885
2017-02-15 09:30:00,682.900024414,740.900024414,649.600036621
2017-02-15 09:35:00,684.800028483,744.200073242,650.533365885
2017-02-15 09:40:00,686.200012207,754.300048828,659.000030517
2017-02-15 09:45:00,686.866699219,758.533406575,662.733357747
2017-02-15 09:50:00,689.000030517,763.700073242,664.000030517
2017-02-15 09:55:00,693.933369954,769.933390299,676.600036621
2017-02-15 10:00:00,694.600036621,778.800048828,682.100036621
2017-02-15 10:05:00,696.333353678,782.933390299,691.200032552
2017-02-15 10:10:00,698.600036621,785.700073242,693.600036621
2017-02-15 10:15:00,698.200032552,787.933390299,697.933369954
2017-02-15 10:20:00,698.600036621,794.200073242,701.200012207
2017-02-15 10:25:00,703.933369954,796.266723633,693.866678874
2017-02-15 10:30:00,704.600036621,795.200073242,694.200012207
2017-02-15 10:35:00,706.533365885,790.933390299,696.933369954
2017-02-15 10:40:00,707.200012207,787.300048828,699.200012207
2017-02-15 10:45:00,710.266703288,788.266723633,689.400004069
2017-02-15 10:50:00,710.500030517,787.800048828,683.600036621
2017-02-15 10:55:00,717.533365885,784.666707357,682.133361816
2017-02-15 11:00:00,729.0,783.200073242,689.000030517
2017-02-15 11:05:00,741.799987793,795.00004069,696.733337402
2017-02-15 11:10:00,754.299987793,795.300048828,707.700012207
2017-02-15 11:15:00,765.46665446,791.266682943,701.666687012
2017-02-15 11:20:00,773.299987793,785.700073242,690.500030517
2017-02-15 11:25:00,777.800008138,780.266723633,683.000020345
2017-02-15 11:30:00,782.200012207,781.300048828,683.100036621
2017-02-15 11:35:00,783.46665446,791.266723633,672.133361816
2017-02-15 11:40:00,785.899993897,806.300048828,673.600036621
2017-02-15 11:45:00,789.199991862,805.666707357,673.333353678
2017-02-15 11:50:00,790.399993897,803.700073242,668.600036621
2017-02-15 11:55:00,793.866658529,805.666707357,673.000020345
2017-02-15 12:00:00,793.899993897,806.800048828,674.600036621
2017-02-15 12:05:00,794.799987793,804.200073242,674.200032552
2017-02-15 12:10:00,792.799987793,808.100036621,692.500030517
2017-02-15 12:15:00,787.133341471,816.866699219,683.200032552
2017-02-15 12:20:00,783.299987793,835.300048828,656.600036621
2017-02-15 12:25:00,778.46665446,839.933390299,655.400024414
2017-02-15 12:30:00,770.700012207,855.300048828,658.500030517
2017-02-15 12:35:00,761.133321126,867.00004069,653.400024414
2017-02-15 12:40:00,753.299987793,867.200073242,648.800018311
2017-02-15 12:45:00,749.066670736,866.933390299,636.066691081
2017-02-15 12:50:00,740.200012207,888.700073242,633.900024414
2017-02-15 12:55:00,739.400004069,906.866699219,633.733357747
2017-02-15 13:00:00,736.600036621,898.700073242,651.400024414
2017-02-15 13:05:00,734.933369954,894.200073242,654.200032552
2017-02-15 13:10:00,735.700012207,902.200073242,642.400024414
2017-02-15 13:15:00,732.933349609,886.666707357,638.666687012
2017-02-15 13:20:00,730.700012207,896.800048828,630.900024414
2017-02-15 13:25:00,730.000020345,896.866739909,629.666687012
2017-02-15 13:30:00,731.100006103,914.299987793,635.900024414
2017-02-15 13:35:00,729.400004069,897.200032552,644.46669515
2017-02-15 13:40:00,730.200012207,896.5,653.800018311
2017-02-15 13:45:00,727.666687012,910.800048828,657.866699219
2017-02-15 13:50:00,724.700012207,915.300048828,662.500030517
2017-02-15 13:55:00,722.733337402,908.466715495,670.533365885
2017-02-15 14:00:00,723.100036621,897.800048828,674.600006103
2017-02-15 14:05:00,724.46669515,862.133382161,680.000020345
2017-02-15 14:10:00,723.299987793,859.200073242,693.200012207
2017-02-15 14:15:00,726.066670736,854.200032552,702.400004069
2017-02-15 14:20:00,726.600036621,850.200073242,705.299987793
2017-02-15 14:25:00,725.600036621,842.266723633,714.799987793
2017-02-15 14:30:00,726.100036621,831.300048828,720.799987793
2017-02-15 14:35:00,724.600036621,823.266723633,717.333353678
2017-02-15 14:40:00,725.100036621,826.100036621,721.600036621
2017-02-15 14:45:00,724.333353678,842.533406575,729.199991862
2017-02-15 14:50:00,725.600036621,837.100036621,718.700012207
2017-02-15 14:55:00,725.600036621,834.533365885,720.266703288
2017-02-15 15:00:00,723.799987793,847.200073242,722.399993897
2017-02-15 15:05:00,723.600036621,853.600056966,725.46665446
2017-02-15 15:10:00,723.100036621,858.300048828,726.300018311
2017-02-15 15:15:00,723.266703288,842.200073242,715.799987793
2017-02-15 15:20:00,720.200012207,845.200073242,723.200012207
2017-02-15 15:25:00,719.800008138,843.533365885,724.733337402
2017-02-15 15:30:00,718.200012207,841.300048828,725.799987793
2017-02-15 15:35:00,718.000020345,833.200032552,724.400004069
2017-02-15 15:40:00,716.600036621,824.700073242,715.799987793
2017-02-15 15:45:00,716.333353678,831.866739909,717.333353678
2017-02-15 15:50:00,715.700012207,829.700073242,711.200012207
2017-02-15 15:55:00,711.000020345,822.866739909,703.333353678
2017-02-15 16:00:00,712.200012207,818.800048828,684.700012207
2017-02-15 16:05:00,712.866699219,818.800048828,685.733337402
2017-02-15 16:10:00,714.500030517,827.700073242,691.799987793
2017-02-15 16:15:00,712.266703288,832.533406575,698.666687012
2017-02-15 16:20:00,711.600036621,836.600036621,703.200012207
2017-02-15 16:25:00,713.333353678,832.600056966,697.666687012
2017-02-15 16:30:00,710.700012207,830.300048828,701.600036621
2017-02-15 16:35:00,711.333353678,826.533406575,696.933369954
2017-02-15 16:40:00,711.100036621,822.200073242,691.600036621
2017-02-15 16:45:00,711.200032552,818.266723633,684.933369954
2017-02-15 16:50:00,709.100036621,811.700073242,677.000030517
2017-02-15 16:55:00,708.933369954,810.533406575,682.266703288
2017-02-15 17:00:00,709.600036621,813.800048828,677.500030517
2017-02-15 17:05:00,711.266703288,812.666707357,675.600036621
2017-02-15 17:10:00,712.100036621,809.300048828,674.100036621
2017-02-15 17:15:00,715.000020345,804.933390299,665.533365885
2017-02-15 17:20:00,715.100036621,801.800048828,673.000030517
2017-02-15 17:25:00,716.600036621,806.600056966,675.933369954
2017-02-15 17:30:00,716.600036621,806.900024414,669.600036621
2017-02-15 17:35:00,716.600036621,798.00004069,665.533365885
2017-02-15 17:40:00,715.200012207,791.600036621,661.000030517
2017-02-15 17:45:00,714.000020345,785.600056966,651.46669515
2017-02-15 17:50:00,712.600036621,782.800048828,644.400024414
2017-02-15 17:55:00,709.600036621,777.200073242,645.733357747
2017-02-15 18:00:00,706.900024414,776.300048828,650.0
2017-02-15 18:05:00,703.400024414,771.800048828,647.666666667
2017-02-15 18:10:00,702.900024414,771.900024414,644.899993897
2017-02-15 18:15:00,694.333353678,770.200032552,647.666666667
2017-02-15 18:20:00,686.900024414,771.800048828,646.0
2017-02-15 18:25:00,679.266682943,769.466715495,645.266662598
2017-02-15 18:30:00,672.200012207,769.800048828,644.0
2017-02-15 18:35:00,667.53334554,770.800048828,642.666666667
2017-02-15 18:40:00,663.200012207,771.400024414,643.799987793
2017-02-15 18:45:00,659.933349609,777.066691081,645.0
2017-02-15 18:50:00,656.800018311,777.400024414,645.0
2017-02-15 18:55:00,650.866678874,777.133382161,645.333333333
2017-02-15 19:00:00,647.100006103,777.300048828,647.0
2017-02-15 19:05:00,643.200012207,777.466715495,647.066670736
2017-02-15 19:10:00,639.100006103,780.900024414,647.100006103
2017-02-15 19:15:00,637.066670736,778.133382161,649.866678874
2017-02-15 19:20:00,635.600006103,778.300048828,648.5
2017-02-15 19:25:00,632.0,782.200032552,651.066670736
2017-02-15 19:30:00,627.600006103,786.200012207,649.5
2017-02-15 19:35:00,626.800008138,785.866699219,651.133341471
2017-02-15 19:40:00,625.0,786.800048828,652.200012207
2017-02-15 19:45:00,622.133341471,789.533365885,651.733337402
2017-02-15 19:50:00,618.0,789.800048828,653.5
2017-02-15 19:55:00,618.133341471,791.866699219,653.066670736
2017-02-15 20:00:00,616.600006103,789.800048828,654.0
2017-02-15 20:05:00,614.133341471,794.133341471,655.400004069
2017-02-15 20:10:00,613.5,796.900024414,653.100006103
2017-02-15 20:15:00,611.333333333,794.800048828,653.333333333
2017-02-15 20:20:00,610.0,794.300048828,653.100006103
2017-02-15 20:25:00,608.400004069,796.800048828,651.733337402
2017-02-15 20:30:00,606.5,798.0,651.600006103
2017-02-15 20:35:00,608.333333333,799.133382161,651.733337402
2017-02-15 20:40:00,606.0,799.300048828,649.200012207
2017-02-15 20:45:00,605.200012207,801.933349609,651.066670736
2017-02-15 20:50:00,604.600006103,800.300048828,650.600006103
2017-02-15 20:55:00,603.333333333,802.0,649.066670736
2017-02-15 21:00:00,601.5,801.400024414,648.200012207
2017-02-15 21:05:00,602.0,799.800048828,648.666666667
2017-02-15 21:10:00,603.100006103,801.400024414,645.0
2017-02-15 21:15:00,602.666666667,800.800048828,645.333333333
2017-02-15 21:20:00,601.5,799.300048828,643.399993897
2017-02-15 21:25:00,599.866678874,801.200032552,640.266662598
2017-02-15 21:30:00,598.5,798.0,638.0
2017-02-15 21:35:00,598.333333333,800.266682943,640.0
2017-02-15 21:40:00,600.100006103,800.400024414,635.0
2017-02-15 21:45:00,598.0,798.266682943,632.666666667
2017-02-15 21:50:00,598.5,800.400024414,632.0
2017-02-15 21:55:00,597.0,792.933349609,628.933329264
2017-02-15 22:00:00,597.5,793.800048828,627.5
2017-02-15 22:05:00,597.0,789.866699219,626.0
2017-02-15 22:10:00,596.5,787.799987793,624.899993897
2017-02-15 22:15:00,596.666666667,785.800048828,622.333333333
2017-02-15 22:20:00,596.600006103,784.400024414,618.399993897
2017-02-15 22:25:00,595.333333333,784.866699219,615.333333333
2017-02-15 22:30:00,595.0,779.400024414,612.399993897
2017-02-15 22:35:00,594.666666667,776.466715495,612.46665446
2017-02-15 22:40:00,593.5,776.400024414,612.299987793
2017-02-15 22:45:00,595.133341471,775.333333333,606.533325195
2017-02-15 22:50:00,596.0,773.400024414,605.299987793
2017-02-15 22:55:00,593.199991862,770.533365885,603.866658529
2017-02-15 23:00:00,592.399993897,768.800048828,602.799987793
2017-02-15 23:05:00,595.0,763.466715495,600.799987793
2017-02-15 23:10:00,595.0,764.800048828,597.299987793
2017-02-15 23:15:00,594.466674805,761.800048828,594.46665446
2017-02-15 23:20:00,596.800018311,760.800048828,592.600036621
2017-02-15 23:25:00,594.266662598,758.800048828,591.133321126
2017-02-15 23:30:00,594.0,754.900024414,589.799987793
2017-02-15 23:35:00,593.0,752.866699219,588.46665446
2017-02-15 23:40:00,596.0,749.800048828,588.299987793
2017-02-15 23:45:00,595.333333333,750.533365885,583.799987793
2017-02-15 23:50:00,596.0,748.400024414,583.799987793
2017-02-15 23:55:00,593.666666667,745.600016276,583.066670736
2017-02-16 00:00:00,592.5,744.400024414,579.700012207
2017-02-16 00:05:00,593.0,745.666666667,578.200032552
2017-02-16 00:10:00,594.5,744.5,576.200012207
2017-02-16 00:15:00,594.333333333,739.666707357,574.199991862
2017-02-16 00:20:00,593.5,736.900024414,574.799987793
2017-02-16 00:25:00,594.333333333,736.666666667,574.066670736
2017-02-16 00:30:00,595.100006103,735.400024414,571.600036621
2017-02-16 00:35:00,594.666666667,733.666666667,569.666687012
2017-02-16 00:40:00,592.899993897,733.5,568.700012207
2017-02-16 00:45:00,592.533325195,731.333333333,567.333353678
2017-02-16 00:50:00,593.0,731.400024414,566.100036621
2017-02-16 00:55:00,591.0,731.533365885,563.400004069
2017-02-16 01:00:00,591.399993897,730.400024414,561.600036621
2017-02-16 01:05:00,590.133321126,729.666666667,559.266703288
2017-02-16 01:10:00,591.899993897,727.800048828,560.600036621
2017-02-16 01:15:00,591.199991862,726.866699219,559.266682943
2017-02-16 01:20:00,591.899993897,725.400024414,558.100036621
2017-02-16 01:25:00,593.333333333,723.200032552,555.200032552
2017-02-16 01:30:00,592.899993897,722.900024414,554.100036621
2017-02-16 01:35:00,592.333333333,720.333333333,551.133361816
2017-02-16 01:40:00,591.5,721.0,551.500030517
2017-02-16 01:45:00,594.0,719.933349609,550.066670736
2017-02-16 01:50:00,592.899993897,714.900024414,549.200012207
2017-02-16 01:55:00,592.399993897,715.100036621,547.100036621
2017-02-16 02:00:00,,,
2017-02-16 02:05:00,,,
2017-02-16 02:10:00,,,
2017-02-16 02:15:00,,,
2017-02-16 02:20:00,,,
2017-02-16 02:25:00,,,
2017-02-16 02:30:00,,,
2017-02-16 02:35:00,,,
2017-02-16 02:40:00,,,
2017-02-16 02:45:00,,,
2017-02-16 02:50:00,,,
2017-02-16 02:55:00,593.266662598,699.333333333,532.133361816
2017-02-16 03:00:00,593.5,699.0,531.100036621
2017-02-16 03:05:00,595.0,694.933349609,530.600036621
2017-02-16 03:10:00,594.0,696.800048828,529.600036621
2017-02-16 03:15:00,593.666666667,691.933349609,527.266703288
2017-02-16 03:20:00,594.0,687.799987793,524.400024414
2017-02-16 03:25:00,591.866658529,688.0,524.800028483
2017-02-16 03:30:00,592.299987793,689.5,523.100036621
2017-02-16 03:35:00,593.666666667,689.666666667,521.066691081
2017-02-16 03:40:00,595.0,689.800048828,522.600036621
2017-02-16 03:45:00,,,
2017-02-16 03:50:00,,,
2017-02-16 03:55:00,593.0,684.800048828,519.066691081
2017-02-16 04:00:00,592.899993897,679.800048828,519.400024414
2017-02-16 04:05:00,,,
2017-02-16 04:10:00,,,
2017-02-16 04:15:00,,,
2017-02-16 04:20:00,,,
2017-02-16 04:25:00,,,
2017-02-16 04:30:00,,,
2017-02-16 04:35:00,,,
2017-02-16 04:40:00,,,
2017-02-16 04:45:00,,,
2017-02-16 04:50:00,,,
2017-02-16 04:55:00,593.599995931,646.066691081,503.266703288
2017-02-16 05:00:00,592.799987793,639.300048828,498.100006103
2017-02-16 05:05:00,594.666666667,632.133341471,479.733337402
2017-02-16 05:10:00,595.399993897,622.400024414,472.100036621
2017-02-16 05:15:00,593.333333333,614.666707357,467.000020345
2017-02-16 05:20:00,594.0,606.900024414,461.100036621
2017-02-16 05:25:00,594.933329264,602.00004069,456.600036621
2017-02-16 05:30:00,593.5,594.900024414,452.500030518
2017-02-16 05:35:00,591.133321126,590.466674805,450.266703288
2017-02-16 05:40:00,590.799987793,586.900024414,448.600036621
2017-02-16 05:45:00,590.533325195,583.400024414,448.600036621
2017-02-16 05:50:00,588.899993897,582.400024414,447.000030518
2017-02-16 05:55:00,587.333333333,580.133341471,443.266703288
2017-02-16 06:00:00,588.100006103,578.5,442.799987793
2017-02-16 06:05:00,589.800008138,575.466674805,438.133361816
2017-02-16 06:10:00,592.5,572.5,434.600036621
2017-02-16 06:15:00,594.733337402,571.133341471,432.533365885
2017-02-16 06:20:00,597.200012207,566.900024414,428.500030518
2017-02-16 06:25:00,596.800008138,564.199991862,425.600036621
2017-02-16 06:30:00,598.5,561.900024414,423.000030518
2017-02-16 06:35:00,599.866678874,558.466674805,421.066691081
2017-02-16 06:40:00,602.200012207,568.400024414,419.500030518
2017-02-16 06:45:00,602.600006103,577.300048828,416.900024414
2017-02-16 06:50:00,603.300018311,573.5,415.000030518
2017-02-16 06:55:00,605.53334554,576.733357747,414.066691081
2017-02-16 07:00:00,607.700012207,576.100036621,415.400024414
2017-02-16 07:05:00,607.266682943,573.400024414,417.733357747
2017-02-16 07:10:00,608.700012207,577.5,421.400024414
2017-02-16 07:15:00,606.800008138,576.666707357,422.733357747
2017-02-16 07:20:00,608.200012207,591.300048828,422.900024414
2017-02-16 07:25:00,610.800008138,598.533406575,423.400024414
2017-02-16 07:30:00,612.299987793,600.300048828,422.900024414
2017-02-16 07:35:00,608.866678874,606.666707357,424.600016276
2017-02-16 07:40:00,610.200012207,609.800048828,432.900024414
2017-02-16 07:45:00,610.53334554,623.266723633,440.533365885
2017-02-16 07:50:00,611.700012207,645.200073242,446.000030518
2017-02-16 07:55:00,614.200012207,656.00004069,457.800028483
2017-02-16 08:00:00,611.500030517,668.900024414,471.100036621
2017-02-16 08:05:00,599.933349609,688.00004069,485.266703288
2017-02-16 08:10:00,597.700012207,701.300048828,505.299987793
2017-02-16 08:15:00,607.666687012,718.466674805,524.199991862
2017-02-16 08:20:00,613.400024414,724.800048828,544.0
2017-02-16 08:25:00,617.000020345,731.333374023,565.066670736
2017-02-16 08:30:00,619.400024414,738.800048828,579.600006103
2017-02-16 08:35:00,622.400024414,744.666707357,600.466674805
2017-02-16 08:40:00,629.500030517,747.800048828,618.400024414
2017-02-16 08:45:00,636.733357747,760.666707357,627.400024414
2017-02-16 08:50:00,642.900024414,764.800048828,638.900024414
2017-02-16 08:55:00,650.066691081,773.066691081,644.133361816
2017-02-16 09:00:00,657.400024414,762.900024414,649.100036621
2017-02-16 09:05:00,669.266682943,758.600056966,644.133361816
2017-02-16 09:10:00,678.000030517,756.900024414,643.500030517
2017-02-16 09:15:00,702.866699219,754.533406575,646.533365885
2017-02-16 09:20:00,772.299987793,754.700073242,656.500030517
2017-02-16 09:25:00,819.0,768.066691081,658.266682943
2017-02-16 09:30:00,818.0,767.200073242,667.700012207
2017-02-16 09:35:00,801.199991862,764.600056966,675.266703288
2017-02-16 09:40:00,786.899993897,766.700073242,678.500030517
2017-02-16 09:45:00,774.866658529,764.333374023,678.933369954
2017-02-16 09:50:00,764.299987793,775.700073242,678.100036621
2017-02-16 09:55:00,754.866658529,782.666707357,680.266703288
2017-02-16 10:00:00,749.799987793,792.900024414,673.600036621
2017-02-16 10:05:00,742.46665446,799.333374023,670.533365885
2017-02-16 10:10:00,736.200012207,802.800048828,672.100036621
2017-02-16 10:15:00,730.666687012,809.066731771,675.866699219
2017-02-16 10:20:00,730.100036621,827.200073242,684.500030517
2017-02-16 10:25:00,725.266703288,811.266723633,680.533365885
2017-02-16 10:30:00,723.799987793,806.900024414,683.700012207
2017-02-16 10:35:00,717.000020345,817.866739909,687.266703288
2017-02-16 10:40:00,715.700012207,813.800048828,692.799987793
2017-02-16 10:45:00,718.666687012,811.200073242,699.666687012
2017-02-16 10:50:00,721.799987793,809.800048828,702.700012207
2017-02-16 10:55:00,722.000020345,809.933390299,703.333353678
2017-02-16 11:00:00,724.200012207,804.300048828,706.700012207
2017-02-16 11:05:00,724.733337402,812.200073242,708.133321126
2017-02-16 11:10:00,723.299987793,829.700073242,708.799987793
2017-02-16 11:15:00,725.000020345,840.533406575,709.799987793
2017-02-16 11:20:00,722.700012207,835.000061035,710.899993897
2017-02-16 11:25:00,721.733337402,833.533365885,719.066670736
2017-02-16 11:30:00,720.200012207,833.800048828,722.200012207
2017-02-16 11:35:00,717.666687012,837.200073242,729.000020345
2017-02-16 11:40:00,715.100036621,836.200073242,733.0
2017-02-16 11:45:00,712.400004069,832.533406575,727.133341471
2017-02-16 11:50:00,711.900024414,828.700073242,723.899993897
2017-02-16 11:55:00,709.600036621,838.866739909,724.733337402
2017-02-16 12:00:00,708.600036621,837.400024414,730.299987793
2017-02-16 12:05:00,706.933369954,830.866739909,727.066670736
2017-02-16 12:10:00,706.000030517,822.900024414,723.600036621
2017-02-16 12:15:00,706.933369954,829.266723633,710.799987793
2017-02-16 12:20:00,709.100036621,841.200073242,704.799987793
2017-02-16 12:25:00,707.933369954,849.533406575,700.733337402
2017-02-16 12:30:00,709.000030517,853.200073242,691.600036621
2017-02-16 12:35:00,707.266703288,858.333374023,688.733337402
2017-02-16 12:40:00,704.600036621,854.700073242,684.799987793
2017-02-16 12:45:00,701.933369954,848.466715495,675.000020345
2017-02-16 12:50:00,699.600036621,844.700073242,670.600036621
2017-02-16 12:55:00,697.933369954,857.600056966,663.600036621
2017-02-16 13:00:00,695.000030517,873.800048828,656.400024414
2017-02-16 13:05:00,692.866699219,879.933390299,656.533365885
2017-02-16 13:10:00,692.600036621,895.700012207,657.700012207
2017-02-16 13:15:00,691.46669515,891.600056966,653.133361816
2017-02-16 13:20:00,690.900024414,891.200073242,655.400024414
2017-02-16 13:25:00,690.200032552,885.933390299,659.866699219
2017-02-16 13:30:00,689.000030517,883.600036621,657.600036621
2017-02-16 13:35:00,688.933369954,894.266723633,662.200032552
2017-02-16 13:40:00,687.600036621,914.300048828,670.000030517
2017-02-16 13:45:00,688.600036621,912.800048828,674.733357747
2017-02-16 13:50:00,688.600036621,906.800048828,674.700012207
2017-02-16 13:55:00,690.600036621,903.200073242,672.600036621
2017-02-16 13:55:00,689.600036621,906.200073242,677.100036621
2017-02-16 14:00:00,689.400024414,889.200073242,682.600036621
2017-02-16 14:05:00,691.066691081,873.866739909,698.533365885
2017-02-16 14:10:00,693.600036621,865.300048828,709.600006103
2017-02-16 14:15:00,696.200032552,839.933390299,717.266662598
2017-02-16 14:20:00,697.000030517,829.700073242,716.700012207
2017-02-16 14:25:00,696.933369954,824.200073242,717.000020345
2017-02-16 14:30:00,700.600006103,830.200073242,718.700012207
2017-02-16 14:35:00,703.666687012,829.933390299,722.199991862
2017-02-16 14:40:00,703.600036621,829.700073242,730.899993897
2017-02-16 14:45:00,703.933369954,830.866739909,725.599995931
2017-02-16 14:50:00,707.100036621,828.900024414,726.200012207
2017-02-16 14:55:00,707.933369954,826.800048828,737.46665446
2017-02-16 15:00:00,707.500030517,822.600036621,744.299987793
2017-02-16 15:05:00,704.200032552,820.00004069,735.400004069
2017-02-16 15:10:00,703.600036621,814.800048828,735.399993897
2017-02-16 15:15:00,704.733357747,816.866739909,734.266662598
2017-02-16 15:20:00,703.100036621,820.700073242,735.299987793
2017-02-16 15:25:00,704.46669515,822.800048828,738.199991862
2017-02-16 15:30:00,703.600036621,817.900024414,739.799987793
2017-02-16 15:35:00,701.933369954,814.600056966,742.933329264
2017-02-16 15:40:00,699.700012207,813.800048828,745.799987793
2017-02-16 15:45:00,700.200032552,812.666707357,741.466674805
2017-02-16 15:50:00,700.000030517,819.300048828,736.299987793
2017-02-16 15:55:00,700.600036621,832.133382161,741.666666667
2017-02-16 16:00:00,702.500030517,830.700073242,756.0
2017-02-16 16:05:00,701.600036621,843.200073242,770.0
2017-02-16 16:10:00,701.600036621,848.700073242,772.0
2017-02-16 16:15:00,704.800028483,843.00004069,773.733337402
2017-02-16 16:20:00,705.100036621,841.800048828,760.600006103
2017-02-16 16:25:00,707.200032552,845.266723633,769.266662598
2017-02-16 16:30:00,708.500030517,837.800048828,771.300018311
2017-02-16 16:35:00,712.266703288,835.600056966,766.666666667
2017-02-16 16:40:00,710.600036621,822.700073242,767.5
2017-02-16 16:45:00,708.933369954,820.600056966,759.666666667
2017-02-16 16:50:00,706.000030517,829.200073242,761.0
2017-02-16 16:55:00,704.933369954,826.666707357,745.599995931
2017-02-16 17:00:00,703.000030517,821.200073242,749.899993897
2017-02-16 17:05:00,700.933369954,821.200073242,749.533325195
2017-02-16 17:10:00,699.500030517,825.100036621,735.299987793
2017-02-16 17:15:00,698.333353678,813.200073242,724.733337402
2017-02-16 17:20:00,696.600006103,798.200073242,712.200012207
2017-02-16 17:25:00,692.133361816,789.933390299,707.400004069
2017-02-16 17:30:00,689.400024414,784.700073242,690.600036621
2017-02-16 17:35:00,687.133361816,772.666707357,679.933369954
2017-02-16 17:40:00,685.500030517,763.700073242,681.100036621
2017-02-16 17:45:00,684.733357747,756.933390299,674.933369954
2017-02-16 17:50:00,682.400024414,750.700012207,660.700012207
2017-02-16 17:55:00,678.933369954,746.266723633,651.800028483
2017-02-16 18:00:00,676.800018311,740.200012207,638.5
2017-02-16 18:05:00,674.53334554,735.466715495,634.0
2017-02-16 18:10:00,669.800018311,736.800048828,633.100006103
2017-02-16 18:15:00,666.53334554,732.600016276,631.599995931
2017-02-16 18:20:00,663.200012207,732.300048828,626.899993897
2017-02-16 18:25:00,659.200012207,731.466715495,625.333333333
2017-02-16 18:30:00,652.800018311,732.800048828,624.399993897
2017-02-16 18:35:00,648.400004069,735.200032552,622.266662598
2017-02-16 18:40:00,643.700012207,731.800048828,624.899993897
2017-02-16 18:45:00,640.0,732.200032552,624.266662598
2017-02-16 18:50:00,636.200012207,731.5,622.0
2017-02-16 18:55:00,633.133341471,731.200032552,623.599995931
2017-02-16 19:00:00,629.600006103,733.900024414,624.5
2017-02-16 19:05:00,628.200012207,730.933349609,623.0
2017-02-16 19:10:00,625.0,729.900024414,623.899993897
2017-02-16 19:15:00,622.53334554,731.200032552,621.933329264
2017-02-16 19:20:00,618.200012207,731.800048828,621.399993897
2017-02-16 19:25:00,617.0,731.0,622.666666667
2017-02-16 19:30:00,616.5,728.900024414,620.5
2017-02-16 19:35:00,613.666666667,731.600016276,618.266662598
2017-02-16 19:40:00,613.0,730.5,619.299987793
2017-02-16 19:45:00,611.666666667,731.266682943,617.266662598
2017-02-16 19:50:00,608.5,734.900024414,617.0
2017-02-16 19:55:00,607.066670736,734.866699219,616.0
2017-02-16 20:00:00,606.800018311,736.900024414,615.0
2017-02-16 20:05:00,606.666666667,736.466715495,616.0
2017-02-16 20:10:00,605.200012207,735.300048828,614.5
2017-02-16 20:15:00,604.800008138,736.133382161,613.866658529
2017-02-16 20:20:00,602.5,737.800048828,613.5
2017-02-16 20:25:00,602.666666667,739.800008138,614.599995931
2017-02-16 20:30:00,601.0,741.300048828,614.299987793
2017-02-16 20:35:00,600.666666667,741.800048828,613.533325195
2017-02-16 20:40:00,600.5,742.300048828,613.899993897
2017-02-16 20:45:00,600.599995931,743.466715495,614.599995931
2017-02-16 20:50:00,599.5,740.900024414,612.799987793
2017-02-16 20:55:00,600.599995931,741.133382161,612.066670736
2017-02-16 21:00:00,599.0,743.900024414,613.299987793
2017-02-16 21:05:00,599.599995931,743.866699219,611.46665446
