,Zones,Value,Occupancy Type,Unit
1786,Zone 2,879.166666667,Working Hours,CO2 [ppm]
1787,Zone 2,882.777777778,Working Hours,CO2 [ppm]
1788,Zone 2,888.0,Working Hours,CO2 [ppm]
1789,Zone 2,892.444444444,Working Hours,CO2 [ppm]
1790,Zone 2,884.333333333,Working Hours,CO2 [ppm]
1791,Zone 2,864.666666667,Working Hours,CO2 [ppm]
1792,Zone 2,845.166666667,Working Hours,CO2 [ppm]
1793,Zone 2,830.777777778,Working Hours,CO2 [ppm]
1794,Zone 2,820.333333333,Working Hours,CO2 [ppm]
1795,Zone 2,804.777777778,Working Hours,CO2 [ppm]
1796,Zone 2,783.333333333,Working Hours,CO2 [ppm]
1797,Zone 2,772.0,Working Hours,CO2 [ppm]
1798,Zone 2,763.666666667,Working Hours,CO2 [ppm]
1799,Zone 2,754.777777778,Working Hours,CO2 [ppm]
1800,Zone 2,750.5,Working Hours,CO2 [ppm]
1801,Zone 2,748.0,Working Hours,CO2 [ppm]
1802,Zone 2,745.666666667,Working Hours,CO2 [ppm]
1781,Zone 2,870.888888889,Working Hours,CO2 [ppm]
1780,Zone 2,867.0,Working Hours,CO2 [ppm]
1852,Zone 2,924.111111111,Working Hours,CO2 [ppm]
1783,Zone 2,871.222222222,Working Hours,CO2 [ppm]
1806,Zone 2,726.333333333,Working Hours,CO2 [ppm]
1832,Zone 2,798.333333333,Working Hours,CO2 [ppm]
1809,Zone 2,724.0,Working Hours,CO2 [ppm]
1810,Zone 2,723.833333333,Working Hours,CO2 [ppm]
1811,Zone 2,724.333333333,Working Hours,CO2 [ppm]
1812,Zone 2,727.166666667,Working Hours,CO2 [ppm]
1813,Zone 2,724.777777778,Working Hours,CO2 [ppm]
1814,Zone 2,730.0,Working Hours,CO2 [ppm]
1815,Zone 2,734.666666667,Working Hours,CO2 [ppm]
1817,Zone 2,739.0,Working Hours,CO2 [ppm]
1827,Zone 2,779.0,Working Hours,CO2 [ppm]
1808,Zone 2,723.5,Working Hours,CO2 [ppm]
1818,Zone 2,733.666666667,Working Hours,CO2 [ppm]
1820,Zone 2,745.0,Working Hours,CO2 [ppm]
1821,Zone 2,741.111111111,Working Hours,CO2 [ppm]
1822,Zone 2,743.833333333,Working Hours,CO2 [ppm]
1823,Zone 2,747.888888889,Working Hours,CO2 [ppm]
1824,Zone 2,746.666666667,Working Hours,CO2 [ppm]
1825,Zone 2,758.0,Working Hours,CO2 [ppm]
1826,Zone 2,775.0,Working Hours,CO2 [ppm]
1566,Zone 2,807.166666667,Working Hours,CO2 [ppm]
1688,Zone 2,775.444444444,Working Hours,CO2 [ppm]
1819,Zone 2,739.666666667,Working Hours,CO2 [ppm]
1807,Zone 2,727.0,Working Hours,CO2 [ppm]
1816,Zone 2,734.666666667,Working Hours,CO2 [ppm]
1828,Zone 2,787.166666667,Working Hours,CO2 [ppm]
1833,Zone 2,795.555555556,Working Hours,CO2 [ppm]
1834,Zone 2,788.333333333,Working Hours,CO2 [ppm]
1835,Zone 2,784.0,Working Hours,CO2 [ppm]
1836,Zone 2,783.5,Working Hours,CO2 [ppm]
1837,Zone 2,785.666666667,Working Hours,CO2 [ppm]
1838,Zone 2,781.833333333,Working Hours,CO2 [ppm]
1839,Zone 2,771.555555556,Working Hours,CO2 [ppm]
1840,Zone 2,778.333333333,Working Hours,CO2 [ppm]
1841,Zone 2,780.444444444,Working Hours,CO2 [ppm]
1842,Zone 2,778.333333333,Working Hours,CO2 [ppm]
1843,Zone 2,774.888888889,Working Hours,CO2 [ppm]
1844,Zone 2,776.333333333,Working Hours,CO2 [ppm]
1845,Zone 2,775.222222222,Working Hours,CO2 [ppm]
1846,Zone 2,780.333333333,Working Hours,CO2 [ppm]
1847,Zone 2,780.444444444,Working Hours,CO2 [ppm]
1848,Zone 2,777.0,Working Hours,CO2 [ppm]
1849,Zone 2,828.666666667,Working Hours,CO2 [ppm]
1850,Zone 2,863.222222222,Working Hours,CO2 [ppm]
1851,Zone 2,905.666666667,Working Hours,CO2 [ppm]
1830,Zone 2,791.5,Working Hours,CO2 [ppm]
1829,Zone 2,789.444444445,Working Hours,CO2 [ppm]
1831,Zone 2,792.777777778,Working Hours,CO2 [ppm]
1882,Zone 2,858.666666667,Working Hours,CO2 [ppm]
1782,Zone 2,872.0,Working Hours,CO2 [ppm]
1853,Zone 2,920.666666667,Working Hours,CO2 [ppm]
1859,Zone 2,872.0,Working Hours,CO2 [ppm]
1860,Zone 2,862.333333333,Working Hours,CO2 [ppm]
1861,Zone 2,861.5,Working Hours,CO2 [ppm]
1862,Zone 2,862.222222222,Working Hours,CO2 [ppm]
1863,Zone 2,858.0,Working Hours,CO2 [ppm]
1864,Zone 2,850.888888889,Working Hours,CO2 [ppm]
1865,Zone 2,840.333333333,Working Hours,CO2 [ppm]
1866,Zone 2,831.888888889,Working Hours,CO2 [ppm]
1867,Zone 2,836.166666667,Working Hours,CO2 [ppm]
1858,Zone 2,878.777777778,Working Hours,CO2 [ppm]
1868,Zone 2,840.444444444,Working Hours,CO2 [ppm]
1870,Zone 2,840.555555556,Working Hours,CO2 [ppm]
1871,Zone 2,829.333333333,Working Hours,CO2 [ppm]
1872,Zone 2,828.777777778,Working Hours,CO2 [ppm]
1873,Zone 2,826.833333333,Working Hours,CO2 [ppm]
1874,Zone 2,826.888888889,Working Hours,CO2 [ppm]
1875,Zone 2,829.666666667,Working Hours,CO2 [ppm]
1876,Zone 2,835.555555556,Working Hours,CO2 [ppm]
1902,Zone 2,709.222222222,Working Hours,CO2 [ppm]
1903,Zone 2,736.166666667,Working Hours,CO2 [ppm]
1869,Zone 2,844.333333333,Working Hours,CO2 [ppm]
1857,Zone 2,883.666666667,Working Hours,CO2 [ppm]
1856,Zone 2,889.555555556,Working Hours,CO2 [ppm]
1877,Zone 2,841.833333333,Working Hours,CO2 [ppm]
1884,Zone 2,865.222222222,Working Hours,CO2 [ppm]
1885,Zone 2,866.333333333,Working Hours,CO2 [ppm]
1886,Zone 2,852.222222222,Working Hours,CO2 [ppm]
1887,Zone 2,835.5,Working Hours,CO2 [ppm]
1888,Zone 2,819.0,Working Hours,CO2 [ppm]
1889,Zone 2,801.666666667,Working Hours,CO2 [ppm]
1890,Zone 2,786.555555555,Working Hours,CO2 [ppm]
1891,Zone 2,772.166666667,Working Hours,CO2 [ppm]
1892,Zone 2,759.222222222,Working Hours,CO2 [ppm]
1893,Zone 2,751.833333333,Working Hours,CO2 [ppm]
1894,Zone 2,742.444444445,Working Hours,CO2 [ppm]
1895,Zone 2,733.0,Working Hours,CO2 [ppm]
1896,Zone 2,725.888888889,Working Hours,CO2 [ppm]
1897,Zone 2,716.333333333,Working Hours,CO2 [ppm]
1898,Zone 2,712.111111111,Working Hours,CO2 [ppm]
1899,Zone 2,707.333333333,Working Hours,CO2 [ppm]
1900,Zone 2,705.222222222,Working Hours,CO2 [ppm]
1901,Zone 2,702.0,Working Hours,CO2 [ppm]
1880,Zone 2,848.444444445,Working Hours,CO2 [ppm]
1878,Zone 2,847.0,Working Hours,CO2 [ppm]
1756,Zone 2,787.5,Working Hours,CO2 [ppm]
1904,Zone 2,766.0,Working Hours,CO2 [ppm]
1804,Zone 2,729.666666667,Working Hours,CO2 [ppm]
1905,Zone 2,788.666666667,Working Hours,CO2 [ppm]
1931,Zone 2,893.166666667,Working Hours,CO2 [ppm]
1908,Zone 2,827.444444444,Working Hours,CO2 [ppm]
1909,Zone 2,827.333333333,Working Hours,CO2 [ppm]
1910,Zone 2,819.888888889,Working Hours,CO2 [ppm]
1911,Zone 2,815.833333333,Working Hours,CO2 [ppm]
1912,Zone 2,810.0,Working Hours,CO2 [ppm]
1913,Zone 2,805.833333333,Working Hours,CO2 [ppm]
1914,Zone 2,806.666666667,Working Hours,CO2 [ppm]
1916,Zone 2,833.111111111,Working Hours,CO2 [ppm]
1926,Zone 2,900.444444444,Working Hours,CO2 [ppm]
1907,Zone 2,824.555555556,Working Hours,CO2 [ppm]
1917,Zone 2,853.0,Working Hours,CO2 [ppm]
1919,Zone 2,892.333333333,Working Hours,CO2 [ppm]
1920,Zone 2,897.444444444,Working Hours,CO2 [ppm]
1921,Zone 2,898.0,Working Hours,CO2 [ppm]
1922,Zone 2,899.888888889,Working Hours,CO2 [ppm]
1923,Zone 2,896.833333333,Working Hours,CO2 [ppm]
1924,Zone 2,886.444444445,Working Hours,CO2 [ppm]
1925,Zone 2,893.666666667,Working Hours,CO2 [ppm]
1855,Zone 2,908.833333333,Working Hours,CO2 [ppm]
1854,Zone 2,921.111111111,Working Hours,CO2 [ppm]
1918,Zone 2,874.333333333,Working Hours,CO2 [ppm]
1906,Zone 2,807.222222222,Working Hours,CO2 [ppm]
1915,Zone 2,815.833333333,Working Hours,CO2 [ppm]
1927,Zone 2,905.166666667,Working Hours,CO2 [ppm]
1932,Zone 2,872.777777778,Working Hours,CO2 [ppm]
1933,Zone 2,850.0,Working Hours,CO2 [ppm]
1934,Zone 2,828.888888889,Working Hours,CO2 [ppm]
1935,Zone 2,830.5,Working Hours,CO2 [ppm]
1936,Zone 2,840.0,Working Hours,CO2 [ppm]
1937,Zone 2,845.0,Working Hours,CO2 [ppm]
1938,Zone 2,849.222222222,Working Hours,CO2 [ppm]
1939,Zone 2,850.833333333,Working Hours,CO2 [ppm]
1940,Zone 2,851.0,Working Hours,CO2 [ppm]
1941,Zone 2,848.833333333,Working Hours,CO2 [ppm]
1942,Zone 2,847.777777778,Working Hours,CO2 [ppm]
1943,Zone 2,846.333333333,Working Hours,CO2 [ppm]
1944,Zone 2,843.0,Working Hours,CO2 [ppm]
1945,Zone 2,840.666666667,Working Hours,CO2 [ppm]
1946,Zone 2,805.166666667,Working Hours,CO2 [ppm]
1947,Zone 2,813.666666667,Working Hours,CO2 [ppm]
1948,Zone 2,828.0,Working Hours,CO2 [ppm]
1949,Zone 2,831.444444444,Working Hours,CO2 [ppm]
1950,Zone 2,826.333333333,Working Hours,CO2 [ppm]
1929,Zone 2,907.333333333,Working Hours,CO2 [ppm]
1928,Zone 2,910.444444445,Working Hours,CO2 [ppm]
1930,Zone 2,902.555555555,Working Hours,CO2 [ppm]
1687,Zone 2,764.666666667,Working Hours,CO2 [ppm]
2271,Zone 2,811.166666667,Working Hours,CO2 [ppm]
1685,Zone 2,763.333333333,Working Hours,CO2 [ppm]
2145,Zone 2,761.333333333,Working Hours,CO2 [ppm]
1956,Zone 2,836.833333333,Working Hours,CO2 [ppm]
1957,Zone 2,830.777777778,Working Hours,CO2 [ppm]
1958,Zone 2,839.166666667,Working Hours,CO2 [ppm]
1959,Zone 2,843.111111111,Working Hours,CO2 [ppm]
1960,Zone 2,849.5,Working Hours,CO2 [ppm]
1961,Zone 2,853.666666667,Working Hours,CO2 [ppm]
1962,Zone 2,863.666666667,Working Hours,CO2 [ppm]
1964,Zone 2,880.333333333,Working Hours,CO2 [ppm]
1955,Zone 2,850.0,Working Hours,CO2 [ppm]
1974,Zone 2,876.166666667,Working Hours,CO2 [ppm]
1966,Zone 2,893.166666667,Working Hours,CO2 [ppm]
1967,Zone 2,904.333333333,Working Hours,CO2 [ppm]
1968,Zone 2,907.5,Working Hours,CO2 [ppm]
1969,Zone 2,895.888888889,Working Hours,CO2 [ppm]
1970,Zone 2,881.5,Working Hours,CO2 [ppm]
1971,Zone 2,868.0,Working Hours,CO2 [ppm]
1972,Zone 2,865.666666667,Working Hours,CO2 [ppm]
1973,Zone 2,872.111111111,Working Hours,CO2 [ppm]
1999,Zone 2,908.777777778,Working Hours,CO2 [ppm]
1965,Zone 2,886.333333334,Working Hours,CO2 [ppm]
2000,Zone 2,912.833333333,Working Hours,CO2 [ppm]
1963,Zone 2,871.0,Working Hours,CO2 [ppm]
1976,Zone 2,859.5,Working Hours,CO2 [ppm]
1980,Zone 2,893.166666667,Working Hours,CO2 [ppm]
1981,Zone 2,910.444444445,Working Hours,CO2 [ppm]
1982,Zone 2,917.166666667,Working Hours,CO2 [ppm]
1983,Zone 2,904.777777778,Working Hours,CO2 [ppm]
1984,Zone 2,886.0,Working Hours,CO2 [ppm]
1985,Zone 2,867.777777778,Working Hours,CO2 [ppm]
1986,Zone 2,847.833333333,Working Hours,CO2 [ppm]
1987,Zone 2,831.0,Working Hours,CO2 [ppm]
1988,Zone 2,816.333333333,Working Hours,CO2 [ppm]
1975,Zone 2,872.555555555,Working Hours,CO2 [ppm]
1989,Zone 2,801.111111111,Working Hours,CO2 [ppm]
1991,Zone 2,817.333333333,Working Hours,CO2 [ppm]
1992,Zone 2,840.0,Working Hours,CO2 [ppm]
1993,Zone 2,860.555555556,Working Hours,CO2 [ppm]
1994,Zone 2,875.333333333,Working Hours,CO2 [ppm]
1995,Zone 2,887.0,Working Hours,CO2 [ppm]
1996,Zone 2,892.333333333,Working Hours,CO2 [ppm]
1997,Zone 2,897.0,Working Hours,CO2 [ppm]
1998,Zone 2,904.5,Working Hours,CO2 [ppm]
1977,Zone 2,861.888888889,Working Hours,CO2 [ppm]
1990,Zone 2,796.833333333,Working Hours,CO2 [ppm]
2001,Zone 2,913.0,Working Hours,CO2 [ppm]
2037,Zone 2,981.999999998,Working Hours,CO2 [ppm]
2028,Zone 2,1010.0,Working Hours,CO2 [ppm]
2006,Zone 2,938.5,Working Hours,CO2 [ppm]
2007,Zone 2,947.333333336,Working Hours,CO2 [ppm]
2008,Zone 2,956.333333333,Working Hours,CO2 [ppm]
2009,Zone 2,958.777777777,Working Hours,CO2 [ppm]
2010,Zone 2,962.666666667,Working Hours,CO2 [ppm]
2011,Zone 2,962.555555556,Working Hours,CO2 [ppm]
2012,Zone 2,966.166666667,Working Hours,CO2 [ppm]
2014,Zone 2,962.166666667,Working Hours,CO2 [ppm]
2024,Zone 2,993.666666667,Working Hours,CO2 [ppm]
2005,Zone 2,936.666666666,Working Hours,CO2 [ppm]
2015,Zone 2,965.444444446,Working Hours,CO2 [ppm]
2017,Zone 2,965.111111112,Working Hours,CO2 [ppm]
2018,Zone 2,966.833333333,Working Hours,CO2 [ppm]
2019,Zone 2,974.555555556,Working Hours,CO2 [ppm]
2020,Zone 2,981.333333333,Working Hours,CO2 [ppm]
2021,Zone 2,989.111111111,Working Hours,CO2 [ppm]
2022,Zone 2,986.333333333,Working Hours,CO2 [ppm]
2023,Zone 2,990.88888889,Working Hours,CO2 [ppm]
2144,Zone 2,756.444444444,Working Hours,CO2 [ppm]
2241,Zone 2,766.0,Working Hours,CO2 [ppm]
2016,Zone 2,965.0,Working Hours,CO2 [ppm]
2004,Zone 2,930.5,Working Hours,CO2 [ppm]
2013,Zone 2,961.222222224,Working Hours,CO2 [ppm]
2002,Zone 2,914.333333333,Working Hours,CO2 [ppm]
2029,Zone 2,1004.22222222,Working Hours,CO2 [ppm]
2030,Zone 2,992.666666667,Working Hours,CO2 [ppm]
2031,Zone 2,977.000000001,Working Hours,CO2 [ppm]
2032,Zone 2,965.166666667,Working Hours,CO2 [ppm]
2033,Zone 2,966.888888887,Working Hours,CO2 [ppm]
2034,Zone 2,972.666666667,Working Hours,CO2 [ppm]
2035,Zone 2,980.888888888,Working Hours,CO2 [ppm]
2036,Zone 2,990.333333333,Working Hours,CO2 [ppm]
2038,Zone 2,971.333333333,Working Hours,CO2 [ppm]
2026,Zone 2,997.333333333,Working Hours,CO2 [ppm]
2039,Zone 2,973.666666666,Working Hours,CO2 [ppm]
2040,Zone 2,972.666666667,Working Hours,CO2 [ppm]
2041,Zone 2,966.222222223,Working Hours,CO2 [ppm]
2042,Zone 2,969.166666667,Working Hours,CO2 [ppm]
2043,Zone 2,704.0,Working Hours,CO2 [ppm]
2044,Zone 2,706.333333334,Working Hours,CO2 [ppm]
2045,Zone 2,716.0,Working Hours,CO2 [ppm]
2046,Zone 2,723.333333333,Working Hours,CO2 [ppm]
2047,Zone 2,726.166666667,Working Hours,CO2 [ppm]
2027,Zone 2,1005.66666667,Working Hours,CO2 [ppm]
2025,Zone 2,994.555555553,Working Hours,CO2 [ppm]
1979,Zone 2,875.0,Working Hours,CO2 [ppm]
1978,Zone 2,864.5,Working Hours,CO2 [ppm]
2048,Zone 2,731.555555555,Working Hours,CO2 [ppm]
2049,Zone 2,736.666666667,Working Hours,CO2 [ppm]
2053,Zone 2,747.666666667,Working Hours,CO2 [ppm]
2054,Zone 2,745.333333333,Working Hours,CO2 [ppm]
2055,Zone 2,742.5,Working Hours,CO2 [ppm]
2056,Zone 2,740.0,Working Hours,CO2 [ppm]
2057,Zone 2,752.666666667,Working Hours,CO2 [ppm]
2058,Zone 2,763.666666667,Working Hours,CO2 [ppm]
2059,Zone 2,775.166666667,Working Hours,CO2 [ppm]
2060,Zone 2,782.111111111,Working Hours,CO2 [ppm]
2061,Zone 2,785.833333333,Working Hours,CO2 [ppm]
2052,Zone 2,744.555555555,Working Hours,CO2 [ppm]
2062,Zone 2,793.333333333,Working Hours,CO2 [ppm]
2064,Zone 2,801.666666667,Working Hours,CO2 [ppm]
2096,Zone 2,753.777777778,Working Hours,CO2 [ppm]
2066,Zone 2,814.333333333,Working Hours,CO2 [ppm]
2067,Zone 2,817.5,Working Hours,CO2 [ppm]
2068,Zone 2,823.666666667,Working Hours,CO2 [ppm]
2069,Zone 2,838.5,Working Hours,CO2 [ppm]
2070,Zone 2,842.777777778,Working Hours,CO2 [ppm]
2072,Zone 2,836.333333333,Working Hours,CO2 [ppm]
2065,Zone 2,806.333333333,Working Hours,CO2 [ppm]
2063,Zone 2,798.833333333,Working Hours,CO2 [ppm]
2051,Zone 2,741.0,Working Hours,CO2 [ppm]
2073,Zone 2,832.5,Working Hours,CO2 [ppm]
2074,Zone 2,826.333333333,Working Hours,CO2 [ppm]
2076,Zone 2,818.666666667,Working Hours,CO2 [ppm]
2077,Zone 2,814.666666667,Working Hours,CO2 [ppm]
2078,Zone 2,815.555555556,Working Hours,CO2 [ppm]
2079,Zone 2,817.333333333,Working Hours,CO2 [ppm]
2080,Zone 2,819.666666667,Working Hours,CO2 [ppm]
2081,Zone 2,822.166666667,Working Hours,CO2 [ppm]
2082,Zone 2,822.888888889,Working Hours,CO2 [ppm]
2083,Zone 2,819.833333333,Working Hours,CO2 [ppm]
2086,Zone 2,816.0,Working Hours,CO2 [ppm]
2085,Zone 2,816.666666667,Working Hours,CO2 [ppm]
2095,Zone 2,756.166666667,Working Hours,CO2 [ppm]
2087,Zone 2,812.5,Working Hours,CO2 [ppm]
2075,Zone 2,821.666666667,Working Hours,CO2 [ppm]
2089,Zone 2,825.166666667,Working Hours,CO2 [ppm]
2090,Zone 2,826.333333333,Working Hours,CO2 [ppm]
2091,Zone 2,822.166666667,Working Hours,CO2 [ppm]
2092,Zone 2,802.444444444,Working Hours,CO2 [ppm]
2093,Zone 2,783.333333333,Working Hours,CO2 [ppm]
2094,Zone 2,765.222222222,Working Hours,CO2 [ppm]
2088,Zone 2,819.0,Working Hours,CO2 [ppm]
2071,Zone 2,841.0,Working Hours,CO2 [ppm]
2106,Zone 2,789.777777778,Working Hours,CO2 [ppm]
2146,Zone 2,767.444444445,Working Hours,CO2 [ppm]
2097,Zone 2,754.333333333,Working Hours,CO2 [ppm]
2125,Zone 2,873.5,Working Hours,CO2 [ppm]
2101,Zone 2,759.666666667,Working Hours,CO2 [ppm]
2102,Zone 2,765.333333333,Working Hours,CO2 [ppm]
2103,Zone 2,768.0,Working Hours,CO2 [ppm]
2104,Zone 2,772.111111111,Working Hours,CO2 [ppm]
2105,Zone 2,779.833333333,Working Hours,CO2 [ppm]
2107,Zone 2,799.333333333,Working Hours,CO2 [ppm]
2108,Zone 2,804.777777778,Working Hours,CO2 [ppm]
2110,Zone 2,816.666666667,Working Hours,CO2 [ppm]
2121,Zone 2,873.166666667,Working Hours,CO2 [ppm]
2100,Zone 2,755.222222222,Working Hours,CO2 [ppm]
2111,Zone 2,820.0,Working Hours,CO2 [ppm]
2113,Zone 2,828.5,Working Hours,CO2 [ppm]
2114,Zone 2,831.666666667,Working Hours,CO2 [ppm]
2115,Zone 2,837.666666667,Working Hours,CO2 [ppm]
2116,Zone 2,840.666666667,Working Hours,CO2 [ppm]
2117,Zone 2,842.5,Working Hours,CO2 [ppm]
2118,Zone 2,847.888888889,Working Hours,CO2 [ppm]
2120,Zone 2,864.666666667,Working Hours,CO2 [ppm]
2119,Zone 2,852.833333333,Working Hours,CO2 [ppm]
2003,Zone 2,921.222222222,Working Hours,CO2 [ppm]
2112,Zone 2,825.222222222,Working Hours,CO2 [ppm]
2099,Zone 2,752.666666667,Working Hours,CO2 [ppm]
2109,Zone 2,810.0,Working Hours,CO2 [ppm]
2098,Zone 2,756.0,Working Hours,CO2 [ppm]
2126,Zone 2,872.333333333,Working Hours,CO2 [ppm]
2127,Zone 2,870.333333333,Working Hours,CO2 [ppm]
2128,Zone 2,869.222222222,Working Hours,CO2 [ppm]
2129,Zone 2,869.0,Working Hours,CO2 [ppm]
2130,Zone 2,867.111111111,Working Hours,CO2 [ppm]
2131,Zone 2,870.833333333,Working Hours,CO2 [ppm]
2132,Zone 2,869.222222222,Working Hours,CO2 [ppm]
2133,Zone 2,870.333333333,Working Hours,CO2 [ppm]
2135,Zone 2,866.833333333,Working Hours,CO2 [ppm]
2123,Zone 2,876.666666667,Working Hours,CO2 [ppm]
2136,Zone 2,866.333333333,Working Hours,CO2 [ppm]
2137,Zone 2,866.666666667,Working Hours,CO2 [ppm]
2138,Zone 2,871.0,Working Hours,CO2 [ppm]
2139,Zone 2,870.111111111,Working Hours,CO2 [ppm]
2140,Zone 2,869.0,Working Hours,CO2 [ppm]
2141,Zone 2,721.5,Working Hours,CO2 [ppm]
2142,Zone 2,725.444444444,Working Hours,CO2 [ppm]
2050,Zone 2,735.888888889,Working Hours,CO2 [ppm]
2143,Zone 2,746.333333333,Working Hours,CO2 [ppm]
2124,Zone 2,871.777777778,Working Hours,CO2 [ppm]
2122,Zone 2,874.0,Working Hours,CO2 [ppm]
2134,Zone 2,868.333333333,Working Hours,CO2 [ppm]
2147,Zone 2,771.166666667,Working Hours,CO2 [ppm]
2269,Zone 2,815.333333333,Working Hours,CO2 [ppm]
2270,Zone 2,813.444444445,Working Hours,CO2 [ppm]
2153,Zone 2,762.166666667,Working Hours,CO2 [ppm]
2154,Zone 2,758.222222222,Working Hours,CO2 [ppm]
2155,Zone 2,762.333333333,Working Hours,CO2 [ppm]
2156,Zone 2,770.444444445,Working Hours,CO2 [ppm]
2158,Zone 2,787.666666667,Working Hours,CO2 [ppm]
2168,Zone 2,824.111111111,Working Hours,CO2 [ppm]
2159,Zone 2,787.5,Working Hours,CO2 [ppm]
2160,Zone 2,790.222222222,Working Hours,CO2 [ppm]
2161,Zone 2,797.5,Working Hours,CO2 [ppm]
2152,Zone 2,769.555555556,Working Hours,CO2 [ppm]
2162,Zone 2,802.888888889,Working Hours,CO2 [ppm]
2164,Zone 2,812.777777778,Working Hours,CO2 [ppm]
2165,Zone 2,813.5,Working Hours,CO2 [ppm]
2166,Zone 2,816.777777778,Working Hours,CO2 [ppm]
2167,Zone 2,824.666666667,Working Hours,CO2 [ppm]
2192,Zone 2,739.444444444,Working Hours,CO2 [ppm]
2194,Zone 2,749.777777778,Working Hours,CO2 [ppm]
2240,Zone 2,762.555555555,Working Hours,CO2 [ppm]
2229,Zone 2,874.5,Working Hours,CO2 [ppm]
2220,Zone 2,877.888888889,Working Hours,CO2 [ppm]
2163,Zone 2,809.333333333,Working Hours,CO2 [ppm]
2151,Zone 2,775.333333333,Working Hours,CO2 [ppm]
2150,Zone 2,773.0,Working Hours,CO2 [ppm]
2149,Zone 2,769.166666667,Working Hours,CO2 [ppm]
2176,Zone 2,850.111111111,Working Hours,CO2 [ppm]
2177,Zone 2,855.166666667,Working Hours,CO2 [ppm]
2178,Zone 2,845.777777778,Working Hours,CO2 [ppm]
2179,Zone 2,837.666666667,Working Hours,CO2 [ppm]
2180,Zone 2,839.555555555,Working Hours,CO2 [ppm]
2182,Zone 2,866.888888889,Working Hours,CO2 [ppm]
2170,Zone 2,825.777777778,Working Hours,CO2 [ppm]
2183,Zone 2,872.833333333,Working Hours,CO2 [ppm]
2184,Zone 2,857.555555556,Working Hours,CO2 [ppm]
2185,Zone 2,839.666666667,Working Hours,CO2 [ppm]
2186,Zone 2,820.555555555,Working Hours,CO2 [ppm]
2187,Zone 2,802.0,Working Hours,CO2 [ppm]
2188,Zone 2,784.0,Working Hours,CO2 [ppm]
2189,Zone 2,770.833333333,Working Hours,CO2 [ppm]
2190,Zone 2,760.333333333,Working Hours,CO2 [ppm]
2191,Zone 2,748.0,Working Hours,CO2 [ppm]
2171,Zone 2,826.666666667,Working Hours,CO2 [ppm]
2169,Zone 2,826.0,Working Hours,CO2 [ppm]
2193,Zone 2,742.166666667,Working Hours,CO2 [ppm]
2157,Zone 2,785.666666667,Working Hours,CO2 [ppm]
2148,Zone 2,767.666666667,Working Hours,CO2 [ppm]
2221,Zone 2,877.0,Working Hours,CO2 [ppm]
2175,Zone 2,836.166666667,Working Hours,CO2 [ppm]
2222,Zone 2,877.666666667,Working Hours,CO2 [ppm]
2224,Zone 2,876.666666667,Working Hours,CO2 [ppm]
2202,Zone 2,797.555555555,Working Hours,CO2 [ppm]
2203,Zone 2,803.666666667,Working Hours,CO2 [ppm]
2204,Zone 2,808.222222222,Working Hours,CO2 [ppm]
2206,Zone 2,807.666666667,Working Hours,CO2 [ppm]
2216,Zone 2,862.444444444,Working Hours,CO2 [ppm]
2207,Zone 2,805.833333333,Working Hours,CO2 [ppm]
2208,Zone 2,806.111111111,Working Hours,CO2 [ppm]
2209,Zone 2,808.833333333,Working Hours,CO2 [ppm]
2210,Zone 2,817.777777778,Working Hours,CO2 [ppm]
2201,Zone 2,795.333333333,Working Hours,CO2 [ppm]
2211,Zone 2,834.0,Working Hours,CO2 [ppm]
2213,Zone 2,849.833333333,Working Hours,CO2 [ppm]
2214,Zone 2,851.0,Working Hours,CO2 [ppm]
2215,Zone 2,857.166666667,Working Hours,CO2 [ppm]
1954,Zone 2,856.166666667,Working Hours,CO2 [ppm]
1762,Zone 2,804.333333333,Working Hours,CO2 [ppm]
1952,Zone 2,844.833333333,Working Hours,CO2 [ppm]
1681,Zone 2,776.666666667,Working Hours,CO2 [ppm]
1683,Zone 2,765.0,Working Hours,CO2 [ppm]
1684,Zone 2,765.333333333,Working Hours,CO2 [ppm]
2212,Zone 2,848.333333333,Working Hours,CO2 [ppm]
2200,Zone 2,794.0,Working Hours,CO2 [ppm]
2199,Zone 2,789.0,Working Hours,CO2 [ppm]
2198,Zone 2,781.111111111,Working Hours,CO2 [ppm]
2225,Zone 2,881.166666667,Working Hours,CO2 [ppm]
2226,Zone 2,885.222222222,Working Hours,CO2 [ppm]
2227,Zone 2,884.833333333,Working Hours,CO2 [ppm]
2228,Zone 2,879.888888889,Working Hours,CO2 [ppm]
2230,Zone 2,874.555555556,Working Hours,CO2 [ppm]
2218,Zone 2,873.111111111,Working Hours,CO2 [ppm]
2231,Zone 2,872.833333333,Working Hours,CO2 [ppm]
2232,Zone 2,873.0,Working Hours,CO2 [ppm]
2233,Zone 2,872.0,Working Hours,CO2 [ppm]
2234,Zone 2,868.833333333,Working Hours,CO2 [ppm]
2235,Zone 2,866.0,Working Hours,CO2 [ppm]
2236,Zone 2,857.5,Working Hours,CO2 [ppm]
2237,Zone 2,851.333333333,Working Hours,CO2 [ppm]
2238,Zone 2,853.166666667,Working Hours,CO2 [ppm]
2239,Zone 2,764.0,Working Hours,CO2 [ppm]
2219,Zone 2,878.0,Working Hours,CO2 [ppm]
2217,Zone 2,868.166666667,Working Hours,CO2 [ppm]
2195,Zone 2,756.5,Working Hours,CO2 [ppm]
2205,Zone 2,810.166666667,Working Hours,CO2 [ppm]
