Location,Zone 1,Zone 2,Zone 3,Zone 4
2017-02-12 15:25:00,-0.00200000009499,0.0,0.0,-0.00200000009499
2017-02-12 15:30:00,-0.00300000002608,0.0,0.0,-0.00200000009499
2017-02-12 15:35:00,-0.00300000002608,0.0,-0.00333333325883,-0.00200000005619
2017-02-12 15:40:00,-0.00200000009499,0.0,0.0,-0.00250000006054
2017-02-12 15:45:00,-0.00233333340535,0.0,0.0,-0.00166666674583
2017-02-12 15:50:00,-0.00250000006054,0.0,0.0,-0.00200000009499
2017-02-12 15:55:00,-0.00200000009499,0.0,0.0,-0.00233333340535
2017-02-12 16:00:00,-0.00250000006054,0.0,0.0,-0.00200000009499
2017-02-12 16:05:00,-0.00166666674583,0.0,-0.00333333325883,-0.00200000009499
2017-02-12 16:10:00,-0.00150000007124,0.0,-0.00499999988824,-0.00200000009499
2017-02-12 16:15:00,-0.00233333340535,0.0,0.0,-0.00200000005619
2017-02-12 16:20:00,-0.00300000002608,0.0,0.0,-0.00250000006054
2017-02-12 16:25:00,-0.00200000009499,0.0,0.0,-0.00166666674583
2017-02-12 16:30:00,-0.00150000007124,0.0,-0.00499999988824,-0.00150000007124
2017-02-12 16:35:00,-0.00166666674583,0.0,0.0,-0.00233333340535
2017-02-12 16:40:00,-0.00200000003679,0.0,0.0,-0.00200000009499
2017-02-12 16:45:00,-0.00200000005619,0.0,0.0,-0.00166666674583
2017-02-12 16:50:00,-0.00300000014249,0.0,0.0,-0.00250000006054
2017-02-12 16:55:00,-0.00200000009499,0.0,0.0,-0.00166666674583
2017-02-12 17:00:00,-0.00200000003679,0.0,0.0,-0.00150000007124
2017-02-12 17:05:00,-0.00200000009499,0.0,0.0,-0.00233333340535
2017-02-12 17:10:00,-0.00250000006054,0.0,0.0,-0.00150000007124
2017-02-12 17:15:00,-0.00266666671572,0.0,0.0,-0.00233333340535
2017-02-12 17:20:00,-0.00200000009499,0.0,0.0,-0.00250000006054
2017-02-12 17:25:00,-0.00200000005619,0.0,0.0,-0.00266666671572
2017-02-12 17:30:00,-0.00200000009499,0.0,0.0,-0.00200000003679
2017-02-12 17:35:00,-0.00233333340535,0.0,0.0,-0.00133333339666
2017-02-12 17:40:00,-0.00250000006054,0.0,0.0,-0.00200000009499
2017-02-12 17:45:00,-0.00200000005619,0.0,-0.00333333325883,-0.00133333339666
2017-02-12 17:50:00,-0.00250000006054,0.0,-0.00499999988824,-0.00150000007124
2017-02-12 17:55:00,-0.00200000009499,0.0,0.0,-0.00166666674583
2017-02-12 18:00:00,-0.00250000006054,0.0,0.0,-0.00200000003679
2017-02-12 18:05:00,-0.00233333336655,0.0,0.0,-0.00200000005619
2017-02-12 18:10:00,-0.00200000009499,0.0,-0.00499999988824,-0.00150000007124
2017-02-12 18:15:00,-0.00233333340535,0.0,0.0,-0.00200000009499
2017-02-12 18:20:00,-0.00250000006054,0.0,0.0,-0.00250000006054
2017-02-12 18:25:00,-0.00200000009499,0.0,0.0,-0.00266666679332
2017-02-12 18:30:00,-0.00150000007124,0.0,0.0,-0.00150000007124
2017-02-12 18:35:00,-0.00200000009499,0.0,0.0,-0.00233333336655
2017-02-12 18:40:00,-0.00200000009499,0.0,0.0,-0.00250000006054
2017-02-12 18:45:00,-0.00233333340535,0.0,0.0,-0.00166666670703
2017-02-12 18:50:00,-0.00150000007124,0.0,0.0,-0.00200000009499
2017-02-12 18:55:00,-0.00233333340535,0.0,0.0,-0.00233333340535
2017-02-12 19:00:00,-0.0010000000475,0.0,-0.00499999988824,-0.00200000009499
2017-02-12 19:05:00,-0.00233333340535,0.0,0.0,-0.00200000005619
2017-02-12 19:10:00,-0.00150000007124,0.0,0.0,-0.00250000006054
2017-02-12 19:15:00,-0.00233333340535,0.0,0.0,-0.00233333340535
2017-02-12 19:20:00,-0.00250000006054,0.0,0.0,-0.00250000006054
2017-02-12 19:25:00,-0.00266666671572,0.0,0.0,-0.00266666679332
2017-02-12 19:30:00,-0.00250000006054,0.0,-0.00499999988824,-0.00200000009499
